Temperature,Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature,Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,Time_Period_Evening,Time_Period_Late Evening,Time_Period_Morning,Time_Period_Night,Rented Bike Count
-0.9,64.0,0.4,1273.0,-6.8,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,258
21.0,74.0,0.5,990.0,16.1,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,547
23.4,73.0,1.3,827.0,18.2,2.38,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,1015
24.9,83.0,0.3,1207.0,21.8,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,327
12.0,83.0,0.4,321.0,9.1,0.01,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,486
-5.5,56.0,1.4,1285.0,-12.9,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,176
-1.9,51.0,0.9,1654.0,-10.7,0.58,0.0,0.0,Winter,No Holiday,Yes,False,False,True,False,383
23.5,72.0,0.5,1485.0,18.1,0.95,0.0,0.0,Autumn,No Holiday,Yes,False,False,True,False,1186
-2.3,71.0,3.2,1078.0,-6.8,,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,184
5.1,83.0,1.1,1989.0,2.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,326
4.2,89.0,2.5,479.0,2.5,,0.0,0.0,Winter,No Holiday,Yes,True,False,False,False,9
27.2,85.0,0.1,702.0,24.4,0.02,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,647
25.4,50.0,1.1,870.0,14.2,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,353
28.8,56.0,1.4,2000.0,19.1,1.08,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,1646
21.0,47.0,2.2,606.0,9.2,2.52,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,1174
16.3,33.0,2.9,1530.0,0.0,2.13,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,1145
-2.0,72.0,0.8,979.0,-6.3,,0.0,2.6,Winter,No Holiday,Yes,False,False,False,True,122
28.6,80.0,0.6,990.0,24.8,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,909
21.8,72.0,1.0,1952.0,16.5,0.0,0.0,0.0,Summer,No Holiday,Yes,False,True,False,False,1737
-4.3,39.0,0.7,1973.0,-16.2,0.15,0.0,0.0,Winter,Holiday,Yes,False,False,True,False,121
-0.9,65.0,0.6,1369.0,-6.6,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,216
11.2,62.0,0.0,1613.0,4.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,848
23.8,62.0,1.2,1282.0,16.0,1.91,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,1153
-1.4,47.0,1.4,1301.0,-11.2,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,61
-5.7,67.0,2.6,2000.0,-10.8,0.0,0.0,0.0,Winter,No Holiday,Yes,False,True,False,False,127
-7.7,41.0,4.6,1984.0,-18.7,1.65,0.0,0.2,Winter,No Holiday,Yes,False,False,False,False,195
-1.6,33.0,2.0,2000.0,-15.8,0.0,0.0,0.0,Winter,Holiday,Yes,True,False,False,False,237
16.1,37.0,2.9,1629.0,1.3,2.4,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,864
22.3,86.0,1.0,2000.0,19.8,0.42,0.0,,Summer,No Holiday,Yes,False,False,True,False,1061
2.5,94.0,1.8,349.0,1.6,0.0,1.0,0.0,Spring,No Holiday,Yes,True,False,False,False,44
10.4,71.0,0.6,557.0,5.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,True,False,839
18.5,62.0,0.8,1073.0,11.0,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,423
24.2,64.0,1.2,1985.0,16.9,1.48,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,725
14.8,59.0,1.0,1740.0,6.8,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,1588
19.4,32.0,1.1,1787.0,2.2,2.31,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,1154
-5.8,56.0,2.0,1941.0,-13.1,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,84
16.9,65.0,1.6,896.0,10.2,1.21,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,2281
1.5,73.0,1.2,466.0,-2.8,0.11,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,340
4.2,22.0,3.9,1812.0,-15.6,2.21,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,370
-0.7,45.0,1.5,1429.0,-11.1,0.76,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,308
1.0,68.0,0.6,624.0,-4.2,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,True,False,636
12.7,95.0,1.9,255.0,11.9,0.09,5.5,0.0,Autumn,No Holiday,Yes,False,False,False,False,147
24.6,97.0,0.3,180.0,24.0,0.07,0.5,0.0,Summer,No Holiday,Yes,False,False,True,False,303
25.7,,1.1,2000.0,18.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,True,False,False,1511
20.1,23.0,2.3,1896.0,-1.7,2.23,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,1642
17.1,42.0,3.2,1305.0,4.0,2.6,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,678
28.5,58.0,2.6,1965.0,19.4,1.93,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,788
4.9,41.0,3.3,1985.0,-7.2,0.25,0.0,0.0,Autumn,No Holiday,Yes,True,False,False,False,1101
8.8,77.0,3.2,1258.0,4.9,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,586
18.6,54.0,2.3,1328.0,9.0,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,1678
2.4,17.0,3.1,1990.0,-20.2,0.78,,0.0,Winter,Holiday,Yes,True,False,False,False,236
1.6,62.0,4.9,1372.0,-4.9,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,57
23.5,97.0,0.3,323.0,22.9,0.0,,0.0,Summer,No Holiday,Yes,True,False,False,False,24
36.3,36.0,3.1,1972.0,18.8,1.91,0.0,,Summer,No Holiday,Yes,True,False,False,False,1011
11.7,77.0,0.8,394.0,7.7,0.25,0.0,0.0,Autumn,No Holiday,Yes,False,False,True,False,1026
-2.4,59.0,1.1,1984.0,-9.3,0.0,,0.0,Winter,No Holiday,Yes,False,False,False,True,75
21.3,43.0,1.7,1998.0,8.2,2.42,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,1019
2.8,89.0,1.5,130.0,1.1,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,41
28.1,67.0,1.1,1772.0,21.3,1.43,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,929
24.1,51.0,1.1,2000.0,13.3,1.58,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,1985
23.3,83.0,0.2,875.0,20.2,0.02,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,672
-5.0,41.0,0.5,1799.0,-16.2,0.64,0.0,1.5,Winter,No Holiday,Yes,False,False,False,False,168
-11.5,51.0,3.3,1996.0,-19.6,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,21
-4.9,25.0,2.6,1966.0,-21.9,1.08,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,216
28.9,22.0,2.7,1965.0,5.0,1.93,,0.0,Summer,No Holiday,Yes,True,False,False,False,2025
-6.3,76.0,0.6,,-9.8,0.05,0.2,0.4,Winter,No Holiday,Yes,False,False,True,False,102
2.5,79.0,1.4,536.0,-0.7,0.01,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,661
7.8,20.0,2.2,2000.0,-13.8,,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,761
29.9,69.0,1.5,769.0,23.5,,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,934
11.4,32.0,3.8,2000.0,-4.7,1.21,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,1254
18.6,84.0,,316.0,15.8,0.01,0.0,,Spring,No Holiday,Yes,False,False,True,False,505
21.2,62.0,1.7,1384.0,13.6,1.45,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,1283
-8.3,42.0,3.8,1745.0,-18.9,0.93,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,181
32.0,50.0,2.1,1992.0,20.2,2.34,0.0,,Summer,No Holiday,Yes,False,False,False,False,609
18.2,38.0,4.2,1189.0,3.6,,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,1072
27.1,,1.6,2000.0,13.4,0.0,0.0,0.0,Summer,No Holiday,Yes,False,True,False,False,2008
-8.5,60.0,1.2,1908.0,-14.8,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,126
21.2,59.0,1.2,794.0,12.8,1.13,,0.0,Summer,Holiday,Yes,False,False,True,False,799
14.4,73.0,0.4,978.0,9.6,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,198
-9.5,40.0,1.9,2000.0,-20.6,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,41
17.7,25.0,2.1,1917.0,-2.6,2.48,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,1115
10.5,59.0,1.0,2000.0,2.8,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,187
10.2,73.0,0.8,1137.0,5.5,,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,180
13.0,39.0,,2000.0,-0.6,1.09,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,1054
18.4,70.0,1.4,2000.0,12.8,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,138
28.8,,0.5,1835.0,23.4,0.0,0.0,0.0,Summer,Holiday,Yes,False,False,False,True,310
3.4,37.0,3.6,1668.0,-9.9,1.07,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,426
24.6,38.0,2.1,1478.0,9.3,1.85,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,2191
24.5,51.0,1.5,1333.0,13.6,1.97,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,1478
2.2,18.0,3.4,1942.0,-19.7,2.3,0.0,0.0,Winter,Holiday,Yes,False,False,False,False,240
22.9,57.0,1.4,1918.0,13.9,2.24,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,1118
5.8,75.0,1.9,788.0,1.7,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,282
28.1,43.0,5.1,1929.0,14.3,2.65,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,1131
5.1,75.0,1.4,950.0,1.0,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,345
-4.1,25.0,2.0,1730.0,-21.2,1.2,0.0,0.2,Winter,No Holiday,Yes,False,False,False,False,193
22.0,44.0,0.8,1978.0,9.1,0.0,0.0,0.0,Summer,No Holiday,Yes,False,True,False,False,1274
23.4,88.0,0.9,1153.0,21.2,0.0,0.0,0.0,Summer,No Holiday,Yes,False,True,False,False,1107
-7.6,41.0,1.6,2000.0,-18.6,0.0,0.0,0.0,Winter,No Holiday,Yes,False,True,False,False,155
5.8,44.0,2.2,1205.0,-5.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,True,False,False,1019
6.8,56.0,0.7,1505.0,-1.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,457
27.2,69.0,1.7,2000.0,21.0,0.0,0.0,0.0,Summer,No Holiday,Yes,False,True,False,False,1934
10.4,,0.8,979.0,4.0,0.41,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,489
18.9,85.0,0.6,289.0,16.3,0.12,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,1150
-3.5,48.0,0.9,1967.0,-12.9,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,267
21.1,72.0,,663.0,15.8,0.31,0.1,0.0,Spring,Holiday,Yes,False,False,False,False,163
35.2,43.0,0.9,2000.0,20.7,0.42,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,2016
27.4,72.0,4.2,1989.0,21.8,0.54,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,648
4.2,88.0,0.9,553.0,2.3,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,19
27.4,59.0,,2000.0,18.6,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,253
3.8,42.0,1.7,1458.0,-7.9,0.0,,0.0,Autumn,No Holiday,Yes,False,False,False,True,478
16.6,69.0,1.0,2000.0,10.8,0.0,0.0,0.0,Autumn,No Holiday,No,False,True,False,False,0
24.2,84.0,0.9,632.0,21.3,0.49,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,1112
10.7,68.0,0.4,341.0,5.0,0.54,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,578
28.6,69.0,1.3,2000.0,22.3,0.0,0.0,0.0,Summer,Holiday,Yes,False,True,False,False,1507
23.6,75.0,0.9,856.0,18.9,0.36,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,1315
6.6,80.0,1.0,1424.0,3.3,,0.0,0.0,Autumn,No Holiday,Yes,False,False,True,False,209
11.1,47.0,1.2,1047.0,0.1,1.48,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,770
26.0,40.0,1.9,2000.0,11.3,1.53,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,1222
21.2,88.0,1.7,373.0,19.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,True,False,False,1146
26.6,52.0,2.5,1368.0,15.9,1.09,0.0,0.0,Summer,Holiday,Yes,True,False,False,False,2162
11.5,74.0,1.2,1305.0,7.0,,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,600
29.3,58.0,2.4,2000.0,20.1,0.09,0.0,0.0,Summer,No Holiday,Yes,False,True,False,False,2362
16.8,87.0,0.6,447.0,14.6,0.0,0.5,0.0,Spring,Holiday,Yes,False,True,False,False,29
-2.1,49.0,1.7,2000.0,-11.4,0.0,0.0,0.0,Winter,Holiday,Yes,False,True,False,False,181
19.7,97.0,1.5,200.0,19.2,0.25,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,1995
-3.3,35.0,1.8,1977.0,-16.6,0.0,0.0,0.0,Winter,Holiday,Yes,False,False,False,True,105
7.1,,0.7,329.0,4.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,314
-3.5,53.0,0.9,1353.0,-11.7,0.0,0.0,0.0,Winter,No Holiday,Yes,False,True,False,False,284
28.7,40.0,,1474.0,13.7,1.0,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,2297
12.1,40.0,2.0,1308.0,-1.1,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,1209
-16.0,40.0,1.9,2000.0,-26.5,0.0,0.0,0.7,Winter,No Holiday,Yes,False,False,False,True,32
14.4,50.0,2.7,1216.0,4.0,0.01,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,1531
8.2,,0.7,607.0,6.3,0.01,2.0,0.0,Spring,No Holiday,Yes,False,False,True,False,18
11.3,80.0,1.2,1978.0,7.9,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,26
-6.6,39.0,1.6,1930.0,-18.2,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,152
-5.6,38.0,3.2,1974.0,-17.6,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,86
16.9,65.0,0.3,1281.0,10.2,0.0,0.0,,Spring,No Holiday,Yes,False,True,False,False,1832
-3.0,79.0,0.0,1862.0,-6.1,0.0,0.0,0.4,Winter,No Holiday,Yes,False,False,False,True,117
0.2,58.0,2.0,1159.0,-7.1,0.08,0.0,0.0,Winter,No Holiday,Yes,True,False,False,False,407
32.7,31.0,1.7,1243.0,13.3,2.3,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,1184
12.1,77.0,1.4,540.0,8.1,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,678
3.6,65.0,4.3,1061.0,-2.3,0.03,0.0,0.4,Winter,No Holiday,Yes,True,False,False,False,226
7.2,56.0,0.5,545.0,-1.0,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,668
28.0,82.0,1.4,1221.0,24.6,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,983
9.8,86.0,1.3,2000.0,7.5,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,213
5.2,65.0,3.9,1313.0,-0.8,0.56,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,241
0.1,71.0,0.4,2000.0,-4.5,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,82
27.1,72.0,3.0,1126.0,21.6,0.91,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,1030
17.6,57.0,1.8,943.0,8.9,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,831
23.1,30.0,2.5,1896.0,4.5,3.01,,0.0,Spring,No Holiday,Yes,False,False,False,False,959
8.2,89.0,0.4,1365.0,6.4,0.39,,0.0,Autumn,No Holiday,Yes,False,False,False,False,330
18.5,35.0,2.2,2000.0,2.7,0.68,0.0,0.0,Autumn,No Holiday,Yes,True,False,False,False,1939
23.5,51.0,1.4,1169.0,12.7,1.82,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,1344
1.6,28.0,0.5,1193.0,-14.9,0.88,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,260
-4.8,31.0,0.8,2000.0,-19.3,0.02,0.0,0.0,Winter,No Holiday,Yes,False,False,True,False,92
11.1,39.0,1.5,1734.0,-2.3,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,1355
20.2,75.0,1.4,525.0,15.6,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,912
17.5,94.0,0.9,203.0,16.5,0.06,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,555
12.6,60.0,2.4,281.0,5.0,2.23,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,422
4.3,21.0,2.5,1961.0,-16.1,1.13,0.0,0.0,Spring,No Holiday,Yes,True,False,False,False,631
28.5,79.0,1.2,1546.0,24.4,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,466
-4.2,77.0,0.0,1741.0,-7.6,0.0,0.0,0.3,Winter,No Holiday,Yes,False,False,True,False,379
22.9,82.0,2.1,1829.0,19.6,0.0,0.0,0.0,Summer,No Holiday,Yes,False,False,False,True,708
-1.1,31.0,1.3,1869.0,-16.1,1.2,0.0,1.3,Winter,No Holiday,Yes,False,False,False,False,240
6.3,50.0,4.4,707.0,-3.3,0.64,0.0,0.0,Spring,No Holiday,Yes,True,False,False,False,776
11.6,74.0,1.2,374.0,7.1,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,337
20.4,52.0,1.2,2000.0,10.2,0.0,0.0,,Autumn,No Holiday,Yes,False,True,False,False,1604
1.0,89.0,1.9,407.0,-0.6,0.0,0.0,1.0,Winter,No Holiday,Yes,False,True,False,False,144
2.1,39.0,3.2,1299.0,-10.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,382
17.1,56.0,0.4,1583.0,8.2,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,185
6.8,64.0,1.0,949.0,0.4,0.5,0.0,0.0,Autumn,No Holiday,Yes,False,False,True,False,1300
23.5,97.0,0.1,1814.0,22.9,0.04,24.0,0.0,Summer,No Holiday,Yes,False,True,False,False,61
23.0,38.0,1.2,1996.0,7.9,0.0,0.0,0.0,Summer,No Holiday,Yes,False,True,False,False,1741
1.4,43.0,,2000.0,-9.8,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,605
21.7,58.0,1.3,1173.0,13.0,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,1851
-0.1,15.0,4.0,2000.0,-23.7,2.39,0.0,0.0,Winter,Holiday,Yes,False,False,False,False,258
17.4,57.0,3.1,657.0,8.7,0.52,0.0,0.0,Spring,No Holiday,Yes,True,False,False,False,1935
2.8,74.0,1.2,415.0,-1.3,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,155
9.0,56.0,2.0,399.0,0.6,1.11,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,589
27.4,44.0,1.7,2000.0,14.0,1.17,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,2266
12.5,31.0,,1746.0,-4.2,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,1290
14.5,57.0,0.8,373.0,6.0,1.08,,0.0,Autumn,No Holiday,No,False,False,False,False,0
25.3,70.0,0.6,1386.0,19.4,0.7,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,826
25.4,60.0,1.4,1879.0,17.0,0.16,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,1285
-1.0,43.0,3.1,2000.0,-12.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,279
18.4,85.0,2.1,1772.0,15.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,True,False,False,1049
26.1,67.0,2.2,758.0,19.4,2.15,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,1168
11.4,96.0,2.0,910.0,10.7,0.07,9.5,0.0,Autumn,No Holiday,Yes,False,False,False,False,56
-2.1,38.0,2.0,2000.0,-14.5,0.0,0.0,0.0,Winter,Holiday,Yes,False,True,False,False,145
-4.3,47.0,2.8,1997.0,-13.9,0.0,0.0,0.0,Winter,No Holiday,Yes,False,True,False,False,335
6.1,44.0,1.0,750.0,-5.2,0.0,0.0,0.0,Winter,No Holiday,Yes,True,False,False,False,616
10.7,58.0,1.4,600.0,2.7,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,662
20.4,36.0,2.8,2000.0,4.8,1.56,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,2167
13.2,68.0,1.8,,7.4,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,864
19.8,79.0,1.3,405.0,16.0,0.45,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,1200
18.9,35.0,1.7,720.0,3.0,0.41,0.0,0.0,Autumn,No Holiday,Yes,True,False,False,False,1904
-4.7,56.0,1.1,2000.0,-12.1,0.0,0.0,0.0,Winter,Holiday,Yes,False,False,True,False,81
-1.2,37.0,1.2,,-14.0,0.0,0.0,0.0,Winter,No Holiday,Yes,True,False,False,False,207
3.0,62.0,0.9,835.0,-3.5,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,122
30.1,65.0,1.8,1923.0,22.7,1.36,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,1782
4.0,26.0,3.5,2000.0,-13.8,1.75,0.0,0.0,Winter,Holiday,Yes,False,False,False,False,243
16.8,90.0,3.3,1601.0,15.1,0.0,2.0,0.0,Autumn,No Holiday,No,False,False,False,True,0
23.4,39.0,1.4,2000.0,8.6,1.72,0.0,0.0,Autumn,No Holiday,No,False,False,False,False,0
-5.3,44.0,2.8,1516.0,-15.6,0.63,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,261
34.3,44.0,2.1,1704.0,20.2,1.87,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,1468
-3.9,52.0,1.2,1871.0,-12.3,0.0,0.0,0.0,Winter,No Holiday,Yes,False,True,False,False,235
9.8,68.0,1.7,2000.0,4.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,True,653
8.2,,2.8,2000.0,5.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,True,False,False,624
-11.6,47.0,2.1,1982.0,-20.6,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,46
-3.8,53.0,1.3,1300.0,-12.0,0.0,0.0,0.0,Winter,No Holiday,Yes,False,True,False,False,281
30.8,52.0,2.3,1953.0,19.8,1.49,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,1663
19.0,26.0,1.5,2000.0,-0.9,0.02,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,1846
11.7,50.0,1.4,609.0,1.6,1.74,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,718
2.3,40.0,3.3,2000.0,-9.9,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,494
5.8,43.0,1.8,2000.0,-5.8,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,710
31.2,52.0,1.5,1670.0,20.1,0.0,0.0,0.0,Summer,No Holiday,Yes,False,True,False,False,1030
-7.4,54.0,1.7,1968.0,-15.1,0.0,,0.0,Winter,No Holiday,Yes,False,False,False,True,57
4.5,51.0,3.8,1108.0,-4.7,1.08,0.0,0.0,Winter,No Holiday,Yes,False,False,False,False,316
15.4,72.0,1.1,608.0,10.3,0.57,0.0,0.0,Autumn,No Holiday,Yes,False,False,False,False,848
27.0,52.0,2.1,2000.0,16.2,2.51,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,1209
3.1,65.0,0.8,310.0,-2.8,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,140
19.9,85.0,1.7,559.0,17.2,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,1121
9.3,81.0,2.4,2000.0,6.1,0.52,0.0,,Spring,No Holiday,Yes,True,False,False,False,675
-12.0,61.0,2.3,1709.0,-18.0,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,True,False,82
8.0,47.0,3.3,2000.0,-2.6,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,731
19.5,46.0,1.8,1734.0,7.5,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,1729
30.5,58.0,0.6,1875.0,21.2,1.84,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,683
29.8,35.0,3.3,1805.0,12.6,1.15,0.0,0.0,Summer,No Holiday,Yes,True,False,False,False,2094
15.1,97.0,0.3,225.0,14.6,0.0,3.0,0.0,Spring,No Holiday,Yes,False,False,True,False,7
7.7,51.0,2.9,670.0,-1.8,0.94,0.0,0.0,Spring,No Holiday,Yes,False,False,False,False,611
31.7,45.0,2.5,1814.0,18.3,1.96,0.0,0.0,Summer,No Holiday,Yes,False,False,False,False,808
23.9,69.0,0.3,531.0,17.8,0.0,0.2,0.0,Spring,No Holiday,Yes,False,False,False,True,145
14.5,49.0,1.9,2000.0,3.8,0.0,0.0,0.0,Spring,No Holiday,Yes,False,True,False,False,1513
21.3,46.0,0.1,2000.0,9.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,False,True,False,False,1835
10.5,79.0,1.3,2000.0,7.0,0.29,0.0,0.0,Spring,No Holiday,Yes,False,False,True,False,1502
9.0,,1.0,1994.0,-5.3,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,421
1.3,80.0,0.6,705.0,-1.7,0.0,0.0,0.0,Spring,No Holiday,Yes,False,False,False,True,139
18.8,64.0,0.7,1099.0,11.8,0.48,0.0,0.0,Summer,No Holiday,Yes,False,False,True,False,1602
22.5,89.0,,,20.5,0.0,0.3,0.0,Autumn,No Holiday,Yes,False,False,False,True,188
9.9,40.0,2.6,2000.0,-3.0,0.47,0.0,0.0,Autumn,No Holiday,Yes,True,False,False,False,1357
24.7,83.0,,2000.0,21.6,0.1,0.0,,Summer,No Holiday,Yes,True,False,False,False,1615
-9.1,37.0,1.0,2000.0,-21.1,0.0,0.0,0.0,Winter,No Holiday,Yes,False,False,False,True,81
