user_id,primary_device
dac1-a336117828252dc9fa6a-1d8c3c18,ноутбук
e5ac-8eab581d3fae9bbd4aae-52faad52,ноутбук
9287-d41fee8974142299aa8b-2cf65d4b,планшет
992e-d0f08833b127f0eb58db-07b43fca,смартфон
98bb-239a50ae9675132ac2a2-ef09316f,ПК
8d01-c804a87e4e5f22e0bbed-4e792315,смартфон
d081-c01ccdf3777a1c21d868-04001b23,смартфон
2939-ee9e513b2d7ea7954759-43a2be9c,ПК
ef92-2cd3d7834ca8e94a29b0-ef95a77a,смартфон
d81b-d533728ae630dd71fd1a-c42cf9ec,ноутбук
4611-fc27a7f59fc90d110f15-15b6ad04,смартфон
5abf-3839ddd12e5e98b7c86a-db1e9738,смартфон
ef06-c995fff9bc0df04ce22f-debf9bae,ПК
4d1c-fc2bde9d526c422faf66-0f607beb,ПК
06e0-d45e7e361cc497f7df50-45e24c8c,ноутбук
11e7-48b8b8957e7ba967c4ff-015e928a,ноутбук
a331-7b06b5f3f1cd4c59fcb9-1ff96e00,ноутбук
d7e1-9e644b1a1f84488d94d6-244d7763,смартфон
3718-86508c4768c06b3440a7-b81c6d36,смартфон
c3a6-5a5b2378dd62a53ff59a-599b5c3a,смартфон
c604-5ddf3f2f49db7b745a1f-59a46b74,смартфон
a687-33473d063694a0fc55f4-8bf0be5c,смартфон
61d0-bdd12e2aa874c9a49b23-63d167fc,планшет
b814-3c979d680d1e76767f49-89911b1c,смартфон
87a2-ec796e533b95f1fcced2-89aa655a,смартфон
66bf-c8f0d8fd8d25d807376f-f3e1292b,ноутбук
aa35-174d39ea4efaece9f661-ebcd949d,смартфон
e20e-d28139f3b90c140fcbb0-8e2ad344,ПК
6d72-642086ebea16c19fe124-cdb6ea58,смартфон
5668-097fac2a28e0fe91bbce-ee3cd110,ПК
8d48-0ad300668be6001a433c-39eda8a8,смартфон
0103-7899a2cb25e657e9e4d4-ff31a939,смартфон
2e3f-58fb06afe3170944c296-49305082,смартфон
02ef-7a49fcb957a9c7851cb9-86881a7a,планшет
4941-00698323a681202b14ba-cce261fc,смартфон
5073-dc36788f36f943f4dcd5-8ecc1d88,смартфон
e255-1714d459feb09a590baf-93c51c32,ноутбук
43ee-8f3e270653200a536850-f6124386,смартфон
e636-c6754cda725b1ceb8687-2580e379,смартфон
3c93-b241a1491737ffb63161-67795377,ноутбук
eb94-9ad6b9d35783f9c1df95-432d5768,смартфон
2483-619de203547f22957b51-0efae0b1,ПК
c627-ba7448e416e1a9bf5362-a01c6cf6,смартфон
5852-88446bbbc314a489327d-d531f68a,смартфон
d38b-19fa234e5d0ff28a78a7-18f3818d,смартфон
27f1-8551b6c1f0d2c6faff8f-6df2a435,смартфон
bce8-23b763b6dedf04595615-b122286a,смартфон
17e9-7be541ee17b3a21c27ac-ecdc68e7,планшет
dd94-d9a8a7a6fa1c6118e732-028764d9,смартфон
8eaa-d0237a71e06b7c38c2df-4d0df7bb,смартфон
11f0-01d208bd7bd83973e3aa-e4e86dcc,ПК
f3dc-4c0b2d8541e7f7f990b4-11a5f0a0,смартфон
6701-8cc1d900e2d692cb8e34-bac8ef39,смартфон
96a4-ab9865265ec250c73eed-c6d049ec,ноутбук
4e5e-e199f401385f07d568b8-3a9a1b96,смартфон
4471-a52ab203e5169cb99931-9835125d,смартфон
bf71-a82a0449642c3c2594a2-7176344b,смартфон
5d0c-02b055eb7762ba4664b0-555a8c98,смартфон
1905-4d52defa2486726353f0-15f67fe0,смартфон
0594-bcb683858a815827bb08-1289bad3,ноутбук
0b8e-a756e945affdb74734cd-0d2970f1,смартфон
9313-ee5a4dcede2529fca7f0-b83425e2,смартфон
bc97-020df04fe704178597bd-d578be79,смартфон
f518-7e76f51a286a984a04ef-62fa72b6,ноутбук
be6f-15e4485b2cccf6554d34-730e6101,ПК
2e16-61fbbe4de249ab1dacfd-ddeeab14,смартфон
fde3-041b019099846d7ae09e-ab382579,смартфон
2d75-11d28eb09a700d17a0af-cfd1a4b8,смартфон
85a2-57e3f7546538bf2f184f-10a866f0,смартфон
f9a2-f7fc9aad2bf682c0fd13-94dd4eb9,смартфон
f5d9-322e261d2167e21275c0-9bfa631c,ПК
9e69-b938ccaa8b735fc865a2-6bc557f1,смартфон
6bf3-1876350e5d1608080a71-bab7b856,смартфон
2feb-f8ea23c64af24fb69d69-8b90e658,смартфон
b605-7e2d5c69fbd2795ca312-dd6257d0,ноутбук
a796-88e2d6bbb2e0e4814987-2bcb12d3,смартфон
61c5-0fa862cdb11e0226012f-ae667a8d,ПК
1ebd-2caf241e69190af36725-6fb2dc27,ПК
7b3a-e5c08b91f77aa39a676d-4ce14882,планшет
3a16-5406b7d5fefdb4ba0293-df375b37,смартфон
110c-693cf33528df186a100e-4c283726,ПК
e797-ec38096d1d5b564231dd-c4beb945,ПК
3885-f95244efc204e8a672be-97618230,смартфон
0193-5b97e76f0c76d662a365-eeaf58be,смартфон
7f0e-eb42842ddb2cec066b45-e55c46cf,смартфон
78dd-64bf0f42305f3fbe943c-7107cccf,ПК
f9e1-f03a22d06fb3024bdf0b-25938bcb,ПК
7beb-3d5b82b98e73a4d734dc-8d1c448b,смартфон
0203-c814557b862f74abed46-3832d193,смартфон
8ff1-7914bbcd73e60bd9a1a0-3e4928b0,смартфон
a3b1-a4664f75dafef42135e3-20de8fb1,смартфон
6cb8-62f45ddd5b0648a5da9d-5e130f3a,ПК
80b3-e8bef56b7b96365ff9dd-13a1967f,ноутбук
dc0f-a0ca541681935958aa71-5340e15e,смартфон
64b7-69478d28bd8c0e1aa856-1e89ca00,смартфон
ed51-1e50787232b2cb42eec4-792168a8,смартфон
53b1-ee7c1e469a4bc6c09834-b5a27ff4,ноутбук
75ff-1839bb8062a07b9b5262-3c4e4f72,планшет
8465-ed12fc19b69be9df6d76-871a8210,ноутбук
064f-ab005998a71ea16ba043-380dff82,смартфон
cf44-d475005e94f0187740d1-e0d181f2,смартфон
4ef5-7ca677e99d92abae525a-2571060c,смартфон
ba51-577351a21bb0471f99c2-578f03e7,ПК
db14-3bcc88a9b21c01ccc6fd-7ccf52a0,смартфон
1230-750baf527c930f388e7d-59a53ebc,смартфон
85a1-202335dc10121d8acd1a-2dcba1ce,ноутбук
3eef-373f961f1e72eb2075da-0de5890e,планшет
7995-84fc3c61d3ad7b9d45e2-91e560e9,смартфон
91c9-9b503930e0c2f629a226-3e988a67,смартфон
6b33-6094b8fc55030120daca-9f58efdd,ПК
7651-dd083f5b32cb7b9fb56c-b71804cf,смартфон
d868-049a7ce642cde76db3e0-97bc7aa5,смартфон
5f0b-729b3dc1cbaf01ff345b-f687cc9b,ПК
3b67-81ba235dffea040124e3-381bf421,смартфон
c042-b8242a7e0239a4eb4547-aefcda2e,ПК
f141-7a2b7311b9160143c004-e9b51c16,смартфон
ce7b-473a1918319dee99e87b-b5ccbe4d,смартфон
7df7-92b7c876edbcae88abb9-28a49b31,смартфон
0eb7-fc8301128da7512dad1c-b8761d42,ПК
350a-8d3bff2911b6a02915e9-a6c34858,ноутбук
4b01-d08f66e4c7a4838d5a63-a35f385b,ПК
cf96-0c59bc2560d6459e8aae-ea0db2ee,смартфон
2b14-d77fcc53ea182353e388-6eafe74c,ПК
ba27-f17709bcdb719145e207-012940bc,планшет
62e2-3164848d2aa31236739a-711a45cb,смартфон
f511-610ec7ed41b85a6c6ce9-0d9b9948,ноутбук
6d16-41d0da69bd6ace79358b-3f0a42b2,смартфон
242a-f46aab68f2bb62446f09-f7e32358,ПК
5b29-59653ee6e4e538df2fb3-2e095d5a,ПК
b7c3-73336e174e41786bb5bc-c4883939,смартфон
7efb-f04c7b1b7cc3f342450f-86931fdf,ПК
6bdc-423a88efd0c8da829604-8feed231,ноутбук
f86f-49d3eacd337a8d6511a5-61a46db1,смартфон
b3aa-02dcb67f9d70bb774666-924d3e06,смартфон
1096-401694d84334d8b43e03-d4aaf840,смартфон
b253-60fa3a36f7715821ccbf-92547932,смартфон
0766-7b65a05ecf72a1881f05-82ce1f5c,смартфон
ee3b-5d0ae6b15e99b9f00828-27f34d70,смартфон
13b7-c6058b450240dbc19acf-5e026617,ПК
0bae-3166d0e3d0292be64bd0-fce8a8f2,смартфон
f876-5abe5425aeac0cda4707-8b39f730,ПК
7a12-6afe1a7c28a6b5ccb017-0735be26,ПК
60bc-bc58e01a55a869e0c5ef-2339ae4a,смартфон
9b77-c1ba0d1f0fe7a2b49a79-6fbf4830,ПК
7df5-e79af1341da3e4850bc6-838a0130,смартфон
e440-1d04a751ba13512c8a20-713c1cfa,смартфон
f131-9ce6dbd876b21f998698-30bf4ad5,смартфон
6aee-516c52f06436c83f6f38-35ee95ad,смартфон
27c0-c29f7a16c16a73d410cd-45b47c0f,ПК
43a3-e70dd99e7434024294ba-0dd75f1a,ПК
ec0f-4d04df9857a6aec5f1c2-2074a6cc,смартфон
3d7d-e56d485ea0163988f244-bc0c405a,смартфон
aa22-a664aa09b08f1860e4b3-4b80e5b0,смартфон
917d-91d6cf106ee0639d93f1-0bc31526,смартфон
ad58-7c3c5b76a1dd90ba850d-0307d559,ноутбук
de0f-e4c4381fc1bbb536a193-94a7d035,смартфон
917c-e11c23bcfa70bdad5126-4c6e0dd9,смартфон
f72e-0f37303d76b623f27fd6-5cca4de3,смартфон
ed4f-08b5a9cf75f2424d7389-38567a6a,планшет
8135-b7c17867b5d0f59e00f0-2ff1545b,смартфон
8062-236407bedd5ccaa12787-189dd0fb,смартфон
1e53-b0b6a23709565dc1c8bf-1f42a1ba,смартфон
6a9e-d30c2cbf1a77d3ee11f3-63b70922,смартфон
041d-48afbfadf1b0387c77a8-14776807,планшет
ef43-56b8341ad0366273776d-bdf774e3,смартфон
e1d5-8d10d89e152b658fc671-8d789dcc,ноутбук
594d-da432ef39b6421444890-391be30c,смартфон
9e7a-822cb279b82d1961c021-fba9108f,смартфон
6b47-8f6fc58e0326976f6f93-c79d9f5b,ПК
8263-1390701db55fb8651909-bd5882ca,ПК
aade-a49b80fae7e5d99821b1-d80b3fd7,ноутбук
26b7-872c050a856d886693b4-61b09398,ПК
a18b-f78ac0d483c517428a3f-0a536c7a,ПК
7fe8-38e12d451da25d4a203e-dfeb9edf,смартфон
616e-c447615fcff0f49a87e5-72d39241,смартфон
2ff0-16af54890165303571fa-656e75f4,смартфон
55d5-7435ee43788687066c25-f8ddc414,смартфон
5201-397547f1de0410617e18-37de0d70,смартфон
dd14-3ebc9a257882d4b68959-f4bca25d,смартфон
524a-4aad378871b86225621c-843ed72b,ПК
2483-dfc71cb84f756e69b279-089a6ea3,смартфон
546b-74336a8f427ff04b1a26-d7a1f428,смартфон
bbc5-07428809d12d93f8c96d-1e19a6b0,смартфон
331a-ca5fecae81399b04b8ff-fefae7a6,ПК
c22b-93dabd09bbd08be4c597-ffbd86bf,смартфон
1a73-f83e916589254b77bd8a-f03e38a0,смартфон
7a59-7cde611fb409bc79cb5e-5a9d353f,ПК
a724-a4a04c51408565fbe858-a9d82529,ПК
35ab-8db32dce488f119fd1fe-6f6c575c,ноутбук
a977-216f459c31ccc58b1d10-eff5036d,смартфон
730c-62690859554e8ce99070-bd23ecbd,планшет
81dc-f43688639206ae29a3b2-255740de,планшет
c5bd-6ab79d03d770b7c2d47c-c44c04df,смартфон
fc07-c7e249c14f0be248881b-b53016fe,смартфон
e939-a14665035921aaa404c5-d5fc5b83,смартфон
c455-aef515c38d0653674cee-48935733,ПК
71eb-671e4e6bf0cc1ebade93-c660068f,смартфон
df5a-c7bd64d6278f2d349d44-1b308b90,смартфон
e01a-60e3b32988b2dca16d94-65efd563,смартфон
327f-c5c49323c1d2027956e5-95db2d2e,смартфон
a448-9227506f02d055051dc5-55784337,смартфон
ce26-832c9b6642b31e8e0db0-0c9ef6b4,ПК
545c-57400d7cef526f9dc552-85e4b41c,ПК
68f2-818f65602bf37ea3be51-a89248f9,смартфон
d8a2-e5d49692be5e735aaa4f-b24509a8,планшет
8370-f5e38682a4022eab17e6-6081aee7,смартфон
8f2e-ba28273ffd3cf18678e3-e96cec6f,смартфон
9dbd-35585a4d27dca16ed7da-9b2f1d5d,ПК
8d7b-f9d652c4843ba1b337bd-726ce4ef,ноутбук
6817-8ad980d576c190039906-d08007ab,ПК
15a8-033323dcbda9fc7530dc-16477880,ноутбук
1455-8da5009f5a1f5297fb2e-2a9a00eb,ноутбук
845d-89c4dde4dceb8bd9d167-b9c0f907,смартфон
a68f-4fa7ce8ed0073e08d069-30c4d3f9,ПК
8822-37e0450ee7194e0a2439-83b01daa,смартфон
8490-a1e642e6ffc21ac5ad8b-359988f2,смартфон
89e9-fc36ea7fefe3f1941499-a90ad2c4,ПК
57bf-7b147fed95618042bdbc-1a842561,ПК
8593-59ddceb5c28e783f1faf-3e4c5972,смартфон
8c78-d12a9639bcefa3b1d421-48bd7395,смартфон
5c61-93878eba755c936b295e-9bd19114,ноутбук
70d0-f7b09dbf2bc961be248e-0a8f8cda,планшет
9f47-a23d576c8620f14eeb06-54bac5c4,планшет
c7bc-70c1b7519cbcfa5058fd-d5a755df,планшет
f9b5-9a0ec40cac3ed22dd0ca-91150a63,ноутбук
88d8-399b39abb9563af6b529-c0e38208,смартфон
3ff7-903ec4e45f08b9ad6f55-3b4b998c,смартфон
4d92-63a51bab1f115ba0a987-47bbc024,планшет
1b28-180e8ae99dce56c25021-e5495ea6,смартфон
1965-d380444ec5444616be59-ee97d3f2,смартфон
68b6-2a8420c1201a029f98c0-2c54c5dc,смартфон
7145-5233d3c5505f6fb1c85b-b97cc983,ПК
21ca-b59da71c2e2b37b74521-06de8d93,смартфон
44ac-ef1503cf60b14df981f9-e361dcd2,смартфон
b66c-72d0cdf69edd9cad47b2-02594837,ПК
d13c-7dbdd08a304b48056057-68ba68f9,ПК
787a-460dcd1f897d4c7a1182-644c6082,ПК
0b40-bb337ab0b54ba450d026-43b33ade,планшет
4c01-7e7ee422a606c2eb6a85-0420be00,ПК
5753-2d948a7ac7f0a7768b76-51c615ba,смартфон
ed79-6c4147b3bd25802b356a-cfcb9e4b,ноутбук
05b4-b893c868538b71f14f40-9e2f9b15,смартфон
8f37-6b1a71e41d899b7173e4-13056d49,смартфон
9613-6b560b013415ff11d330-8e3106d0,смартфон
9b74-f1f2f44fbe36935876c9-b2d23af0,ПК
fab2-519fe49951e0ea536c23-1a1c238b,смартфон
08e9-b83566bd361d282c4d95-38cd4975,смартфон
688d-149d1e0d21877916e4e9-59be913d,смартфон
95ba-c59c80aa52d212927bd5-410c86d3,ПК
5d4d-e42658de2739951ba9dc-b3be6f5c,смартфон
3657-f4cb51e9d893b35d91ad-e3825367,смартфон
1664-083f8d9a46fc61954887-b3646ae6,ноутбук
37fb-0c332e34dcdd03cd2c68-06de5206,ноутбук
b32c-8c2197138f2f4d6b2c87-29df2a25,смартфон
e04a-b3ae7949bdfec61373c4-6d832020,смартфон
b5a2-e6ff0814ad7d58479a81-c7f6091b,смартфон
1296-c0d1b436a64ad18ca2bb-daece11b,смартфон
6d3b-9e31069a8bb76bccce48-652426ee,ПК
8c3d-a68bbabfa97db0a3eb5e-7c60863f,смартфон
8e39-e1ac0e7c12a8618437dd-74c604c0,смартфон
2baf-b693b75e76cb5a5f65a6-6436c94d,ноутбук
f870-9106e11617a8473575c2-0a6be796,ПК
3292-8a581ee5725b81489f59-91736594,смартфон
ba96-71e68da11bbc5a5511af-157d7b3f,смартфон
6206-a909f9412299ef03cf5b-410c9567,планшет
f10f-d9554c3216347c40e866-ef972f1a,ПК
35a7-a9169022bb9f086d45f6-e908b0ab,смартфон
0667-0957aacad3725a562289-ad24b223,смартфон
cd40-dc48e97eedee8caf9028-0a85d4f2,ПК
87a6-3f2ce05dcd04f87fb1e9-236e1b78,смартфон
76e4-70a2081c6d5129cf6e54-9b8e7f8e,смартфон
61b4-e92ca96b251e1c5cf6e1-10f5506a,смартфон
ed84-69a98d298ffc1de548b7-3b660638,ноутбук
1ea9-b7817d9f90fac55bc18c-f1dc71af,смартфон
5553-11d18438a0aeec65448a-6d4f4cb0,смартфон
1582-e238e65180369c8fe6c5-ee836707,смартфон
b82d-7b0b99d7e8f844e6c343-e6314eba,смартфон
0bf0-57015fa5097a93ac5879-16ef9b48,ноутбук
e708-7bd9ebed1cdbbc3ca72e-bae0a2ff,смартфон
ed88-2238891538ac57116eec-8dabb111,ноутбук
d54d-0bc76cc4c46deaa505d8-7ccc9bfd,смартфон
b3de-c414f94178b77679c9ca-34521069,смартфон
478c-a87c8791ab0fb1db71ef-2f718b75,смартфон
597e-14789e691415e38b98b1-16a6241d,ноутбук
9c7f-c80f29a59cfbf46ddadb-7ae6b065,планшет
03d7-27de3aba1f566b8c5c1f-73264605,ноутбук
201a-9cf2da645de2df87daa9-b74d2473,ПК
5d52-54d6684777feda8cce04-c5a0665e,смартфон
ebde-7173f1b3402b537ed7f3-6aee1db9,ПК
60ad-f5b1dc8535525bbe610b-caaad18f,планшет
2a92-12f863817a62d0108519-e31ee1e2,смартфон
b660-68b73632d3d90f8c01b0-ffb3860b,смартфон
3f6b-182a309212905c426730-b8e4e8ba,ПК
adb7-85adfddb524bc97d664f-c3a4d2c7,ПК
6383-9d71cbfbd8d58e88c9ee-09a3113a,смартфон
7183-d2b1ee573e459f639193-8b07946c,ПК
b650-ee5940f854c4fd134d4d-c96b3c31,ноутбук
3605-f276daeba9599ae26cef-069e364b,смартфон
0fd8-3d6df34d54e99c82003b-f3e1c76b,смартфон
70da-38693d327af502d882e7-4e88bd34,ПК
5e24-eb51939e8b060deb4a2d-3358275e,смартфон
4ded-7c4ac8f47f2f8ee2aa97-217373ae,смартфон
4fd9-1a89326fa20d2888eb05-46dfdacc,ноутбук
511e-2d55be03f337b5092f2d-52d51c82,смартфон
61bf-460903426769e3c8a3a1-38ad90d6,смартфон
dfa7-4f726f23adcdda837d7f-bb232c7b,ПК
1fbf-e1bbeadadf55d663e393-e6568cf7,смартфон
4e3c-05ef757dea721bac5599-ba8ac4ef,смартфон
9a8d-7300d3d1392806885566-d540d719,смартфон
13f1-0378598c0980dd1b543e-8f962784,смартфон
e219-78ac0d7deb0dd5b6394b-45746002,смартфон
3c93-fe583f7a6f570793fcf7-9e4a25e8,смартфон
d494-696b6fb9829975be4eaa-19263eb0,смартфон
46b9-bf293ab3f92e3a190b03-c115dab6,планшет
37fe-b3e3fe6a623aa3287906-f8c77742,ноутбук
8fe5-ae88c52b08284ccefa32-adf989f1,ПК
1a0e-76862c41b787796c186f-f839f516,смартфон
c50f-7e470022268a200c1349-4e818209,смартфон
1f53-0ff5716106d7bb10d9ea-28def9a9,ноутбук
95d0-c1519f6afe96814efd89-5fe4dcfe,смартфон
f1d6-e002315e8ea192a60346-9d35a9e5,ПК
657b-a7d75ae83182fc297d4b-310dedc2,ПК
6edc-4089ec9a7e8826f22da7-e4ef2ef5,смартфон
d18a-17e2bf7785a0e16bf4ed-e14b9e89,планшет
732e-9fb5f1ec9687b669f959-f412630b,ПК
e9e7-58cf5a0e487f067e8f78-b5203236,ПК
5639-a6398f78cb7acc34626b-68f8f7cd,смартфон
b5c3-86148c5b24a138bfe518-e102b72e,ноутбук
e3ce-23eafaf91869a443b77b-f8a7e0bb,смартфон
0b94-f9a2c9407659ad4a5d59-3335924f,планшет
976c-2b10ff55d34411f9bfe1-2aa5152e,ПК
15f4-5fc7b507e70c607947c7-f4aef48f,планшет
f5b4-23d7c2ede9835f33508e-237804ad,смартфон
fbb7-8362954a09b1b9ec8ea4-bba19048,смартфон
71a8-c1dab32576d84cb4325b-975bcc78,ПК
ee90-2cc071a1a97542d87bab-ef524a9e,смартфон
8f58-22a408a194f43c445806-cc21e615,ПК
155e-8719dfa499719fca23a8-799cb94b,смартфон
ae00-c7421c3ad54ed1d83a5a-697be208,ПК
8e35-41c11f9867506452dd60-f768f85a,смартфон
c1f1-1600bd27eb10ced32a19-df2a7b9c,ПК
2afa-f5857a4b6a0f968a6310-5333fba7,смартфон
5c69-f37c4004fdde2af3d700-c75ae05e,ноутбук
7343-826cd0ddadc42405b31b-97a324a4,ноутбук
61a6-ad881eba2b841de812f8-186c9d73,смартфон
ea52-649551f212c9805373cc-7a27da82,ПК
39ff-6e559b8bdbfa81423752-c5a85cc5,смартфон
b550-cfcb7ae4f7c12b79d4c9-84f98ff6,смартфон
0a2b-6fcdbf41f60a68ec92c3-bffbed04,смартфон
f4af-d153f14e9ef68c8d439d-a55ad1d6,ноутбук
ea45-0625291fd8d0bbb68c3b-c27593ed,смартфон
adca-341a627cb776dcfa95f1-a1d6f6df,планшет
1e31-0d85815a23edf0eeb063-3ea2ddbd,смартфон
584c-33f79fcdf5bbad58003e-dba43d2e,смартфон
8b04-5a984c3fecfea0e8d0b7-36dd0e0a,смартфон
248e-9ac334b15e555754dde6-0e7f51a3,смартфон
08a7-98e2c8a9e74945b5e36c-09f1d8d5,смартфон
e9c2-fbdd90f438aea0149cc8-2954856f,ноутбук
ae61-a17d91254b75df008b30-dcbc9b8f,ПК
7c33-5d84b7f6b51c8cf5eef2-93a263a2,ПК
0e70-5d228ae3dccc2acf190d-4c57392f,планшет
48c4-88e07854a9125ee372de-bef57968,смартфон
1d89-c272a0bf81adbc49a85b-888d5f10,смартфон
24ac-e8bcb1fa38fb5d10e103-1dfe45a8,смартфон
b6c1-b1a8326f64b681079a44-ed13e48b,ПК
d85b-5087b85f1a1caf195239-0336c3f8,смартфон
b6dc-5c48afce1c5d54a922a8-4c8c01e7,смартфон
ccb7-a4139c6ed40c29495818-d1083a83,планшет
7c2b-f9b117ba64248225cba6-b31332fd,планшет
517e-874e2e3be0244bc62f2a-da39398b,ПК
9fca-17560c4846a663d912f4-e43b3280,смартфон
3d7f-210ad3c52200e3714673-e015c10e,смартфон
d931-af26e13971f154284dc4-7933b711,смартфон
c1cd-07dc7685abfbceebc561-80ade304,планшет
d043-3af3ea36bda72e804e2a-40d1bcf3,ПК
9c05-14ec4731e9178240ef8d-193978e4,ноутбук
cb29-2a2b72bb96a22503c73d-c57b1b51,смартфон
d289-e3226cd63d5718a55b6e-4fcb65c0,ноутбук
5887-b741dd48716cb261eb14-cc4aef25,смартфон
ee97-ff0896e5ac593f69b499-b4b44032,смартфон
9edb-b0ad67c595d3da517294-c4892097,ПК
0b2a-82fefa0dc4661588f5e5-f9da4629,планшет
3c53-b2009c114c1d8458c9cc-6c035c65,смартфон
3de4-bbaa26fbf274fff9aa04-c919bf4f,ПК
885d-890cb80543ae24b425b3-62377566,планшет
9dc6-c12992edca282a03ba37-aea22476,ПК
9596-c6d7ef8fa4a8691e828a-6ec8708d,смартфон
819f-879ca4adbf099d0261fe-98b1140c,ноутбук
f709-6d6461cd3c941277f101-00538406,смартфон
7069-1d136c8926f296ba8b1d-2cf77138,ноутбук
20f1-21a8bcf81d2601adb2d6-6c767725,смартфон
b8ed-e346709a59e01c23fba5-f74164bd,ПК
b5cc-cd6e04bcdd277dcc0f94-8c35d314,смартфон
7e9d-27fb9c343eeed934eb07-55eb6f50,ноутбук
8f09-549ba608309755759946-882cc9a2,ПК
9207-04087fe13cd63576888a-2728dea0,смартфон
a323-df4267f43f90f1ee1fc4-8137c4a5,смартфон
d307-ddd15ea4e1b67d7c4e7e-7285dbef,смартфон
a30f-c94ac477543f90275dab-e2cff84c,ПК
9218-fbce2c03df068daac0fd-768ae1b2,ПК
9359-40ad886fb75853569a55-19e90fda,смартфон
52f1-fb5145e05011600e4a9f-2ee06743,смартфон
f78f-72816ba6ccdb67bd2b9e-ecfec2b2,ноутбук
c3c9-de2bb056dfc8b5f40afd-425278d4,смартфон
4afe-9e0f9e0e7352c5019690-2f81ad6e,планшет
2892-5bd431c7261ed2f4bcde-73e9dfc1,ПК
5b3b-8e24b3e050928a6e45c4-8adeddee,смартфон
ad58-2cf82cbcbd08761e06c1-b8da1a09,смартфон
b7aa-f3407b96e225f5286956-874a54e5,ноутбук
59ef-52836d1994b1792dc3c3-d58c96f5,смартфон
f86b-94ea7ab1492c2b4f1df1-17d7a5b4,смартфон
8e49-fd1178d5a308d87e20d4-02fa20d9,ПК
ac80-85f525ed3ca424a620d4-9e9628bf,ноутбук
80f6-1eb9d0838fe46885432d-26666e3a,смартфон
3b1f-f87b1d13b9b2e4f979b0-ce5acf6b,смартфон
826f-0d4c9766807ecd9163c6-d9c9aa04,смартфон
0246-e19c2db073cec9ecf2cd-40e5f05e,смартфон
53f7-aefcf3cad8cebc22e792-b6585a32,ноутбук
3200-20dbb959341046cf07fe-999ff03d,планшет
c8d3-9405aa6f01c9aaec546d-1359c49c,ноутбук
705d-b943594ec6a00b9a7820-bf7eb877,смартфон
122e-df473c028f732b45e080-00b43380,смартфон
f0d2-13dde9537f188bc35692-1ba6f711,смартфон
e433-85a5acdd077d54acdc1f-39a9c95c,смартфон
d715-801d35ba8b0c3fcc940e-4d267af4,ноутбук
5654-11becd7194838c39656b-18110d08,ПК
cbfe-2b0f9a750991a5ff8e85-812c949b,смартфон
6bc9-e58e232cf79d9664bfb2-58bdb1ea,ПК
b98d-fcdf08b55c6ef7aca398-660ffcfa,смартфон
332c-62063790e94ac2cac1bc-78017309,ноутбук
1320-e1d266f497dbb3884c34-11a6477f,ноутбук
3896-089ea541ecf8ec58f851-e205f216,ноутбук
f119-5c88480ab1d46d2c5305-b03dcd53,ПК
6df6-873dcec7158dc8bcf530-b2759a3e,планшет
3306-302f5b7f75186f07c642-59ab47e4,ПК
08b4-c36894a0053e26fc4a3a-df110a1d,смартфон
3e2e-28866061f6fd1bcd3737-bdbfc216,смартфон
b808-1b81ebb852423ff42d5d-67544207,смартфон
ddaa-07bd83a03e8384843678-6a441081,смартфон
e2e3-ef0cb5e074aa506db306-672ab893,ноутбук
90dc-a9b61d92bd2dc2d1bdc2-d5ebd64b,ПК
15b9-0ef39b7a94ce1f1dc26c-df37503c,смартфон
3680-a157b4d83c403cc9c22a-73a5a555,планшет
24e5-0e4bad229192a329bc27-d675da71,смартфон
8189-2778d940ea9d0e842475-9725fbd1,ноутбук
57c4-666cb3c10f56639e11b0-76d33b56,планшет
