user_id,surf_depth
ea5c-74ac746807f1eadee729-74ee0a5d,средне
5682-1a95e1900a8bc1f92de3-02397498,средне
4152-8d2981d2b346381075c3-726d5619,поверхностно
2ecd-933572bc0e0b8ce7709b-49fa0389,поверхностно
dbcb-8e09ce30e1b3a71f34ac-fc362b46,средне
d568-aac796df2551e6ed0a12-b43ec386,поверхностно
a748-c7703900b39290c1c69e-975028f0,поверхностно
5b29-59653ee6e4e538df2fb3-2e095d5a,глубоко
49c3-af3e5c47148ce666e402-02bf22b4,средне
fb1b-8c466165158b1075c836-831e4c47,поверхностно
8c52-b268ab47e9b7882fb32b-854908b0,средне
9050-9de7a81b769837cbf0e7-aeee2126,средне
3da5-c6a925d9b48dfaa80950-dd1879ec,средне
f9ce-29bce6da65bc798b82b2-2fcd679a,средне
5890-c5c6c567a2fa433e5572-9bfb3c44,средне
9401-354245102ba8bad8433f-0b4ab64f,глубоко
b922-149a135ae2424feb6a68-dfc7e1b6,поверхностно
e520-32ad8a46626321b870e6-5840e43b,глубоко
76e4-70a2081c6d5129cf6e54-9b8e7f8e,поверхностно
efe0-2082d79a24d91addbe23-d37bd1db,поверхностно
abe9-7e9af7aab18e1d68a5dc-02931c3d,средне
74fa-873edc7c23352fbd3a25-43d0912d,глубоко
1410-54b561e724011b61f94f-18aeb1c9,глубоко
febd-077f277466253ee04ef6-42656680,средне
0e9a-5d10f4ae6fba14ece760-61919abf,средне
38f9-175aa80efd70321ed9a6-1ea68108,поверхностно
c17c-14e8644816cdac37415e-501a924f,средне
f981-91c4e45b435439b7e987-4bcbb5b5,средне
0a49-e0e66a68019a08417373-fe54a1ea,поверхностно
bb91-4d9152421f797192cbc4-f8e44f36,средне
61c5-0fa862cdb11e0226012f-ae667a8d,глубоко
bce8-23b763b6dedf04595615-b122286a,средне
da4f-414d31bf3c21ab2afce8-1f2f699b,средне
f594-95e29411054ce5ffce2d-284c8fcf,поверхностно
f729-1b6a75fefd3ec2981a06-2ee0935b,поверхностно
dfe1-1ef2156dfbe3b58eb3ef-777802ba,средне
13f2-affb6a398dfc6ba05ec7-ab63a9c2,средне
1843-6e5384ac7e510df01a42-76103034,средне
1a01-06c6c79aa3df52ddafc5-fdacabd8,поверхностно
97e8-3d1d27d9153c485105ac-9f9346ae,глубоко
2e53-04d6e0fc0ae0acbf5364-1abd999d,средне
3466-c1b07ac933e4bf556c6d-3d247b56,средне
06cb-2dd2807fb278c8f2fc6a-5a7c33bd,поверхностно
861b-2a2977f83636d3a305db-a7624bcc,средне
5d58-c60198b80ff684c8dd2e-437e9976,поверхностно
e99c-f982cf56fe9bc8961ecb-09fd713f,глубоко
a67a-d05006b7f40a056c79a3-2a1ed7a2,средне
e0c9-a54c5c6c04689cb68951-70310d51,поверхностно
1860-45e2fa7c7a774e8b5443-b9b673ea,средне
c2b3-05a246712529a42f0aaf-c68f9d5b,поверхностно
216c-c046c00df8fadd4cd43b-bff42ac2,поверхностно
7b67-76b49b3fa63f1acdefec-ac837d76,средне
a4ce-f75aa8ce3dfc9079202f-33783af7,поверхностно
05b4-b893c868538b71f14f40-9e2f9b15,поверхностно
9ca5-845a7ffacefc618721df-50d37073,глубоко
19ac-1addb178f01ac92c16b6-da5825ae,средне
a580-b544ecc5647f9ee62577-a970fa05,поверхностно
4918-b6cdd9fa80d7cd80d8fc-eaf1d1bc,глубоко
6a1d-687c013c8675f74fac12-e4069df0,поверхностно
a5de-150764534f4532d07ba1-7735975a,поверхностно
74f1-821e0b5f8e2071aeb858-eea02bcf,средне
c292-4c97bec25442927ffc24-034c14b0,поверхностно
350a-8d3bff2911b6a02915e9-a6c34858,поверхностно
46d5-1be56a9ffb3b1e353e4f-58ffeda3,глубоко
9218-fbce2c03df068daac0fd-768ae1b2,средне
ac82-be0b9bec09cc9b37fbc0-0378a298,средне
c699-cb80977c36e9e7f25d2c-727aa393,средне
cfd8-04100c6e144d93b3af7b-b8d3ed76,глубоко
c983-76579f0e067966c4d254-e17f6311,средне
0101-a55d1cccd3e7dbdcd122-e7451633,глубоко
5f5f-3281698021dbf8c5b4bf-5676e4f7,поверхностно
beb8-77318dccc3c830a80266-db2b0d21,средне
ddbb-0f01b3f515a6ee63abff-c662ba74,глубоко
7672-6ecdc9d7f3d7579f3962-d6bf905c,средне
adad-078a43750918d065c2d6-04043cf1,поверхностно
c85d-8bd570857e71ab9a1877-d9efad93,средне
39ff-6e559b8bdbfa81423752-c5a85cc5,поверхностно
7a51-0e8325563f75c2c2b6d7-447fe638,средне
ef7f-125894b4f52084f9e075-fb26382e,поверхностно
ea22-179a7dab562ee62be71e-794b4b1b,средне
2eab-364996b75fcab760e251-7612f6c5,глубоко
f8ce-a2d58f3f558f85f0d468-3b6e0cf4,глубоко
3d16-a435cfafec12e1d724d5-e4c3a489,поверхностно
d3dd-225e0af726c9f72cf86a-266b337d,средне
2112-5083261eda5e437c76a3-c47b619e,поверхностно
98a8-3e7af2615abf12f13739-824b43cb,средне
3647-bcbe0034f1ca9d8bb78b-975abac1,поверхностно
29a7-54cb5b7dfdfab02229e1-69942f48,глубоко
8979-53ba6c87f2ac60d17074-501695ea,средне
2a92-12f863817a62d0108519-e31ee1e2,средне
3e45-04cd6d5387c3d0df19ff-89cf0a91,средне
2174-c0e66cc69f039adc66a4-3c6ca347,средне
6c35-477ce03d6ffdd1e15041-d419b382,поверхностно
0d1b-9804b99a9e7c92cd349e-53df765f,поверхностно
3292-8a581ee5725b81489f59-91736594,поверхностно
d640-d4ae6b21ee1d417bba10-cae3237b,глубоко
8a35-4b17ef3a0fb6ca8c7a82-ab2befa3,поверхностно
7756-85a7f76c24fa7c1b0a80-8caa2f5b,средне
558d-ea897ac9d8795df5526f-7e87b09b,глубоко
07d6-b2ea9e6d090cf283fcfd-605317e5,поверхностно
2ef9-51d9f9a42ca7606d78bc-c07d5d32,поверхностно
ec0f-4d04df9857a6aec5f1c2-2074a6cc,средне
9368-0b4276d2deaca0a04d1f-c7ead34b,глубоко
22b2-9fbc1763c3c6cb5792ad-4ccf3aa0,средне
fa62-ef47d2d67ac5e16827b5-6231f3a1,глубоко
a755-16c41d273bf21ea8e19e-1697d888,поверхностно
0be5-e980896f15ab265d2e52-c20451c2,средне
713a-f5a0fb1409b43b086c6b-f26b4ff3,поверхностно
9de5-5893d975e06dcfe08949-b2838899,поверхностно
af73-218580920fac484cc554-aacb5ae9,поверхностно
ca2c-5a2f28d7b2945868db9b-e1fb783a,средне
5c80-e45cfe722f4d62864554-0b4db08e,средне
92c0-fb9759beaefb2ba85724-030c9f8c,поверхностно
912f-24d3fdab867690bee4ad-0ea9424b,поверхностно
9f44-6a1858d9c962324fa78c-969f359d,средне
8425-50e7880d89e916aefeb0-24f2734b,поверхностно
e8e4-54377280e29e1926b828-8cf6773b,поверхностно
d464-b24c9676a487410b48d0-29016bfe,средне
f6e3-56690143961c06bc435a-eff78505,поверхностно
8aa0-e7267f6502690c498a18-e91bcad3,глубоко
fc23-2edf101a1ed9a72081c1-ae6a93ec,поверхностно
9df7-9ee910be61e9cd2e0549-08f99680,средне
548d-84335019c6012f78ea21-2df99351,средне
3ece-72804748d298c628b244-0434bd41,поверхностно
bfae-81ebe40f1fa799c78beb-efa86234,поверхностно
ba4d-0b94ac66c65b7344bb84-e8429e24,средне
0892-2ce59c6cb8c7d85e1354-69225708,средне
c604-5ddf3f2f49db7b745a1f-59a46b74,средне
cd2f-fac06c140d8dadcf2dfd-44d440d3,поверхностно
4d1e-c118e4a037a4b652972c-7620505f,поверхностно
3858-753a5e3bbc0e24f22858-bd375023,поверхностно
cb64-b620e58f9737e273c870-639bc08c,поверхностно
5280-6c385c5577829d5e215e-446d1136,глубоко
0eb3-f794ff40159915cd8c58-82ceebab,средне
53ea-0817ff0b416b692f01ed-d5f69ed9,средне
6b36-7a3db575c5142ac51492-eb1ade28,средне
a2b7-bcd95f1c2def733b0dbe-91911aa4,глубоко
9eb3-6a6109964b297a90c4cd-20a8939a,средне
8db5-74f4ea27e11c9ed162d2-aa16064e,глубоко
a331-7b06b5f3f1cd4c59fcb9-1ff96e00,поверхностно
5ff2-0a5aa967e353041283b9-ff7929cc,средне
f8cd-b28f74819db8e73be337-36eb5791,поверхностно
5c02-749624b944d925534115-c7f23d5c,средне
2170-21fe8890acd615536dd6-4b9cb06f,поверхностно
d9fa-0560d0a15b60b1b7368f-cee5a317,средне
9045-a7eca5f0d02567c56ca4-58b298f7,глубоко
5596-9bb858c9c4651d4c4a48-d0302000,средне
1f0d-8005e84e097746e91188-cbfdbd93,средне
5b5f-862ac087d0fa8ed099c0-e8f29960,поверхностно
58f3-af78b31f4173e6201014-ab584f40,поверхностно
ca5d-77e289dc34704177d9cc-e5d378dd,поверхностно
fbac-8af86e760cede8106a36-4fc0e308,средне
3c07-86cf6b700a16bf1ec8e6-8d7316fc,глубоко
807d-f6ed86459fd466cbb410-65d9cd6a,поверхностно
826b-d9576bcc572aa2802e1f-17c3cb24,поверхностно
b3b3-2675209f4f5f21085842-4d60ed18,средне
985e-6999af7a09c6cf9a8d24-061aeb41,глубоко
bc9a-cc0a0f0f8f6e7c4fe055-5c6027dd,средне
995d-03f23e17de26371498c2-3ff175ef,глубоко
d27e-46ad700d66f87297d9a4-ff0f7f25,поверхностно
42f6-b28e5df6e0978bf5f90d-221bb17c,поверхностно
7940-01903eb32f632456ec3c-bffdea3b,поверхностно
2a05-d7b16c1cade09938985a-5b956363,средне
bbde-77dbdc05eafeac2a3333-206aa47e,поверхностно
0a2b-6fcdbf41f60a68ec92c3-bffbed04,средне
fedd-be8da22f793b0b60aa93-ad71a67a,средне
a185-84e9d405c0d731ef9d59-5cd5a1ad,средне
6b47-ab870abfd726814a92ca-a13c6588,поверхностно
5c58-58b808ba58a2dd9957ea-16c1980b,средне
0b41-7760aeb16c5cac96b37b-2819aa7b,средне
aa1b-5698e1c0f1b350d075c3-c9255e54,поверхностно
4f2b-8804cf7483849973bdaa-16e73460,средне
20f1-21a8bcf81d2601adb2d6-6c767725,глубоко
18ce-ae15b0c73da1de3a67ca-6f609ac4,средне
cb35-bb76b251e0182895d5d5-319a959c,средне
dc81-80030eb56d2252da1134-cea9024a,средне
43f2-ef1c5a2d7ca42da20f26-799df359,поверхностно
68fc-27a345022ac23d8ac1c7-6511c22f,поверхностно
4ef4-862dabce7782413ab8e5-dd904585,поверхностно
397b-0a7e1dd0ea4e10bcf24c-3af94ec0,поверхностно
94d7-c876b191d4c697fde658-c4498f9c,поверхностно
df18-e435870ace52856aa56d-c07fa2ed,поверхностно
64a0-70e39bc9b61991c8282f-f61e31ba,глубоко
6771-782c26359212f0c3d648-c3e85ffc,поверхностно
2f46-8258dd5e14204b457f6b-5f527315,средне
fe75-fd648c7041c037abda4e-7dc59597,поверхностно
a67e-19a2a3905aeaabe09b09-b3fd3393,средне
2092-3c71d0956cf5c7253804-be6325ea,поверхностно
643b-080852857d59f2d6e73e-b491a33b,поверхностно
aa22-a664aa09b08f1860e4b3-4b80e5b0,глубоко
3697-fbd9c1e40e32254d6e5b-666a45af,поверхностно
c1c1-a885326ad7461c24d15f-7e4bb92d,глубоко
8282-a5fc086f94901884f6b6-fb82d7ae,поверхностно
bf71-a82a0449642c3c2594a2-7176344b,средне
712d-4dce09dc1f816ed3e826-6008a5bc,поверхностно
b59c-d963292162094e6d2e90-c3f3dcad,средне
5916-627f42c48242f91aa1e0-70609ce6,поверхностно
c424-9dfcc0eab2b1b68c5b2e-7b108f6d,средне
9710-eccb694e6d589cee8197-9da0b73e,поверхностно
ab11-7efd36107d356fe0f7ca-a9c127b4,поверхностно
f0ae-26e50fe7b68638ad958d-15d051ca,средне
9ab7-a012302ce317e40b257b-11e91e12,поверхностно
48de-57fb2e6ce2bcbc2a7cde-e3241215,поверхностно
d38b-19fa234e5d0ff28a78a7-18f3818d,поверхностно
ccd8-d508dd0b2e6a21bff8b6-95786748,поверхностно
8129-8cfbea53da2f5ea543a4-1d89fb51,поверхностно
80c8-3f2e6731d0889e5a74b6-7f759cef,средне
6993-b467ca99586e840eabdc-5c4f7e9c,поверхностно
18d4-8bed53cfe5a902827520-d5607785,поверхностно
7ca9-af8895b83bfcaf3beb34-b6629cbd,глубоко
dd96-a009b536e6893316ef11-7e3c061f,средне
ccd5-e0ac654b062d2bba5270-68c78b8d,глубоко
f9d9-b3837aacf21c9ed4d33f-17e536b1,поверхностно
a13c-a84242331f7f681f047f-5c87738e,средне
42ee-f68f93e0d872850fc7ea-bd47046a,средне
6bfb-548ba6b479f64a9ea83b-5484dc13,средне
72e4-4df413b375496f46488c-aad3e55a,средне
506f-316212a7e39a2beff63d-5673115d,средне
084c-cc554b591c14dedf1943-6c482e57,глубоко
ea4b-59088a6c9990afa20afc-d4aada5b,средне
f10f-d9554c3216347c40e866-ef972f1a,поверхностно
84e2-205b81263440df3e779f-b9464da4,поверхностно
39d4-e4ff5dcbd0a1405b7a41-0a4925e4,средне
5dee-72887ec1a4b5ffe40383-f2a1322d,поверхностно
5df0-8faebb3f4fc9bbefa7e0-34ef8f34,средне
895e-6247e564b90cc52f29de-bd7b40d1,средне
72fe-24f4516e2d0156727844-4dd60870,средне
2f3b-da8939b3350d257945ce-7573596e,поверхностно
5d0c-02b055eb7762ba4664b0-555a8c98,поверхностно
f145-815b230254e4bf6bb21e-3bdc980f,глубоко
9f06-69fe153cd9892542b012-f823e7ec,поверхностно
f776-d1c24f77b0e3a5c60d01-eb1cbe7b,глубоко
4869-be153586572c79dd665e-3ceee234,глубоко
dd72-144a0a1310e06f1b01b2-a7f56ab2,средне
af28-59f50830bf17db65678f-75adc48a,средне
f1d6-e002315e8ea192a60346-9d35a9e5,средне
e403-18267f5956780401c711-f3c36c0e,средне
f909-1dd13b01e7f1ec970055-d42b29a1,средне
a0f5-c5eaa9eb6164f79e73b4-3b2502ea,глубоко
0e40-5d1826f3a041660cd19b-24cba9b3,глубоко
7082-2bb01eb86a7d80c57261-9a2e29ca,средне
8f08-bf0e3e1301de60e98846-476ed1e9,средне
479b-a4af4cef5b0788d70975-176fb834,глубоко
ed84-69a98d298ffc1de548b7-3b660638,поверхностно
2d39-6b0a698fc4661401202a-1ac629ce,поверхностно
d1ea-9508c8fb01fc2256c6c7-001c322f,поверхностно
7afe-819ea31da4359176a6c0-5d15d0f1,средне
9207-04087fe13cd63576888a-2728dea0,глубоко
53b1-ee7c1e469a4bc6c09834-b5a27ff4,поверхностно
bdd7-e19bae4295c0a5c06f5e-93120dd2,глубоко
ba0f-383c461ecb57017f04d2-f2a0dcf0,средне
79c1-d3e697b0654e5f563d88-2d140ffe,средне
e02b-094ee2e91c311805e9d6-252ea29c,поверхностно
c425-7a1d3589eebe493faa95-0980f9c3,средне
dd75-dd4ef658600481cc11a6-e4695398,средне
e9df-14bd64ef03e98055bbff-676ba929,средне
4ff8-cf3675f298276cd362e7-0dbf2a28,поверхностно
85d5-119bdf9387a9bfd5b3b4-f042f716,средне
44b4-81ac59d9130d3a7e31df-c0f4b3fb,средне
f1bf-d6a47d7e6482837593be-ecb73f9a,средне
86b6-bb15ce8fe3c16d84c4d2-a325324a,поверхностно
0aac-a5fada325b7e17621d1a-9df56d7e,средне
b0c6-5d0a068bcb9387c00df3-fd858b52,глубоко
2dae-51725b3525631d933dfd-8a982bcc,поверхностно
50d8-5f8ec977f22637c68fed-49367596,поверхностно
1462-0046199f3f7711b8a2f3-a3d0fe91,глубоко
b69d-cc57c91aa51fc5f3f3b5-bfdac9a0,поверхностно
228e-03c79189f7db5f7c0bc8-4a931b9c,поверхностно
ad29-8d960d4f34c6f9c832c6-bedac7db,средне
0277-41d744838da31a5aa74f-47c56f5b,поверхностно
c50f-7e470022268a200c1349-4e818209,поверхностно
87fa-cad00d3fc612edf7f811-7cc3d2af,поверхностно
cb29-2a2b72bb96a22503c73d-c57b1b51,глубоко
f95a-51c5936977599971f775-70253c52,средне
5384-dc9b2024da1ed110b46d-fdffb359,поверхностно
f1c0-cca28f8678f7ef5b5a10-5f1f26a1,средне
ecf5-dba605dc7ef1e58730e5-caa380e4,поверхностно
bbd3-0ddc1ccc8b7040bfadd4-eb6a9104,средне
9002-6270329187365dca77e4-6596a4d2,поверхностно
dda1-5b658b3a9d88bd4b69a2-69f1b5b8,средне
7c31-656132839c2df5531df7-f69e11ee,поверхностно
ae1f-6ce24385307546df29fb-6b431d78,поверхностно
c91d-5a22163b8637d1a6860f-88a36f20,средне
18fe-edb8492f17b6a6db8e78-8afe8d3f,средне
7467-6be41effe12b0c335622-0f9939c0,поверхностно
8348-05516970cd05f8449f53-55f9c0d6,поверхностно
0237-a171445f4d257b69af74-b09bab6c,средне
33f8-186557bd1b3aee998f26-96c55c16,глубоко
52b6-c0d740d09ee49ac92be7-941a70d5,поверхностно
a8a7-1376f3e297f6c392ce77-75686e50,средне
2e61-ba9c3814c4e31cb5be80-f2caa3af,поверхностно
9f11-7bf1361593ed36224bdb-6b8d9f10,средне
efa5-47c4b0168c620e8f7d93-e342338b,поверхностно
401c-7a6682be3fa36c03b874-d52c4e09,глубоко
c84c-e5b49ca9b16231c88e85-26d95ab6,средне
da04-585d57c26ec4c64fdd77-1953c686,глубоко
0110-55fbfd4e20dd92a823b8-b82737fa,средне
4314-41dc0f85729a8b613d40-7285354b,средне
75ff-1839bb8062a07b9b5262-3c4e4f72,глубоко
ef90-14b2add29f2e7d1c1adc-4cb1903b,поверхностно
d473-d8ead3e1416ba15effc6-1f822060,средне
546b-74336a8f427ff04b1a26-d7a1f428,средне
8b04-5a984c3fecfea0e8d0b7-36dd0e0a,средне
227e-21cfa8cb264f2e7e2910-e19d7653,поверхностно
76e6-1cfa42636ebda76ff19f-059bd930,поверхностно
39d8-8d873edaaee7292a8945-83203530,глубоко
b242-17aa99e88e60b4d3ab01-7d7ebf6d,поверхностно
c9b4-0a95af3e0216344748ee-e69f96dd,поверхностно
40c9-cd76e4c544f7d9a166aa-955e73fe,средне
2ff4-f8afe36e6a25fe1b6a57-4c1a381e,поверхностно
8189-2778d940ea9d0e842475-9725fbd1,поверхностно
ec78-3dcd2887f971c01f0c49-f3968c65,поверхностно
578a-57e377bcf3545f20b15c-e073b964,средне
6258-b7036eef4396ed7da8ff-6ac14b61,поверхностно
65ea-0ab5809cdf098825a02f-db4ea512,поверхностно
bd6c-7194206a887883a33acf-f5c3cd8d,поверхностно
805a-5155ca39371f5a454ec2-0e3e19da,средне
9577-d78aa0b8b77691b348fc-ccc08a58,поверхностно
2548-f5f7aa5f377c06990b33-15fd658a,глубоко
6ac6-57feaf63485cfa2f3477-5df006cd,средне
ec32-a1236bdbcb55870bef34-e5cb27db,поверхностно
d4ed-f4abe06abbe3d127049a-d67182b8,средне
73fe-f0b5061db69a3ed66afa-9f5c8d2b,средне
8b2a-72fba3662b0e258897ac-edb6f56b,поверхностно
0ede-1ab1b4dc83e7cb20c014-47c5a65c,поверхностно
6923-9ad4f14ffafe7ee19ad2-5fede317,средне
b5a2-e6ff0814ad7d58479a81-c7f6091b,средне
541a-7dfc3e99ca2f91639edf-337b18f8,средне
cda3-8ef64feb790e9e138307-173bd4ad,средне
3e46-ca4e2fbd4ed530a6fec8-178a9331,поверхностно
2409-449f5c6fff9a71f05aca-33bc5149,поверхностно
9743-370eb931a83f630ca1c3-a4f1eaf4,средне
96de-25e4db6ec487c449e7a1-4e0d9075,поверхностно
d8d0-bb2a7371fb32a2979272-062ca43e,глубоко
ef5a-0e7d6c338e6c0079dfe0-7fa4146f,поверхностно
31ca-e321434bcb348e4a64f6-0243da31,поверхностно
3da8-743cc2c589efc902fd10-67b512c1,средне
8d5e-3fbc2090a77fdfde989b-7bf5a76d,поверхностно
4eb1-5003646978addba8c144-8d362618,поверхностно
bf07-c89b1612dbcd8f47ffe9-d01c1ffc,средне
3953-e9bd5ab9a892ef2985f1-c3a84445,средне
5abf-3839ddd12e5e98b7c86a-db1e9738,средне
5663-1d89f8173332f865bfe2-83aa4974,средне
7664-56308c7b1b857b3072ff-ec4475f1,поверхностно
f028-07a463f3703ff2105eb4-5b101954,глубоко
1187-cb18b42aa1a535ceebed-829186aa,средне
a5c9-613ae27c6effb83ff8d9-c9f90700,поверхностно
d8a7-395e4d72b5069f927fb0-d2cd59c3,средне
cd81-220e537b6ea5326de062-b56b05c1,глубоко
51a5-1f497494dd8adf039432-45440c44,поверхностно
3c42-4d1eff12c542372cd3ad-61cfda8d,глубоко
a3fc-62451ca5c11ec1c46928-6ae2f929,поверхностно
4875-75b753afb5f440751a76-b4b674de,средне
15de-f971496c284f26840e2b-fe5a0333,поверхностно
8037-87797be00a8bdcebf7db-87325a5e,средне
99c3-d4ccd6fd0db2eac3de16-dbd4e170,средне
2e31-0a5da135a8f1c4d3a8c8-4ad772f0,средне
2ce1-049d494f6f6baf8e2190-97e63148,поверхностно
c243-4e172f0d86601ee21d0e-274bdb60,глубоко
c0ac-bba70d8d3925b2232668-ccca25da,средне
6b7f-667b525afb454d25ddf4-d7da3e7a,глубоко
d20c-b067bb28bd6fe679d2f0-903603df,поверхностно
f197-6d42f5e31576b8f3465b-b842f2de,поверхностно
8f35-f3e59ac019908896724a-df1e8501,средне
5616-1d35991e4041170fd34f-6e221631,средне
c1a0-c8acff7e667e2fd9b0b2-5c40daee,поверхностно
0acf-0a5c4ebf786ad1a8d3cb-cdf7016f,глубоко
