user_id,ads_activity
ca24-d200f698739bbae018b1-6bff7c76,умеренно
b869-0fab93adae64031eedb4-79a2bca9,умеренно
8de8-d58a21f3ddf279ff3ca6-b310d41e,часто
b808-1b81ebb852423ff42d5d-67544207,очень редко
aa1b-5698e1c0f1b350d075c3-c9255e54,умеренно
3d1e-12c73ba852d3a7fab842-410cf9c8,умеренно
32b1-a7efcdbad42163512885-59bef7f9,редко
41a3-47b2d96522076a6e14b2-af2787c3,редко
8ddb-b9851ba653b2da959dfc-7ad93fe4,редко
0381-e059f6bb6f5c242b4183-a308d648,часто
4869-be153586572c79dd665e-3ceee234,редко
517e-874e2e3be0244bc62f2a-da39398b,редко
7c4e-d706187170f749eff430-37b063fc,редко
dac1-a336117828252dc9fa6a-1d8c3c18,редко
c5f5-2d2c52eea7926a60c345-e662acee,редко
2210-de908b84b40ce18f001c-2b685d4d,умеренно
b158-de7091c6390796f182ef-02492afd,часто
be63-89c0995c1f99197df220-f097a001,редко
9679-17d7859f150a68c49e13-3be797ab,редко
4cea-ccb0dea0f3aed881f24a-38b4c27a,редко
4182-fbc91e8ec045d8841449-07e89bdc,очень редко
1006-232703dee5b3088807df-560a5c09,умеренно
f889-b272fe236be2563a8565-f2465d58,редко
93ce-efe9b3739dc24e2e3e79-b951d388,умеренно
98e4-62202f991f2da9f75105-14a1205a,умеренно
63cd-ad94f89034c1965aaa79-037fcf7f,умеренно
b040-91eefff090aed2ef4b60-e5e55e53,умеренно
998d-3f74504cca1dcdba5623-6b15de21,умеренно
f78f-72816ba6ccdb67bd2b9e-ecfec2b2,умеренно
f60a-f5879e809e3efc62517f-bc3b8e2e,очень редко
f79f-c7795f118466eea595a8-28c7913f,часто
4bc1-28c86253cac1d4edb265-1b318d86,умеренно
423e-d3ed309b36f97b61a991-cc81c8ed,очень редко
0ddd-db958323e9253c62c145-18b763dd,умеренно
48ca-f1c99901db76bed094c4-c6058eca,редко
d7aa-7791c91648c425b9cabd-d9deaf3c,умеренно
e361-3758b15cd365541db797-b5e9d6ba,редко
079b-67195da184743e16dc93-b741cfe5,редко
17e9-7be541ee17b3a21c27ac-ecdc68e7,редко
4ac0-dad169100b4a29b20818-b26ae7c5,редко
01d1-a49a991c5fb4732dc107-8781626f,очень часто
fae8-e570480c6a32d7e11cd6-294ae3ca,умеренно
8e39-e1ac0e7c12a8618437dd-74c604c0,умеренно
5e83-c7b5c92781a284e71c57-45e119fc,умеренно
33da-fef592a86adaf6aca0ad-03b275da,часто
8145-39f3daf82096f6b9e703-135452bc,часто
de15-6930bde52bd9d1bbb709-09344911,редко
b9df-fd1e7f4b1ad78d6179e9-58a8de48,очень редко
d724-4751fd6bd913ec698750-e6a74da2,редко
aac9-6642823e9f16364f7778-f851eaf5,очень редко
efe6-9fcd49de93faf555527b-ba023e7e,очень редко
dae6-9d21643e2dbb5037177e-71d6cc8a,редко
ae04-41c163b9bd14e41854ef-1dda5a71,редко
51f6-a4d5f89e8131df5d61ec-f199b886,умеренно
bdd7-e19bae4295c0a5c06f5e-93120dd2,умеренно
9e13-dc175c4116c153a06813-134f5ea2,умеренно
b681-af041214bab54175d487-1441c05a,часто
2cea-f0def9d57c7df368572e-bfc65437,умеренно
3f98-47cd8bf5d47c18ae3111-9df2a2c3,очень часто
d20c-b067bb28bd6fe679d2f0-903603df,умеренно
2246-02003f40adcb57282477-41f2e3e2,редко
15ef-3697286ba421eacb04fd-7721bfe5,умеренно
6615-0ccfbbd4d6a5b4200343-0d2632e5,часто
8aa1-b681463b27a483585114-64e6ce64,часто
38a0-88599c6c8f8b8c2bc6e0-dd37f5d6,очень редко
7820-a253d10fca9b9428c85b-2786e22b,очень редко
d5c3-f07fd8c19600f4a31c1a-0324f3b1,редко
11e7-48b8b8957e7ba967c4ff-015e928a,очень редко
343c-9cde9af4e3a82dc9a34a-a636435c,очень редко
2e7b-0a2f57274e96ecf542a1-9dcbf15c,редко
2d75-11d28eb09a700d17a0af-cfd1a4b8,часто
1096-401694d84334d8b43e03-d4aaf840,умеренно
f86f-49d3eacd337a8d6511a5-61a46db1,очень часто
3c93-fe583f7a6f570793fcf7-9e4a25e8,редко
3b57-bd736550625ee97cb6a0-8b3b6718,часто
1766-6b1ffeb79e0b3e577e18-21534a5b,часто
5965-46f65b9c0d79736874b5-c2572d1e,редко
5142-c2e84f1b3285e96ea8e5-1f1071ab,часто
c0f8-a54ed5c4777d27e1085f-1ca90224,редко
9df7-9ee910be61e9cd2e0549-08f99680,часто
d422-79fde7b92a40fb0c0975-0f63336d,очень редко
ed65-e016f8265f563bca3229-00eeddef,редко
5b4d-4a7541da348556305642-8cf05fba,редко
18ce-ae15b0c73da1de3a67ca-6f609ac4,часто
91b7-63a428cc69765a3a682a-4eb1e932,умеренно
26bf-0c13f37cbaef880082ee-a0f6e056,часто
6b03-cb103f6adb7a75733ab7-41b50ac1,очень редко
f5fc-3a1fc7d0cb80914b02c9-1e13ca49,очень редко
3142-771cf44b062025ba51e6-c964bd13,часто
475b-aa8f0ec515dca5e51327-590fb105,редко
c567-99a0d6375ae8844795fd-8eec1494,редко
b9f9-6fa3ca27093417f34ebf-35ef30fd,умеренно
e3ce-23eafaf91869a443b77b-f8a7e0bb,часто
e156-b4f1d8f006521ba34012-8cff4171,умеренно
a05a-5cc5900ff4af59cabe88-28777867,очень редко
66f2-f5453359a1a511a9f9f1-2ae36b28,умеренно
89eb-2407bf57bbde6d4809bf-b0af4fba,умеренно
b28a-b415c551faee7351a0b3-097afd59,умеренно
3647-bcbe0034f1ca9d8bb78b-975abac1,умеренно
4ea6-1f3c65fb4640885fbba1-9229c68b,очень часто
c5da-a20ef2368a4207b6e0f9-f7656bd5,умеренно
e50d-93413007fac90e2a280c-1bcb088d,очень редко
cd1b-2b1e5dc2eb4c8738d88c-dafcf0a3,редко
23e3-f8a54d79105ec570c02d-a335f571,часто
3d4f-2057a6f5e0b509b380fc-e88c64ad,умеренно
b529-bdac22ab2ec62eb12424-f6709e86,умеренно
73f1-6f56015493ad9d40a698-5aa06848,часто
27bb-4d4d4585504e516c4937-5854e1da,редко
8062-236407bedd5ccaa12787-189dd0fb,умеренно
3697-fbd9c1e40e32254d6e5b-666a45af,редко
e4b6-54325378be4ed7d83ffa-430dee6d,умеренно
81b3-d3a8a19cfff77a75c571-a81355fc,часто
5b8a-f94d28860d77cfa74d06-6d2044d0,умеренно
4875-75b753afb5f440751a76-b4b674de,часто
9a36-069da69a8a3b05938ebd-635e55c4,часто
1e2b-d7f030c22494b9c50b66-e8b77928,редко
9eb3-6a6109964b297a90c4cd-20a8939a,часто
3c62-7dcf1773dfeb1d84dfa8-a6e48c4e,очень часто
7524-0bad46a0070e0927df96-c7fdaa92,очень редко
06e7-4d1f7565498305555e12-9dec6f4c,редко
c2b3-05a246712529a42f0aaf-c68f9d5b,часто
d061-4336670f4a34e9550097-52064395,часто
7cb9-aec624edfc18738e6405-7b223788,очень редко
6117-b86376afc63876d3f126-8d644e59,часто
f887-39ec8f06216bce548350-11464066,часто
9ab7-a012302ce317e40b257b-11e91e12,редко
94ab-e57f9d4f50179b59c148-689a89ca,умеренно
a5c9-613ae27c6effb83ff8d9-c9f90700,часто
42f2-8c7acb3f6d29e6983680-5ed02849,редко
b747-a08cb95f14a008d7d562-ed1c1151,редко
75ac-86961c06c1daf374c112-535150f1,редко
e71a-f97bb081cda63eb409de-4323b338,умеренно
2c12-fbddccfc25ae1dd7bac1-37be65c6,умеренно
92ff-b1ec8feb02a0968690ea-af49d28e,редко
df49-8c7335b9636ae479372e-0eee6e81,очень редко
d302-ff909673b021ce774a1b-1fdc97cc,часто
19a2-f17f36ce531daac363ab-3c4e8fb0,редко
1052-afd7df943bc0801222f0-fbe1d06f,часто
e01a-60e3b32988b2dca16d94-65efd563,очень редко
eea4-101dc7197115b2d46f0b-b030d27c,умеренно
18a5-6bf73ad6a5ba0da35810-e9b957ff,часто
3d59-410806c0ec51ee7b3624-68a0c3c9,умеренно
ae58-3eec010eee8ddc9530f6-f3bc62f2,редко
c2e8-84ed7a93254087ce6392-9d76aea5,редко
cc95-c0c64c7a64bac0ddf805-e5d5318f,редко
2a92-12f863817a62d0108519-e31ee1e2,часто
2eb5-4b34a1f373cc849971de-574af7da,редко
4ebd-bef1f22e191b47f3e80b-d1149e08,очень часто
6292-81878fd3ebaf8dbc2bf7-b649c886,умеренно
2409-449f5c6fff9a71f05aca-33bc5149,часто
ff4c-1c67a5444e2463864513-a8f75a78,умеренно
e4a5-9353c9c336b91cb5590e-664be358,очень редко
6fde-52065f2db7035b7a5257-90d99d43,очень редко
7334-1b7476c44f4fb548b9af-1fe2b55d,часто
3463-7a0c0090e0e0a2512c5f-7994029a,умеренно
734c-a3eb7dcf1fda5a054030-09339836,часто
c786-a5be0da054ca3a8751cc-63eeb940,очень часто
6fef-ec329e7e30b9cf674199-73dd4e39,редко
e817-16abae45e7bcffc90942-25003dd6,редко
f541-32493ee668694a72068d-724d6766,часто
156b-4791cc266285ea145904-bcbf5134,часто
a430-9676e26fa9b11f533e52-43bb0412,очень часто
41b3-8575ba1b645c91d48d00-d76bdbab,умеренно
f8c8-0529662049a363856026-56fe3708,редко
201a-9cf2da645de2df87daa9-b74d2473,умеренно
2fe5-c3b04e84f310dbb36786-705dff80,очень редко
b8cd-cbb2411db005115ca64d-32700c62,умеренно
b26d-1257de17f868dc75b1d8-182d43d1,редко
80d5-25e62cf60afdeeea16d7-a0caa041,часто
b804-deb86e449ab296161dc1-aa3a46d5,умеренно
2747-904085f6193c7420362c-1b63f21c,редко
dd61-b30fc37c3405cf30bd4e-b13de29b,умеренно
38ce-e1ea40a82a67af6e2ceb-bb614439,умеренно
6b09-d8adabea1ed01874fbf9-c547de8e,очень редко
0a91-2e29fbad4384904e9e34-4df626f1,умеренно
21e2-9f233d57b4b51137bce5-a0e87b06,часто
a675-94f2000d414cee4f4efa-17114a46,умеренно
dd96-a009b536e6893316ef11-7e3c061f,редко
14cb-bb508e6bb861b4be3ee6-1b7861f3,редко
5237-7c7375de292de32739ea-31d080f5,часто
30bc-178d4c4cf1ba62ca704e-d37ed6bd,часто
615d-a404c8273758c2e6c1f3-e12423f0,умеренно
bcc7-aeb86097b4ee8a06cd28-bbd42968,редко
5887-b741dd48716cb261eb14-cc4aef25,часто
fe01-6d45bd550e32975aed56-95e69801,очень редко
96d5-be5310d3517222a90bff-ed27a279,очень редко
9f06-69fe153cd9892542b012-f823e7ec,часто
f238-0c4c1e787cce311541b7-736925a0,умеренно
4dca-fb56edf1616c420b0d08-97ce9d7b,часто
47c4-8aff615965caccd960cb-7dfe1fb8,часто
4e1f-8a8c678fa0968cbc9175-278152f3,часто
403b-ffbf6ef8fdfd84e11de3-d33a16a2,очень редко
3f3f-044a0213cb63677d81be-c617b7b7,умеренно
35b6-4ddd3a789148ff2b2570-6b673367,очень редко
f132-f64f97d7581df30754dd-eb3e07ec,очень редко
40c9-cd76e4c544f7d9a166aa-955e73fe,умеренно
9a61-07f7b4f8bc2e6294bba5-4925a881,очень часто
0642-8353799db1c7b7b6326e-60ac9dba,редко
b892-ad95d42c76b75af0a05a-e217d975,умеренно
68f7-dd1c4730701e2ac3ba2e-49949181,умеренно
280e-c75bdcce9983c22881ef-b4ceed64,умеренно
a8a7-1376f3e297f6c392ce77-75686e50,часто
4ea6-81b1f67439c391a48446-9a5dedfd,редко
451c-3797f36f96e8b6b66feb-c08adc80,умеренно
86b6-bb15ce8fe3c16d84c4d2-a325324a,часто
165d-9028ffcb89402a2477cf-631215dd,умеренно
c3c9-de2bb056dfc8b5f40afd-425278d4,очень редко
fafb-ce4d839b08c1b25eced1-77725b26,редко
192a-2b8884f09d162e6bde9f-c302aafa,очень редко
7f31-f1e1f4d3615004cf5a2a-96e5b443,часто
70d0-f7b09dbf2bc961be248e-0a8f8cda,часто
56fe-0579fb9f149ffce3093b-a32735d1,умеренно
e32f-4539c8942b9f09f55a5d-dfbbd2fc,умеренно
34c1-bf03d74c31ef7777cc3d-96b42a67,редко
b687-662232fba4045f6e8151-b6639e88,умеренно
1006-232703dee5b3088807df-560a5c09,умеренно
9777-0b5e98706df221d3b6ed-e925d779,умеренно
2d2e-db868d32548c5bfc5c43-c1fa84f6,часто
333f-85f9f976749193da5595-196c4b72,редко
9da8-51e744b745cc547aeb5a-88086e36,умеренно
ebec-d65975d1ac97451c2c31-f638fb58,очень редко
963f-30eb15eac5a35f8586e5-e47bfd4b,редко
9fe2-89953fc5cf571987a191-2afe3ff8,часто
fb08-2320df10e4e057ef435c-80ba127a,умеренно
f8bb-5cc6aacc4b47031e3e8b-39d8a381,часто
d313-61c555eaab6ff0d2793a-78c8535c,часто
60ec-18dd98f99370ddff5382-f3183579,часто
13f1-0378598c0980dd1b543e-8f962784,редко
770a-b7a790727eaf94358519-35a7cd1a,часто
99ae-9710bd3dcb3e7e6ca3de-5929457f,умеренно
8a93-f844bb26b7e1650b4bc9-8427706d,редко
c575-481266da29d5c2de3c28-23c96d9e,редко
fba2-473526985134f8703453-264cb9f3,умеренно
f7d1-4f570e7250f95c7f0393-7c7a3916,часто
1a4e-952bdf9b2de0220c44ad-46504e1d,часто
183f-ea44fe47365d5dc9e887-b6cb6794,очень редко
4005-e657ebf02749e60e7386-45289a01,часто
27e5-3f65a7a6aa34e99cc243-3c8f5fd7,очень часто
3ba6-c71006708aafe0c8e2eb-c8c52b37,часто
14d6-cc3c5f5de0a4fecc3c8c-70610718,часто
d3f7-2e8e4f6afae4a48c1b9c-71fb72ec,умеренно
980b-19348691c4e5b9ea4fcc-20facfc7,редко
46ea-dc037a73873ddc2a9308-a1a41edb,очень редко
0c23-549b22bcf8eb5f635521-5f141c77,редко
0d80-6a01c8cc613219b9f964-46c048c1,очень редко
350a-8d3bff2911b6a02915e9-a6c34858,часто
071a-c3ac78b4acd5bcf2bbd8-dff0609a,часто
7756-85a7f76c24fa7c1b0a80-8caa2f5b,редко
8314-b5eb7bde1c135e6c0f35-b053c4a1,часто
5d50-5db9894bd734033d04df-1b289d83,редко
1c53-6d4621dcfd5b93558071-5137fa45,редко
7fe8-38e12d451da25d4a203e-dfeb9edf,редко
4dd7-6d812960d660a3791272-b79495c1,часто
9b5f-e583dd18ad18cd371b14-e8b6e6bd,редко
3d83-324b9869fd31f78c36b2-af694a06,часто
4470-d0abfa909d1bca61ca8d-dd82ee1f,очень редко
d231-06ab5def9b6ac62cb34c-6ed62ea9,часто
2d6a-3a0dfb332e474ed13fe0-78b713f7,очень редко
7fb0-9d84199411a839b7f0e4-1f7cfdc1,очень редко
5753-2d948a7ac7f0a7768b76-51c615ba,редко
c983-76579f0e067966c4d254-e17f6311,часто
e0c6-e3ea961ed5ea26a6bcea-3b8467e9,очень редко
32ec-fc4c056b500e71b61b55-d284f651,очень редко
b430-ecc5ba8b31ccc9f774c4-44bd05de,редко
2a91-a8db2c40c627d2eb7909-2cc1c918,очень редко
7b76-0b8a2e91fa01690b5722-c6a049f1,редко
87bb-dd51d178302c6fedaba7-73d8347d,очень редко
bb21-ca767f821ce397361dcc-7ee678db,редко
47fa-c2f9660bbf90d2f996d2-5dae23d2,очень редко
6ee1-90734ba3c9e6cef81d8c-bb51f689,очень редко
1853-d890b0ffc41851055b5b-5baa5e41,редко
71aa-42f0c12a90d339bb49c7-70aee7cb,редко
1d99-3a894ccc0caa82e478ef-2b2c0a2d,умеренно
42e7-849477feea13e54adaed-0dadc786,редко
b442-c1e7473f2a0aef5cabf1-6e83d582,умеренно
3039-4d91073577610ea47d10-97c200b0,редко
a3ae-ec5c91ad29401bee4e4c-dd05eff2,редко
1b4c-62d0107b3966f2ba8cba-30d6f2f6,очень редко
ed4c-2a5c80026668d83a2958-c70e373d,редко
7509-09c6e8fad102ca648c9b-b47dad1a,очень редко
0bce-9fa1b016d652062a40ec-32f18309,часто
86b8-94a637ad443bbdfa8c4e-c4158a8f,часто
3875-672623a2a7c4cb503e72-7fccb25b,часто
2c5d-5e3efc7827d9c1b75aa8-124df407,очень часто
3027-ab9c97ebfaec935c55d3-53e63bf8,очень редко
2cd9-6569f3ddd4e14b75d8aa-e621264b,очень часто
02c0-aa3ba330ca2f75828a11-7e5edc3e,часто
2c37-21009304f71b2bfff6cf-6f9a6d76,часто
4abc-7b26e9c4c6816925cc1b-2c26b3db,умеренно
2ae7-b24300fb00a3095eaa23-11d064a5,умеренно
8585-428fb9186e49f989b057-60afc388,умеренно
5d4d-e42658de2739951ba9dc-b3be6f5c,часто
0e42-db785d398a348d2da878-0b3d0bcf,очень редко
220c-d4cb164b43a372d51265-e475d5cb,редко
cdda-4f1e86e930f253141c07-9d7728cb,редко
07c0-5ca28954beefb177ab75-dd3e07ec,умеренно
23e5-832581eeffef99cb06b3-6fe8897c,умеренно
e45b-8ba3fab838c85e7319e0-a231af4e,часто
fa9f-766fae2efcd3b76f3bd0-4185efff,умеренно
10e8-a0d3df4fc10297526349-22567d4b,очень редко
a6cc-43be1e9b0fcc1438958c-130477b8,редко
0434-0d8826129f5f15577e76-2eeb6c54,умеренно
c22b-93dabd09bbd08be4c597-ffbd86bf,очень редко
d97d-770fc99abc7d96c93355-73db1553,редко
b0c6-7ec6261ec93315fc373e-8e1ca438,редко
fbef-7a41c95592989a2a6346-e4ffbba2,редко
ae4e-f3a5fc304e83d1ce5eba-7b41d1ba,умеренно
3da0-3284b405d9efbd17195e-e76e5026,часто
d9b2-6366a5deebbaf02ab61a-04bd8ff0,редко
8a0c-878655d20f696393e10a-255fd2fc,умеренно
e455-e79d05ce7294266969aa-5c7c0a44,умеренно
50d8-5f8ec977f22637c68fed-49367596,редко
f23a-20b807db3eccd9b574fc-550db0e7,умеренно
80d5-25e62cf60afdeeea16d7-a0caa041,часто
3fc5-8786013d4102bf9e1d5a-da16c243,редко
c084-b51fa428c3164498b4c3-13ed9990,умеренно
56de-6578429df6df2a0ac4e6-c77c83b9,часто
1333-90bd769d2c00ed630e7b-4521b202,умеренно
6ee8-691430893d40911e72b3-72369af6,умеренно
9429-f177ed2108f174018459-9908e378,редко
5937-fa267cd053de3b06e58e-c92731a9,часто
b973-a968e058b4af883398fa-3c5ef5ee,редко
ad1f-9e2d4875cdf9c4e1e66d-64dd42d7,умеренно
3a9f-24f087da170b4ad8087c-297ff41e,очень редко
0d61-d7231aba0fab6d7e3a84-833ec82d,очень часто
457a-e29214dd9f053c951be8-396ee537,очень редко
1e0b-1e0edafad2b63e132e49-09140cf0,редко
09b5-d2ebb181a2b5db59c3f4-f43bded3,умеренно
eeeb-2e998fbd992d73045816-1d89f6d1,умеренно
57a8-ce91d2b086ef8c3d9d72-b6862ce6,часто
4779-10aabf19c6d532b80796-9ef0b9d6,очень редко
2baf-b693b75e76cb5a5f65a6-6436c94d,редко
c9fa-0bd37f73c76bae64fdd7-104a27d8,умеренно
fa49-c861b8906f3493d15b49-b8bd3301,редко
c662-176f497dc7c92f3d453d-db648efa,умеренно
f909-1dd13b01e7f1ec970055-d42b29a1,умеренно
b28c-d4f5cc4fdb3c78532502-c22f4333,часто
e446-f7311fc63acade9e3959-ee5a133c,редко
d949-1e12e616421703c6b9a6-fb3bbd4c,умеренно
7443-ea2d2fa5d78aa59ca15b-e81ac9c6,умеренно
9758-482f3c7b687d96788290-ae32523c,часто
b92d-c0f49d0f5cae1f887b35-0605e274,редко
2e3f-58fb06afe3170944c296-49305082,редко
cd2f-fac06c140d8dadcf2dfd-44d440d3,умеренно
f078-dbacbfdbfe074d6c08e3-b370cfcf,очень часто
687a-62b0d96183ab893bbad9-c15bf766,редко
b7aa-f3407b96e225f5286956-874a54e5,часто
5d69-4ffff9f9e73811ac0e2e-712f1156,умеренно
df8e-7dbd562788b2c450e615-1bf54c07,очень редко
b547-1c65bd15f7f8ff0d303f-0436e7fa,редко
16bd-562431ab54e7e32ca0b1-3363ea2c,умеренно
5c6e-cbcf9c927b92b412c2bc-14d54c2a,умеренно
14c5-8fe94f7f47a30326e21d-1c9fac54,часто
6edc-4089ec9a7e8826f22da7-e4ef2ef5,умеренно
9ac0-a97eb02d93f64b48ca6e-f2791a27,очень редко
ca19-bfe9d3b6ec8055116bb6-cdde5265,редко
d4c5-5b66b616505fd362d631-0005c1af,умеренно
f119-5c88480ab1d46d2c5305-b03dcd53,часто
d427-ea64c07826fb7530d8e5-6ef5fc9e,умеренно
dabc-36b2c5aa0d963fd7e758-f97ec26a,редко
efb8-8be75eff95f3f5603c9d-0d78505b,редко
c409-20b8c6da87c0a86b81a2-243515fb,умеренно
b481-519d7ab7f82a0081a0ac-f841a838,умеренно
da04-585d57c26ec4c64fdd77-1953c686,умеренно
22b2-9fbc1763c3c6cb5792ad-4ccf3aa0,часто
4672-b1232fff3e25643a6d43-8383150e,редко
d1d8-3d193d875b400f74a283-52fb87eb,часто
1e54-0c31faf4e0cfefd8af45-120d7e47,умеренно
aa1a-87f3b6b3b7c6c378eeb6-9c9a3346,часто
0f3e-a63a14cb249d900df729-e0d7cc27,умеренно
81dc-f43688639206ae29a3b2-255740de,редко
4e48-5092c5b2dfa74c6513ef-84a10ecf,умеренно
917d-91d6cf106ee0639d93f1-0bc31526,часто
8aa0-e7267f6502690c498a18-e91bcad3,редко
2549-a100143b1505a8208637-57c234c5,редко
f90b-e38dc96a0416f63362aa-b65a97c9,редко
2e15-99653862473c6c3708ae-49001e30,редко
d2b5-5c40b98f2b9a308a2b68-cab43931,очень редко
0b81-7e46fc9b36ab48ac1d31-39f70424,часто
df58-4280d7a787ef74dbb13c-98a0834b,часто
45a7-9cdb0d3f7d25f2b3f0e5-cc714ec4,редко
60fe-be00b34b4c17bfba89e1-7c7c810d,часто
4c97-c99f11770705e5279915-be27e494,умеренно
e219-72aa1afd6729e0ac7739-209946f9,часто
ed79-6c4147b3bd25802b356a-cfcb9e4b,редко
14af-2e95b9c1b30bb7375176-7376d287,очень редко
1907-c3dbc149e51b577468af-e2e9a9a7,часто
1414-95db6da9e116f8d299de-a4083479,умеренно
de2d-e32abdaf46fd109f8b06-e8a6cbf0,часто
f1b6-1cb7fcfb427d0351a42f-031a37fc,умеренно
efe0-2082d79a24d91addbe23-d37bd1db,редко
328d-3e78376ed16e976253c0-0b80a5c2,редко
05f9-60e9c600e96eee699672-ad7822b3,очень редко
de44-b628b0c646eb0e754879-7b738252,редко
5f0b-729b3dc1cbaf01ff345b-f687cc9b,умеренно
549f-1241a61b3453b7c869dd-30101d06,очень редко
710d-5a31000704613f9538e1-70baf6f8,редко
d5d1-86a2ab96521020ede73d-22e1dd80,редко
a0bc-dc36cf169a469f67d8fc-52800521,умеренно
94d7-45150c9214a57a0cf656-baaf3825,очень редко
5f25-55ecfa127dcfbca5f65d-9d47e574,очень редко
889c-fb853e50c0dc4f62f48a-23b0222b,часто
1912-8dfff9aa3fe0552291cb-a6222b19,умеренно
1b25-e7ec8487ef90d6019de8-82df452c,очень редко
4cb5-dab4a264128abc168ba4-2fd3db42,часто
ac4d-b816ae06dd61433eaa95-7ef048f8,умеренно
869a-61c755d08f56df0ca7ba-0ba58906,редко
6ae3-464e1cd65af978d5b085-18db643d,умеренно
49d9-75068f6107ab170c3150-976d4fb4,часто
d115-95308d17fd4a980ad35d-41eb3d72,умеренно
8a1a-ce273f796ee5b2206197-5d8fb957,редко
36d6-eb51720be57112d04574-11f94586,очень редко
