ID,date,кредитный_рейтинг
IDF55007722,2019-01-01,618
IDF55007722,2019-02-01,630
IDF55007722,2019-03-01,620
IDF55007722,2019-04-01,631
IDF55007722,2019-05-01,623
IDF55007722,2019-06-01,629
IDF55007722,2019-07-01,618
IDF55007722,2019-08-01,624
IDF55007722,2019-09-01,628
IDF55007722,2019-10-01,650
IDF55007722,2019-11-01,641
IDF55007722,2019-12-01,636
IDF55107518,2017-06-01,639
IDF55107518,2017-07-01,645
IDF55107518,2017-08-01,634
IDF55107518,2017-09-01,632
IDF55107518,2017-10-01,626
IDF55107518,2017-11-01,637
IDF55107518,2017-12-01,636
IDF55107518,2018-01-01,649
IDF55107518,2018-02-01,645
IDF55107518,2018-03-01,655
IDF55107518,2018-04-01,653
IDF55107518,2018-05-01,624
IDF55107518,2018-06-01,631
IDF55107518,2018-07-01,647
IDF55107518,2018-08-01,641
IDF55107518,2018-09-01,626
IDF55107518,2018-10-01,610
IDF55107518,2018-11-01,600
IDF55107518,2018-12-01,585
IDF55107518,2019-01-01,591
IDF55107518,2019-02-01,564
IDF55107518,2019-03-01,559
IDF55107518,2019-04-01,558
IDF55107518,2019-05-01,553
IDF55107518,2019-06-01,543
IDF55107518,2019-07-01,537
IDF55107518,2019-08-01,556
IDF55107518,2019-09-01,570
IDF55107518,2019-10-01,551
IDF55107518,2019-11-01,534
IDF55107518,2019-12-01,534
IDF55017293,2017-07-01,689
IDF55017293,2017-08-01,677
IDF55017293,2017-09-01,682
IDF55017293,2017-10-01,704
IDF55017293,2017-11-01,705
IDF55017293,2017-12-01,706
IDF55017293,2018-01-01,705
IDF55017293,2018-02-01,710
IDF55017293,2018-03-01,677
IDF55017293,2018-04-01,683
IDF55017293,2018-05-01,660
IDF55017293,2018-06-01,649
IDF55017293,2018-07-01,636
IDF55017293,2018-08-01,633
IDF55017293,2018-09-01,633
IDF55017293,2018-10-01,639
IDF55017293,2018-11-01,619
IDF55017293,2018-12-01,618
IDF55017293,2019-01-01,604
IDF55017293,2019-02-01,590
IDF55017293,2019-03-01,595
IDF55017293,2019-04-01,591
IDF55017293,2019-05-01,616
IDF55017293,2019-06-01,607
IDF55017293,2019-07-01,592
IDF55017293,2019-08-01,613
IDF55017293,2019-09-01,616
IDF55017293,2019-10-01,601
IDF55017293,2019-11-01,597
IDF55017293,2019-12-01,597
IDF55144903,2014-10-01,680
IDF55144903,2014-11-01,691
IDF55144903,2014-12-01,685
IDF55144903,2015-01-01,692
IDF55144903,2015-02-01,689
IDF55144903,2015-03-01,679
IDF55144903,2015-04-01,683
IDF55144903,2015-05-01,677
IDF55144903,2015-06-01,702
IDF55144903,2015-07-01,691
IDF55144903,2015-08-01,666
IDF55144903,2015-09-01,666
IDF55144903,2015-10-01,687
IDF55144903,2015-11-01,679
IDF55144903,2015-12-01,677
IDF55144903,2016-01-01,676
IDF55144903,2016-02-01,651
IDF55144903,2016-03-01,646
IDF55144903,2016-04-01,659
IDF55144903,2016-05-01,655
IDF55144903,2016-06-01,635
IDF55144903,2016-07-01,614
IDF55144903,2016-08-01,606
IDF55144903,2016-09-01,606
IDF55144903,2016-10-01,597
IDF55144903,2016-11-01,605
IDF55144903,2016-12-01,604
IDF55144903,2017-01-01,596
IDF55144903,2017-02-01,587
IDF55144903,2017-03-01,596
IDF55144903,2017-04-01,596
IDF55144903,2017-05-01,582
IDF55144903,2017-06-01,576
IDF55144903,2017-07-01,578
IDF55144903,2017-08-01,576
IDF55144903,2017-09-01,584
IDF55144903,2017-10-01,591
IDF55144903,2017-11-01,595
IDF55144903,2017-12-01,594
IDF55144903,2018-01-01,604
IDF55144903,2018-02-01,590
IDF55144903,2018-03-01,602
IDF55144903,2018-04-01,598
IDF55144903,2018-05-01,603
IDF55144903,2018-06-01,598
IDF55144903,2018-07-01,600
IDF55144903,2018-08-01,595
IDF55144903,2018-09-01,600
IDF55144903,2018-10-01,612
IDF55144903,2018-11-01,604
IDF55144903,2018-12-01,608
IDF55144903,2019-01-01,592
IDF55144903,2019-02-01,600
IDF55144903,2019-03-01,595
IDF55144903,2019-04-01,591
IDF55144903,2019-05-01,594
IDF55144903,2019-06-01,588
IDF55144903,2019-07-01,598
IDF55144903,2019-08-01,593
IDF55144903,2019-09-01,596
IDF55144903,2019-10-01,603
IDF55144903,2019-11-01,597
IDF55144903,2019-12-01,597
IDF55021911,2019-12-01,607
IDF55092188,2019-02-01,574
IDF55092188,2019-03-01,562
IDF55092188,2019-04-01,562
IDF55092188,2019-05-01,565
IDF55092188,2019-06-01,570
IDF55092188,2019-07-01,574
IDF55092188,2019-08-01,559
IDF55092188,2019-09-01,528
IDF55092188,2019-10-01,523
IDF55092188,2019-11-01,525
IDF55092188,2019-12-01,511
IDF55014574,2013-01-01,775
IDF55014574,2013-02-01,764
IDF55014574,2013-03-01,768
IDF55014574,2013-04-01,766
IDF55014574,2013-05-01,762
IDF55014574,2013-06-01,764
IDF55014574,2013-07-01,756
IDF55014574,2013-08-01,744
IDF55014574,2013-09-01,742
IDF55014574,2013-10-01,746
IDF55014574,2013-11-01,747
IDF55014574,2013-12-01,747
IDF55014574,2014-01-01,740
IDF55014574,2014-02-01,724
IDF55014574,2014-03-01,747
IDF55014574,2014-04-01,752
IDF55014574,2014-05-01,725
IDF55014574,2014-06-01,697
IDF55014574,2014-07-01,685
IDF55014574,2014-08-01,665
IDF55014574,2014-09-01,660
IDF55014574,2014-10-01,659
IDF55014574,2014-11-01,672
IDF55014574,2014-12-01,672
IDF55014574,2015-01-01,660
IDF55014574,2015-02-01,646
IDF55014574,2015-03-01,655
IDF55014574,2015-04-01,631
IDF55014574,2015-05-01,645
IDF55014574,2015-06-01,635
IDF55014574,2015-07-01,643
IDF55014574,2015-08-01,648
IDF55014574,2015-09-01,648
IDF55014574,2015-10-01,661
IDF55014574,2015-11-01,657
IDF55014574,2015-12-01,667
IDF55014574,2016-01-01,665
IDF55014574,2016-02-01,662
IDF55014574,2016-03-01,661
IDF55014574,2016-04-01,653
IDF55014574,2016-05-01,643
IDF55014574,2016-06-01,649
IDF55014574,2016-07-01,655
IDF55014574,2016-08-01,646
IDF55014574,2016-09-01,634
IDF55014574,2016-10-01,633
IDF55014574,2016-11-01,640
IDF55014574,2016-12-01,628
IDF55014574,2017-01-01,632
IDF55014574,2017-02-01,629
IDF55014574,2017-03-01,646
IDF55014574,2017-04-01,652
IDF55014574,2017-05-01,653
IDF55014574,2017-06-01,652
IDF55014574,2017-07-01,648
IDF55014574,2017-08-01,641
IDF55014574,2017-09-01,645
IDF55014574,2017-10-01,657
IDF55014574,2017-11-01,662
IDF55014574,2017-12-01,667
IDF55014574,2018-01-01,675
IDF55014574,2018-02-01,673
IDF55014574,2018-03-01,683
IDF55014574,2018-04-01,673
IDF55014574,2018-05-01,667
IDF55014574,2018-06-01,663
IDF55014574,2018-07-01,674
IDF55014574,2018-08-01,667
IDF55014574,2018-09-01,668
IDF55014574,2018-10-01,661
IDF55014574,2018-11-01,650
IDF55014574,2018-12-01,648
IDF55014574,2019-01-01,645
IDF55014574,2019-02-01,637
IDF55014574,2019-03-01,651
IDF55014574,2019-04-01,644
IDF55014574,2019-05-01,651
IDF55014574,2019-06-01,643
IDF55014574,2019-07-01,622
IDF55014574,2019-08-01,618
IDF55014574,2019-09-01,628
IDF55014574,2019-10-01,654
IDF55014574,2019-11-01,670
IDF55014574,2019-12-01,655
IDF55106782,2013-08-01,688
IDF55106782,2013-09-01,703
IDF55106782,2013-10-01,698
IDF55106782,2013-11-01,697
IDF55106782,2013-12-01,696
IDF55106782,2014-01-01,694
IDF55106782,2014-02-01,696
IDF55106782,2014-03-01,694
IDF55106782,2014-04-01,676
IDF55106782,2014-05-01,667
IDF55106782,2014-06-01,651
IDF55106782,2014-07-01,640
IDF55106782,2014-08-01,625
IDF55106782,2014-09-01,630
IDF55106782,2014-10-01,599
IDF55106782,2014-11-01,583
IDF55106782,2014-12-01,579
IDF55106782,2015-01-01,596
IDF55106782,2015-02-01,595
IDF55106782,2015-03-01,582
IDF55106782,2015-04-01,575
IDF55106782,2015-05-01,587
IDF55106782,2015-06-01,587
IDF55106782,2015-07-01,590
IDF55106782,2015-08-01,605
IDF55106782,2015-09-01,596
IDF55106782,2015-10-01,599
IDF55106782,2015-11-01,607
IDF55106782,2015-12-01,626
IDF55106782,2016-01-01,607
IDF55106782,2016-02-01,611
IDF55106782,2016-03-01,618
IDF55106782,2016-04-01,623
IDF55106782,2016-05-01,612
IDF55106782,2016-06-01,599
IDF55106782,2016-07-01,580
IDF55106782,2016-08-01,586
IDF55106782,2016-09-01,589
IDF55106782,2016-10-01,576
IDF55106782,2016-11-01,573
IDF55106782,2016-12-01,561
IDF55106782,2017-01-01,581
IDF55106782,2017-02-01,571
IDF55106782,2017-03-01,581
IDF55106782,2017-04-01,576
IDF55106782,2017-05-01,584
IDF55106782,2017-06-01,575
IDF55106782,2017-07-01,590
IDF55106782,2017-08-01,581
IDF55106782,2017-09-01,580
IDF55106782,2017-10-01,570
IDF55106782,2017-11-01,579
IDF55106782,2017-12-01,572
IDF55106782,2018-01-01,574
IDF55106782,2018-02-01,583
IDF55106782,2018-03-01,584
IDF55106782,2018-04-01,590
IDF55106782,2018-05-01,569
IDF55106782,2018-06-01,574
IDF55106782,2018-07-01,588
IDF55106782,2018-08-01,589
IDF55106782,2018-09-01,590
IDF55106782,2018-10-01,584
IDF55106782,2018-11-01,570
IDF55106782,2018-12-01,605
IDF55106782,2019-01-01,595
IDF55106782,2019-02-01,586
IDF55106782,2019-03-01,575
IDF55106782,2019-04-01,580
IDF55106782,2019-05-01,576
IDF55106782,2019-06-01,581
IDF55106782,2019-07-01,573
IDF55106782,2019-08-01,583
IDF55106782,2019-09-01,590
IDF55106782,2019-10-01,597
IDF55106782,2019-11-01,612
IDF55106782,2019-12-01,596
IDF55085675,2019-01-01,662
IDF55085675,2019-02-01,655
IDF55085675,2019-03-01,655
IDF55085675,2019-04-01,645
IDF55085675,2019-05-01,638
IDF55085675,2019-06-01,640
IDF55085675,2019-07-01,627
IDF55085675,2019-08-01,614
IDF55085675,2019-09-01,616
IDF55085675,2019-10-01,593
IDF55085675,2019-11-01,585
IDF55085675,2019-12-01,575
IDF54994703,2013-06-01,595
IDF54994703,2013-07-01,599
IDF54994703,2013-08-01,614
IDF54994703,2013-09-01,619
IDF54994703,2013-10-01,620
IDF54994703,2013-11-01,618
IDF54994703,2013-12-01,609
IDF54994703,2014-01-01,590
IDF54994703,2014-02-01,597
IDF54994703,2014-03-01,606
IDF54994703,2014-04-01,602
IDF54994703,2014-05-01,603
IDF54994703,2014-06-01,603
IDF54994703,2014-07-01,593
IDF54994703,2014-08-01,589
IDF54994703,2014-09-01,595
IDF54994703,2014-10-01,590
IDF54994703,2014-11-01,594
IDF54994703,2014-12-01,590
IDF54994703,2015-01-01,557
IDF54994703,2015-02-01,555
IDF54994703,2015-03-01,536
IDF54994703,2015-04-01,534
IDF54994703,2015-05-01,526
IDF54994703,2015-06-01,513
IDF54994703,2015-07-01,516
IDF54994703,2015-08-01,517
IDF54994703,2015-09-01,511
IDF54994703,2015-10-01,520
IDF54994703,2015-11-01,520
IDF54994703,2015-12-01,503
IDF54994703,2016-01-01,507
IDF54994703,2016-02-01,497
IDF54994703,2016-03-01,504
IDF54994703,2016-04-01,497
IDF54994703,2016-05-01,499
IDF54994703,2016-06-01,487
IDF54994703,2016-07-01,501
IDF54994703,2016-08-01,508
IDF54994703,2016-09-01,502
IDF54994703,2016-10-01,499
IDF54994703,2016-11-01,489
IDF54994703,2016-12-01,497
IDF54994703,2017-01-01,501
IDF54994703,2017-02-01,496
IDF54994703,2017-03-01,504
IDF54994703,2017-04-01,529
IDF54994703,2017-05-01,517
IDF54994703,2017-06-01,517
IDF54994703,2017-07-01,503
IDF54994703,2017-08-01,502
IDF54994703,2017-09-01,498
IDF54994703,2017-10-01,509
IDF54994703,2017-11-01,506
IDF54994703,2017-12-01,497
IDF54994703,2018-01-01,499
IDF54994703,2018-02-01,516
IDF54994703,2018-03-01,519
IDF54994703,2018-04-01,509
IDF54994703,2018-05-01,526
IDF54994703,2018-06-01,515
IDF54994703,2018-07-01,513
IDF54994703,2018-08-01,526
IDF54994703,2018-09-01,506
IDF54994703,2018-10-01,502
IDF54994703,2018-11-01,515
IDF54994703,2018-12-01,522
IDF54994703,2019-01-01,527
IDF54994703,2019-02-01,519
IDF54994703,2019-03-01,510
IDF54994703,2019-04-01,520
IDF54994703,2019-05-01,529
IDF54994703,2019-06-01,513
IDF54994703,2019-07-01,511
IDF54994703,2019-08-01,503
IDF54994703,2019-09-01,504
IDF54994703,2019-10-01,505
IDF54994703,2019-11-01,505
IDF54994703,2019-12-01,529
IDF55143217,2017-05-01,738
IDF55143217,2017-06-01,716
IDF55143217,2017-07-01,731
IDF55143217,2017-08-01,707
IDF55143217,2017-09-01,696
IDF55143217,2017-10-01,698
IDF55143217,2017-11-01,699
IDF55143217,2017-12-01,690
IDF55143217,2018-01-01,700
IDF55143217,2018-02-01,688
IDF55143217,2018-03-01,672
IDF55143217,2018-04-01,682
IDF55143217,2018-05-01,676
IDF55143217,2018-06-01,653
IDF55143217,2018-07-01,654
IDF55143217,2018-08-01,647
IDF55143217,2018-09-01,620
IDF55143217,2018-10-01,616
IDF55143217,2018-11-01,624
IDF55143217,2018-12-01,613
IDF55143217,2019-01-01,594
IDF55143217,2019-02-01,603
IDF55143217,2019-03-01,620
IDF55143217,2019-04-01,601
IDF55143217,2019-05-01,593
IDF55143217,2019-06-01,600
IDF55143217,2019-07-01,599
IDF55143217,2019-08-01,606
IDF55143217,2019-09-01,603
IDF55143217,2019-10-01,589
IDF55143217,2019-11-01,576
IDF55143217,2019-12-01,573
IDF55079604,2013-02-01,776
IDF55079604,2013-03-01,749
IDF55079604,2013-04-01,716
IDF55079604,2013-05-01,699
IDF55079604,2013-06-01,693
IDF55079604,2013-07-01,691
IDF55079604,2013-08-01,667
IDF55079604,2013-09-01,667
IDF55079604,2013-10-01,676
IDF55079604,2013-11-01,673
IDF55079604,2013-12-01,661
IDF55079604,2014-01-01,682
IDF55079604,2014-02-01,680
IDF55079604,2014-03-01,652
IDF55079604,2014-04-01,637
IDF55079604,2014-05-01,631
IDF55079604,2014-06-01,636
IDF55079604,2014-07-01,641
IDF55079604,2014-08-01,638
IDF55079604,2014-09-01,625
IDF55079604,2014-10-01,615
IDF55079604,2014-11-01,619
IDF55079604,2014-12-01,622
IDF55079604,2015-01-01,636
IDF55079604,2015-02-01,640
IDF55079604,2015-03-01,634
IDF55079604,2015-04-01,632
IDF55079604,2015-05-01,625
IDF55079604,2015-06-01,623
IDF55079604,2015-07-01,625
IDF55079604,2015-08-01,620
IDF55079604,2015-09-01,631
IDF55079604,2015-10-01,627
IDF55079604,2015-11-01,633
IDF55079604,2015-12-01,615
IDF55079604,2016-01-01,612
IDF55079604,2016-02-01,613
IDF55079604,2016-03-01,621
IDF55079604,2016-04-01,612
IDF55079604,2016-05-01,597
IDF55079604,2016-06-01,611
IDF55079604,2016-07-01,604
IDF55079604,2016-08-01,615
IDF55079604,2016-09-01,630
IDF55079604,2016-10-01,632
IDF55079604,2016-11-01,611
IDF55079604,2016-12-01,606
IDF55079604,2017-01-01,610
IDF55079604,2017-02-01,627
IDF55079604,2017-03-01,606
IDF55079604,2017-04-01,604
IDF55079604,2017-05-01,599
IDF55079604,2017-06-01,601
IDF55079604,2017-07-01,585
IDF55079604,2017-08-01,586
IDF55079604,2017-09-01,590
IDF55079604,2017-10-01,590
IDF55079604,2017-11-01,592
IDF55079604,2017-12-01,601
IDF55079604,2018-01-01,604
IDF55079604,2018-02-01,607
IDF55079604,2018-03-01,612
IDF55079604,2018-04-01,616
IDF55079604,2018-05-01,618
IDF55079604,2018-06-01,624
IDF55079604,2018-07-01,621
IDF55079604,2018-08-01,637
IDF55079604,2018-09-01,631
IDF55079604,2018-10-01,632
IDF55079604,2018-11-01,634
IDF55079604,2018-12-01,635
IDF55079604,2019-01-01,636
IDF55079604,2019-02-01,620
IDF55079604,2019-03-01,638
IDF55079604,2019-04-01,626
IDF55079604,2019-05-01,627
IDF55079604,2019-06-01,623
IDF55079604,2019-07-01,617
IDF55079604,2019-08-01,618
IDF55079604,2019-09-01,630
IDF55079604,2019-10-01,618
IDF55079604,2019-11-01,612
IDF55079604,2019-12-01,603
IDF54949500,2016-05-01,719
IDF54949500,2016-06-01,733
IDF54949500,2016-07-01,740
IDF54949500,2016-08-01,734
IDF54949500,2016-09-01,738
IDF54949500,2016-10-01,759
IDF54949500,2016-11-01,768
IDF54949500,2016-12-01,758
IDF54949500,2017-01-01,757
IDF54949500,2017-02-01,748
IDF54949500,2017-03-01,735
IDF54949500,2017-04-01,732
IDF54949500,2017-05-01,720
IDF54949500,2017-06-01,724
IDF54949500,2017-07-01,727
IDF54949500,2017-08-01,725
IDF54949500,2017-09-01,706
IDF54949500,2017-10-01,715
IDF54949500,2017-11-01,688
IDF54949500,2017-12-01,683
IDF54949500,2018-01-01,677
IDF54949500,2018-02-01,672
IDF54949500,2018-03-01,674
IDF54949500,2018-04-01,688
IDF54949500,2018-05-01,677
IDF54949500,2018-06-01,670
IDF54949500,2018-07-01,663
IDF54949500,2018-08-01,668
IDF54949500,2018-09-01,672
IDF54949500,2018-10-01,660
IDF54949500,2018-11-01,640
IDF54949500,2018-12-01,653
IDF54949500,2019-01-01,652
IDF54949500,2019-02-01,671
IDF54949500,2019-03-01,662
IDF54949500,2019-04-01,655
IDF54949500,2019-05-01,672
IDF54949500,2019-06-01,655
IDF54949500,2019-07-01,657
IDF54949500,2019-08-01,663
IDF54949500,2019-09-01,680
IDF54949500,2019-10-01,683
IDF54949500,2019-11-01,691
IDF54949500,2019-12-01,691
IDF54937652,2013-04-01,650
IDF54937652,2013-05-01,652
IDF54937652,2013-06-01,668
IDF54937652,2013-07-01,676
IDF54937652,2013-08-01,686
IDF54937652,2013-09-01,685
IDF54937652,2013-10-01,685
IDF54937652,2013-11-01,688
IDF54937652,2013-12-01,666
IDF54937652,2014-01-01,651
IDF54937652,2014-02-01,648
IDF54937652,2014-03-01,659
IDF54937652,2014-04-01,666
IDF54937652,2014-05-01,653
IDF54937652,2014-06-01,635
IDF54937652,2014-07-01,628
IDF54937652,2014-08-01,615
IDF54937652,2014-09-01,626
IDF54937652,2014-10-01,628
IDF54937652,2014-11-01,639
IDF54937652,2014-12-01,603
IDF54937652,2015-01-01,595
IDF54937652,2015-02-01,581
IDF54937652,2015-03-01,579
IDF54937652,2015-04-01,566
IDF54937652,2015-05-01,559
IDF54937652,2015-06-01,569
IDF54937652,2015-07-01,564
IDF54937652,2015-08-01,558
IDF54937652,2015-09-01,566
IDF54937652,2015-10-01,570
IDF54937652,2015-11-01,572
IDF54937652,2015-12-01,562
IDF54937652,2016-01-01,579
IDF54937652,2016-02-01,582
IDF54937652,2016-03-01,580
IDF54937652,2016-04-01,577
IDF54937652,2016-05-01,581
IDF54937652,2016-06-01,569
IDF54937652,2016-07-01,569
IDF54937652,2016-08-01,577
IDF54937652,2016-09-01,576
IDF54937652,2016-10-01,562
IDF54937652,2016-11-01,572
IDF54937652,2016-12-01,569
IDF54937652,2017-01-01,561
IDF54937652,2017-02-01,571
IDF54937652,2017-03-01,569
IDF54937652,2017-04-01,581
IDF54937652,2017-05-01,568
IDF54937652,2017-06-01,570
IDF54937652,2017-07-01,583
IDF54937652,2017-08-01,569
IDF54937652,2017-09-01,576
IDF54937652,2017-10-01,559
IDF54937652,2017-11-01,558
IDF54937652,2017-12-01,543
IDF54937652,2018-01-01,569
IDF54937652,2018-02-01,581
IDF54937652,2018-03-01,577
IDF54937652,2018-04-01,578
IDF54937652,2018-05-01,580
IDF54937652,2018-06-01,589
IDF54937652,2018-07-01,575
IDF54937652,2018-08-01,565
IDF54937652,2018-09-01,560
IDF54937652,2018-10-01,561
IDF54937652,2018-11-01,561
IDF54937652,2018-12-01,574
IDF54937652,2019-01-01,579
IDF54937652,2019-02-01,590
IDF54937652,2019-03-01,611
IDF54937652,2019-04-01,605
IDF54937652,2019-05-01,578
IDF54937652,2019-06-01,556
IDF54937652,2019-07-01,572
IDF54937652,2019-08-01,568
IDF54937652,2019-09-01,579
IDF54937652,2019-10-01,577
IDF54937652,2019-11-01,599
IDF54937652,2019-12-01,610
IDF55098372,2013-10-01,662
IDF55098372,2013-11-01,662
IDF55098372,2013-12-01,652
IDF55098372,2014-01-01,637
IDF55098372,2014-02-01,639
IDF55098372,2014-03-01,626
IDF55098372,2014-04-01,621
IDF55098372,2014-05-01,629
IDF55098372,2014-06-01,628
IDF55098372,2014-07-01,629
IDF55098372,2014-08-01,632
IDF55098372,2014-09-01,640
IDF55098372,2014-10-01,640
IDF55098372,2014-11-01,625
IDF55098372,2014-12-01,616
IDF55098372,2015-01-01,604
IDF55098372,2015-02-01,607
IDF55098372,2015-03-01,598
IDF55098372,2015-04-01,574
IDF55098372,2015-05-01,567
IDF55098372,2015-06-01,554
IDF55098372,2015-07-01,547
IDF55098372,2015-08-01,536
IDF55098372,2015-09-01,530
IDF55098372,2015-10-01,520
IDF55098372,2015-11-01,546
IDF55098372,2015-12-01,555
IDF55098372,2016-01-01,560
IDF55098372,2016-02-01,548
IDF55098372,2016-03-01,550
IDF55098372,2016-04-01,552
IDF55098372,2016-05-01,547
IDF55098372,2016-06-01,547
IDF55098372,2016-07-01,537
IDF55098372,2016-08-01,539
IDF55098372,2016-09-01,543
IDF55098372,2016-10-01,551
IDF55098372,2016-11-01,543
IDF55098372,2016-12-01,534
IDF55098372,2017-01-01,518
IDF55098372,2017-02-01,523
IDF55098372,2017-03-01,536
IDF55098372,2017-04-01,525
IDF55098372,2017-05-01,528
IDF55098372,2017-06-01,536
IDF55098372,2017-07-01,546
IDF55098372,2017-08-01,566
IDF55098372,2017-09-01,546
IDF55098372,2017-10-01,549
IDF55098372,2017-11-01,550
IDF55098372,2017-12-01,543
IDF55098372,2018-01-01,541
IDF55098372,2018-02-01,541
IDF55098372,2018-03-01,552
IDF55098372,2018-04-01,554
IDF55098372,2018-05-01,564
IDF55098372,2018-06-01,553
IDF55098372,2018-07-01,549
IDF55098372,2018-08-01,548
IDF55098372,2018-09-01,533
IDF55098372,2018-10-01,535
IDF55098372,2018-11-01,541
IDF55098372,2018-12-01,532
IDF55098372,2019-01-01,540
IDF55098372,2019-02-01,535
IDF55098372,2019-03-01,547
IDF55098372,2019-04-01,554
IDF55098372,2019-05-01,566
IDF55098372,2019-06-01,552
IDF55098372,2019-07-01,546
IDF55098372,2019-08-01,544
IDF55098372,2019-09-01,544
IDF55098372,2019-10-01,541
IDF55098372,2019-11-01,529
IDF55098372,2019-12-01,526
IDF55014693,2018-10-01,724
IDF55014693,2018-11-01,739
IDF55014693,2018-12-01,738
IDF55014693,2019-01-01,746
IDF55014693,2019-02-01,744
IDF55014693,2019-03-01,738
IDF55014693,2019-04-01,735
IDF55014693,2019-05-01,717
IDF55014693,2019-06-01,716
IDF55014693,2019-07-01,713
IDF55014693,2019-08-01,708
IDF55014693,2019-09-01,691
IDF55014693,2019-10-01,680
IDF55014693,2019-11-01,666
IDF55014693,2019-12-01,672
IDF55080043,2015-06-01,664
IDF55080043,2015-07-01,642
IDF55080043,2015-08-01,635
IDF55080043,2015-09-01,635
IDF55080043,2015-10-01,627
IDF55080043,2015-11-01,613
IDF55080043,2015-12-01,612
IDF55080043,2016-01-01,623
IDF55080043,2016-02-01,610
IDF55080043,2016-03-01,609
IDF55080043,2016-04-01,603
IDF55080043,2016-05-01,607
IDF55080043,2016-06-01,607
IDF55080043,2016-07-01,597
IDF55080043,2016-08-01,569
IDF55080043,2016-09-01,576
IDF55080043,2016-10-01,574
IDF55080043,2016-11-01,585
IDF55080043,2016-12-01,582
IDF55080043,2017-01-01,561
IDF55080043,2017-02-01,569
IDF55080043,2017-03-01,567
IDF55080043,2017-04-01,555
IDF55080043,2017-05-01,558
IDF55080043,2017-06-01,563
IDF55080043,2017-07-01,552
IDF55080043,2017-08-01,554
IDF55080043,2017-09-01,554
IDF55080043,2017-10-01,540
IDF55080043,2017-11-01,545
IDF55080043,2017-12-01,542
IDF55080043,2018-01-01,536
IDF55080043,2018-02-01,526
IDF55080043,2018-03-01,539
IDF55080043,2018-04-01,554
IDF55080043,2018-05-01,544
IDF55080043,2018-06-01,539
IDF55080043,2018-07-01,549
IDF55080043,2018-08-01,569
IDF55080043,2018-09-01,570
IDF55080043,2018-10-01,561
IDF55080043,2018-11-01,547
IDF55080043,2018-12-01,545
IDF55080043,2019-01-01,555
IDF55080043,2019-02-01,555
IDF55080043,2019-03-01,560
IDF55080043,2019-04-01,539
IDF55080043,2019-05-01,552
IDF55080043,2019-06-01,537
IDF55080043,2019-07-01,550
IDF55080043,2019-08-01,546
IDF55080043,2019-09-01,521
IDF55080043,2019-10-01,539
IDF55080043,2019-11-01,544
IDF55080043,2019-12-01,544
IDF55124398,2015-06-01,673
IDF55124398,2015-07-01,679
IDF55124398,2015-08-01,671
IDF55124398,2015-09-01,668
IDF55124398,2015-10-01,663
IDF55124398,2015-11-01,654
IDF55124398,2015-12-01,653
IDF55124398,2016-01-01,652
