ID,score_date
IDF55144903,2019-03-01
IDF55144903,2019-04-01
IDF55144903,2019-05-01
IDF55144903,2019-06-01
IDF55144903,2019-07-01
IDF55144903,2019-08-01
IDF55144903,2019-09-01
IDF55144903,2019-10-01
IDF55144903,2019-11-01
IDF55144903,2019-12-01
IDF55021911,2019-12-01
IDF55092188,2019-02-01
IDF55092188,2019-03-01
IDF55092188,2019-04-01
IDF55092188,2019-05-01
IDF55092188,2019-06-01
IDF55092188,2019-07-01
IDF55092188,2019-08-01
IDF55092188,2019-09-01
IDF55092188,2019-10-01
IDF55092188,2019-11-01
IDF55092188,2019-12-01
IDF55014574,2013-01-01
IDF55014574,2013-02-01
IDF55014574,2013-03-01
IDF55014574,2013-04-01
IDF55014574,2013-05-01
IDF55014574,2013-06-01
IDF55014574,2013-07-01
IDF55014574,2013-08-01
IDF55014574,2013-09-01
IDF55014574,2013-10-01
IDF55014574,2013-11-01
IDF55014574,2013-12-01
IDF55014574,2014-01-01
IDF55014574,2014-02-01
IDF55014574,2014-03-01
IDF55014574,2014-04-01
IDF55014574,2014-05-01
IDF55014574,2014-06-01
IDF55014574,2014-07-01
IDF55014574,2014-08-01
IDF55014574,2014-09-01
IDF55014574,2014-10-01
IDF55014574,2014-11-01
IDF55014574,2014-12-01
IDF55014574,2015-01-01
IDF55014574,2015-02-01
IDF55014574,2015-03-01
IDF55014574,2015-04-01
IDF55014574,2015-05-01
IDF55014574,2015-06-01
IDF55014574,2015-07-01
IDF55014574,2015-08-01
IDF55014574,2015-09-01
IDF55014574,2015-10-01
IDF55014574,2015-11-01
IDF55014574,2015-12-01
IDF55014574,2016-01-01
IDF55014574,2016-02-01
IDF55014574,2016-03-01
IDF55014574,2016-04-01
IDF55014574,2016-05-01
IDF55014574,2016-06-01
IDF55014574,2016-07-01
IDF55014574,2016-08-01
IDF55014574,2016-09-01
IDF55014574,2016-10-01
IDF55014574,2016-11-01
IDF55014574,2016-12-01
IDF55014574,2017-01-01
IDF55014574,2017-02-01
IDF55014574,2017-03-01
IDF55014574,2017-04-01
IDF55014574,2017-05-01
IDF55014574,2017-06-01
IDF55014574,2017-07-01
IDF55014574,2017-08-01
IDF55014574,2017-09-01
IDF55014574,2017-10-01
IDF55014574,2017-11-01
IDF55014574,2017-12-01
IDF55014574,2018-01-01
IDF55014574,2018-02-01
IDF55014574,2018-03-01
IDF55014574,2018-04-01
IDF55014574,2018-05-01
IDF55014574,2018-06-01
IDF55014574,2018-07-01
IDF55014574,2018-08-01
IDF55014574,2018-09-01
IDF55014574,2018-10-01
IDF55014574,2018-11-01
IDF55014574,2018-12-01
IDF55014574,2019-01-01
IDF55014574,2019-02-01
IDF55014574,2019-03-01
IDF55014574,2019-04-01
IDF55014574,2019-05-01
IDF55014574,2019-06-01
IDF55014574,2019-07-01
IDF55014574,2019-08-01
IDF55014574,2019-09-01
IDF55014574,2019-10-01
IDF55014574,2019-11-01
IDF55014574,2019-12-01
IDF55106782,2013-08-01
IDF55106782,2013-09-01
IDF55106782,2013-10-01
IDF55106782,2013-11-01
IDF55106782,2013-12-01
IDF55106782,2014-01-01
IDF55106782,2014-02-01
IDF55106782,2014-03-01
IDF55106782,2014-04-01
IDF55106782,2014-05-01
IDF55106782,2014-06-01
IDF55106782,2014-07-01
IDF55106782,2014-08-01
IDF55106782,2014-09-01
IDF55106782,2014-10-01
IDF55106782,2014-11-01
IDF55106782,2014-12-01
IDF55106782,2015-01-01
IDF55106782,2015-02-01
IDF55106782,2015-03-01
IDF55106782,2015-04-01
IDF55106782,2015-05-01
IDF55106782,2015-06-01
IDF55106782,2015-07-01
IDF55106782,2015-08-01
IDF55106782,2015-09-01
IDF55106782,2015-10-01
IDF55106782,2015-11-01
IDF55106782,2015-12-01
IDF55106782,2016-01-01
IDF55106782,2016-02-01
IDF55106782,2016-03-01
IDF55106782,2016-04-01
IDF55106782,2016-05-01
IDF55106782,2016-06-01
IDF55106782,2016-07-01
IDF55106782,2016-08-01
IDF55106782,2016-09-01
IDF55106782,2016-10-01
IDF55106782,2016-11-01
IDF55106782,2016-12-01
IDF55106782,2017-01-01
IDF55106782,2017-02-01
IDF55106782,2017-03-01
IDF55106782,2017-04-01
IDF55106782,2017-05-01
IDF55106782,2017-06-01
IDF55106782,2017-07-01
IDF55106782,2017-08-01
IDF55106782,2017-09-01
IDF55106782,2017-10-01
IDF55106782,2017-11-01
IDF55106782,2017-12-01
IDF55106782,2018-01-01
IDF55106782,2018-02-01
IDF55106782,2018-03-01
IDF55106782,2018-04-01
IDF55106782,2018-05-01
IDF55106782,2018-06-01
IDF55106782,2018-07-01
IDF55106782,2018-08-01
IDF55106782,2018-09-01
IDF55106782,2018-10-01
IDF55106782,2018-11-01
IDF55106782,2018-12-01
IDF55106782,2019-01-01
IDF55106782,2019-02-01
IDF55106782,2019-03-01
IDF55106782,2019-04-01
IDF55106782,2019-05-01
IDF55106782,2019-06-01
IDF55106782,2019-07-01
IDF55106782,2019-08-01
IDF55106782,2019-09-01
IDF55106782,2019-10-01
IDF55106782,2019-11-01
IDF55106782,2019-12-01
IDF55085675,2019-01-01
IDF55085675,2019-02-01
IDF55085675,2019-03-01
IDF55085675,2019-04-01
IDF55085675,2019-05-01
IDF55085675,2019-06-01
IDF55085675,2019-07-01
IDF55085675,2019-08-01
IDF55085675,2019-09-01
IDF55085675,2019-10-01
IDF55085675,2019-11-01
IDF55085675,2019-12-01
IDF54994703,2013-06-01
IDF54994703,2013-07-01
IDF54994703,2013-08-01
IDF54994703,2013-09-01
IDF54994703,2013-10-01
IDF54994703,2013-11-01
IDF54994703,2013-12-01
IDF54994703,2014-01-01
IDF54994703,2014-02-01
IDF54994703,2014-03-01
IDF54994703,2014-04-01
IDF54994703,2014-05-01
IDF54994703,2014-06-01
IDF54994703,2014-07-01
IDF54994703,2014-08-01
IDF54994703,2014-09-01
IDF54994703,2014-10-01
IDF54994703,2014-11-01
IDF54994703,2014-12-01
IDF54994703,2015-01-01
IDF54994703,2015-02-01
IDF54994703,2015-03-01
IDF54994703,2015-04-01
IDF54994703,2015-05-01
IDF54994703,2015-06-01
IDF54994703,2015-07-01
IDF54994703,2015-08-01
IDF54994703,2015-09-01
IDF54994703,2015-10-01
IDF54994703,2015-11-01
IDF54994703,2015-12-01
IDF54994703,2016-01-01
IDF54994703,2016-02-01
IDF54994703,2016-03-01
IDF54994703,2016-04-01
IDF54994703,2016-05-01
IDF54994703,2016-06-01
IDF54994703,2016-07-01
IDF54994703,2016-08-01
IDF54994703,2016-09-01
IDF54994703,2016-10-01
IDF54994703,2016-11-01
IDF54994703,2016-12-01
IDF54994703,2017-01-01
IDF54994703,2017-02-01
IDF54994703,2017-03-01
IDF54994703,2017-04-01
IDF54994703,2017-05-01
IDF54994703,2017-06-01
IDF54994703,2017-07-01
IDF54994703,2017-08-01
IDF54994703,2017-09-01
IDF54994703,2017-10-01
IDF54994703,2017-11-01
IDF54994703,2017-12-01
IDF54994703,2018-01-01
IDF54994703,2018-02-01
IDF54994703,2018-03-01
IDF54994703,2018-04-01
IDF54994703,2018-05-01
IDF54994703,2018-06-01
IDF54994703,2018-07-01
IDF54994703,2018-08-01
IDF54994703,2018-09-01
IDF54994703,2018-10-01
IDF54994703,2018-11-01
IDF54994703,2018-12-01
IDF54994703,2019-01-01
IDF54994703,2019-02-01
IDF54994703,2019-03-01
IDF54994703,2019-04-01
IDF54994703,2019-05-01
IDF54994703,2019-06-01
IDF54994703,2019-07-01
IDF54994703,2019-08-01
IDF54994703,2019-09-01
IDF54994703,2019-10-01
IDF54994703,2019-11-01
IDF54994703,2019-12-01
IDF55143217,2017-05-01
IDF55143217,2017-06-01
IDF55143217,2017-07-01
IDF55143217,2017-08-01
IDF55143217,2017-09-01
IDF55143217,2017-10-01
IDF55143217,2017-11-01
IDF55143217,2017-12-01
IDF55143217,2018-01-01
IDF55143217,2018-02-01
IDF55143217,2018-03-01
IDF55143217,2018-04-01
IDF55143217,2018-05-01
IDF55143217,2018-06-01
IDF55143217,2018-07-01
IDF55143217,2018-08-01
IDF55143217,2018-09-01
IDF55143217,2018-10-01
IDF55143217,2018-11-01
IDF55143217,2018-12-01
IDF55143217,2019-01-01
IDF55143217,2019-02-01
IDF55143217,2019-03-01
IDF55143217,2019-04-01
IDF55143217,2019-05-01
IDF55143217,2019-06-01
IDF55143217,2019-07-01
IDF55143217,2019-08-01
IDF55143217,2019-09-01
IDF55143217,2019-10-01
IDF55143217,2019-11-01
IDF55143217,2019-12-01
IDF55079604,2013-02-01
IDF55079604,2013-03-01
IDF55079604,2013-04-01
IDF55079604,2013-05-01
IDF55079604,2013-06-01
IDF55079604,2013-07-01
IDF55079604,2013-08-01
IDF55079604,2013-09-01
IDF55079604,2013-10-01
IDF55079604,2013-11-01
IDF55079604,2013-12-01
IDF55079604,2014-01-01
IDF55079604,2014-02-01
IDF55079604,2014-03-01
IDF55079604,2014-04-01
IDF55079604,2014-05-01
IDF55079604,2014-06-01
IDF55079604,2014-07-01
IDF55079604,2014-08-01
IDF55079604,2014-09-01
IDF55079604,2014-10-01
IDF55079604,2014-11-01
IDF55079604,2014-12-01
IDF55079604,2015-01-01
IDF55079604,2015-02-01
IDF55079604,2015-03-01
IDF55079604,2015-04-01
IDF55079604,2015-05-01
IDF55079604,2015-06-01
IDF55079604,2015-07-01
IDF55079604,2015-08-01
IDF55079604,2015-09-01
IDF55079604,2015-10-01
IDF55079604,2015-11-01
IDF55079604,2015-12-01
IDF55079604,2016-01-01
IDF55079604,2016-02-01
IDF55079604,2016-03-01
IDF55079604,2016-04-01
IDF55079604,2016-05-01
IDF55079604,2016-06-01
IDF55079604,2016-07-01
IDF55079604,2016-08-01
IDF55079604,2016-09-01
IDF55079604,2016-10-01
IDF55079604,2016-11-01
IDF55079604,2016-12-01
IDF55079604,2017-01-01
IDF55079604,2017-02-01
IDF55079604,2017-03-01
IDF55079604,2017-04-01
IDF55079604,2017-05-01
IDF55079604,2017-06-01
IDF55079604,2017-07-01
IDF55079604,2017-08-01
IDF55079604,2017-09-01
IDF55079604,2017-10-01
IDF55079604,2017-11-01
IDF55079604,2017-12-01
IDF55079604,2018-01-01
IDF55079604,2018-02-01
IDF55079604,2018-03-01
IDF55079604,2018-04-01
IDF55079604,2018-05-01
IDF55079604,2018-06-01
IDF55079604,2018-07-01
IDF55079604,2018-08-01
IDF55079604,2018-09-01
IDF55079604,2018-10-01
IDF55079604,2018-11-01
IDF55079604,2018-12-01
IDF55079604,2019-01-01
IDF55079604,2019-02-01
IDF55079604,2019-03-01
IDF55079604,2019-04-01
IDF55079604,2019-05-01
IDF55079604,2019-06-01
IDF55079604,2019-07-01
IDF55079604,2019-08-01
IDF55079604,2019-09-01
IDF55079604,2019-10-01
IDF55079604,2019-11-01
IDF55079604,2019-12-01
IDF54949500,2016-05-01
IDF54949500,2016-06-01
IDF54949500,2016-07-01
IDF54949500,2016-08-01
IDF54949500,2016-09-01
IDF54949500,2016-10-01
IDF54949500,2016-11-01
IDF54949500,2016-12-01
IDF54949500,2017-01-01
IDF54949500,2017-02-01
IDF54949500,2017-03-01
IDF54949500,2017-04-01
IDF54949500,2017-05-01
IDF54949500,2017-06-01
IDF54949500,2017-07-01
IDF54949500,2017-08-01
IDF54949500,2017-09-01
IDF54949500,2017-10-01
IDF54949500,2017-11-01
IDF54949500,2017-12-01
IDF54949500,2018-01-01
IDF54949500,2018-02-01
IDF54949500,2018-03-01
IDF54949500,2018-04-01
IDF54949500,2018-05-01
IDF54949500,2018-06-01
IDF54949500,2018-07-01
IDF54949500,2018-08-01
IDF54949500,2018-09-01
IDF54949500,2018-10-01
IDF54949500,2018-11-01
IDF54949500,2018-12-01
IDF54949500,2019-01-01
IDF54949500,2019-02-01
IDF54949500,2019-03-01
IDF54949500,2019-04-01
IDF54949500,2019-05-01
IDF54949500,2019-06-01
IDF54949500,2019-07-01
IDF54949500,2019-08-01
IDF54949500,2019-09-01
IDF54949500,2019-10-01
IDF54949500,2019-11-01
IDF54949500,2019-12-01
IDF54937652,2013-04-01
IDF54937652,2013-05-01
IDF54937652,2013-06-01
IDF54937652,2013-07-01
IDF54937652,2013-08-01
IDF54937652,2013-09-01
IDF54937652,2013-10-01
IDF54937652,2013-11-01
IDF54937652,2013-12-01
IDF54937652,2014-01-01
IDF54937652,2014-02-01
IDF54937652,2014-03-01
IDF54937652,2014-04-01
IDF54937652,2014-05-01
IDF54937652,2014-06-01
IDF54937652,2014-07-01
IDF54937652,2014-08-01
IDF54937652,2014-09-01
IDF54937652,2014-10-01
IDF54937652,2014-11-01
IDF54937652,2014-12-01
IDF54937652,2015-01-01
IDF54937652,2015-02-01
IDF54937652,2015-03-01
IDF54937652,2015-04-01
IDF54937652,2015-05-01
IDF54937652,2015-06-01
IDF54937652,2015-07-01
IDF54937652,2015-08-01
IDF54937652,2015-09-01
IDF54937652,2015-10-01
IDF54937652,2015-11-01
IDF54937652,2015-12-01
IDF54937652,2016-01-01
IDF54937652,2016-02-01
IDF54937652,2016-03-01
IDF54937652,2016-04-01
IDF54937652,2016-05-01
IDF54937652,2016-06-01
IDF54937652,2016-07-01
IDF54937652,2016-08-01
IDF54937652,2016-09-01
IDF54937652,2016-10-01
IDF54937652,2016-11-01
IDF54937652,2016-12-01
IDF54937652,2017-01-01
IDF54937652,2017-02-01
IDF54937652,2017-03-01
IDF54937652,2017-04-01
IDF54937652,2017-05-01
IDF54937652,2017-06-01
IDF54937652,2017-07-01
IDF54937652,2017-08-01
IDF54937652,2017-09-01
IDF54937652,2017-10-01
IDF54937652,2017-11-01
IDF54937652,2017-12-01
IDF54937652,2018-01-01
IDF54937652,2018-02-01
IDF54937652,2018-03-01
IDF54937652,2018-04-01
IDF54937652,2018-05-01
IDF54937652,2018-06-01
IDF54937652,2018-07-01
IDF54937652,2018-08-01
IDF54937652,2018-09-01
IDF54937652,2018-10-01
IDF54937652,2018-11-01
IDF54937652,2018-12-01
IDF54937652,2019-01-01
IDF54937652,2019-02-01
IDF54937652,2019-03-01
IDF54937652,2019-04-01
IDF54937652,2019-05-01
IDF54937652,2019-06-01
IDF54937652,2019-07-01
IDF54937652,2019-08-01
IDF54937652,2019-09-01
IDF54937652,2019-10-01
IDF54937652,2019-11-01
IDF54937652,2019-12-01
IDF55098372,2013-10-01
IDF55098372,2013-11-01
IDF55098372,2013-12-01
IDF55098372,2014-01-01
IDF55098372,2014-02-01
IDF55098372,2014-03-01
IDF55098372,2014-04-01
IDF55098372,2014-05-01
IDF55098372,2014-06-01
IDF55098372,2014-07-01
IDF55098372,2014-08-01
IDF55098372,2014-09-01
IDF55098372,2014-10-01
IDF55098372,2014-11-01
IDF55098372,2014-12-01
IDF55098372,2015-01-01
IDF55098372,2015-02-01
IDF55098372,2015-03-01
IDF55098372,2015-04-01
IDF55098372,2015-05-01
IDF55098372,2015-06-01
IDF55098372,2015-07-01
IDF55098372,2015-08-01
IDF55098372,2015-09-01
IDF55098372,2015-10-01
IDF55098372,2015-11-01
IDF55098372,2015-12-01
IDF55098372,2016-01-01
IDF55098372,2016-02-01
IDF55098372,2016-03-01
IDF55098372,2016-04-01
IDF55098372,2016-05-01
IDF55098372,2016-06-01
IDF55098372,2016-07-01
IDF55098372,2016-08-01
IDF55098372,2016-09-01
IDF55098372,2016-10-01
IDF55098372,2016-11-01
IDF55098372,2016-12-01
IDF55098372,2017-01-01
IDF55098372,2017-02-01
IDF55098372,2017-03-01
IDF55098372,2017-04-01
IDF55098372,2017-05-01
IDF55098372,2017-06-01
IDF55098372,2017-07-01
IDF55098372,2017-08-01
IDF55098372,2017-09-01
IDF55098372,2017-10-01
IDF55098372,2017-11-01
IDF55098372,2017-12-01
IDF55098372,2018-01-01
IDF55098372,2018-02-01
IDF55098372,2018-03-01
IDF55098372,2018-04-01
IDF55098372,2018-05-01
IDF55098372,2018-06-01
IDF55098372,2018-07-01
IDF55098372,2018-08-01
IDF55098372,2018-09-01
IDF55098372,2018-10-01
IDF55098372,2018-11-01
IDF55098372,2018-12-01
IDF55098372,2019-01-01
IDF55098372,2019-02-01
IDF55098372,2019-03-01
IDF55098372,2019-04-01
IDF55098372,2019-05-01
IDF55098372,2019-06-01
IDF55098372,2019-07-01
IDF55098372,2019-08-01
IDF55098372,2019-09-01
IDF55098372,2019-10-01
IDF55098372,2019-11-01
IDF55098372,2019-12-01
IDF55014693,2018-10-01
IDF55014693,2018-11-01
IDF55014693,2018-12-01
IDF55014693,2019-01-01
IDF55014693,2019-02-01
IDF55014693,2019-03-01
IDF55014693,2019-04-01
IDF55014693,2019-05-01
IDF55014693,2019-06-01
IDF55014693,2019-07-01
IDF55014693,2019-08-01
IDF55014693,2019-09-01
IDF55014693,2019-10-01
IDF55014693,2019-11-01
IDF55014693,2019-12-01
IDF55080043,2015-06-01
IDF55080043,2015-07-01
IDF55080043,2015-08-01
IDF55080043,2015-09-01
IDF55080043,2015-10-01
IDF55080043,2015-11-01
IDF55080043,2015-12-01
IDF55080043,2016-01-01
IDF55080043,2016-02-01
IDF55080043,2016-03-01
IDF55080043,2016-04-01
IDF55080043,2016-05-01
IDF55080043,2016-06-01
IDF55080043,2016-07-01
IDF55080043,2016-08-01
IDF55080043,2016-09-01
IDF55080043,2016-10-01
IDF55080043,2016-11-01
IDF55080043,2016-12-01
IDF55080043,2017-01-01
IDF55080043,2017-02-01
IDF55080043,2017-03-01
IDF55080043,2017-04-01
IDF55080043,2017-05-01
IDF55080043,2017-06-01
IDF55080043,2017-07-01
IDF55080043,2017-08-01
IDF55080043,2017-09-01
IDF55080043,2017-10-01
IDF55080043,2017-11-01
IDF55080043,2017-12-01
IDF55080043,2018-01-01
IDF55080043,2018-02-01
IDF55080043,2018-03-01
IDF55080043,2018-04-01
IDF55080043,2018-05-01
IDF55080043,2018-06-01
IDF55080043,2018-07-01
IDF55080043,2018-08-01
IDF55080043,2018-09-01
IDF55080043,2018-10-01
IDF55080043,2018-11-01
IDF55080043,2018-12-01
IDF55080043,2019-01-01
IDF55080043,2019-02-01
IDF55080043,2019-03-01
IDF55080043,2019-04-01
IDF55080043,2019-05-01
IDF55080043,2019-06-01
IDF55080043,2019-07-01
IDF55080043,2019-08-01
IDF55080043,2019-09-01
IDF55080043,2019-10-01
IDF55080043,2019-11-01
IDF55080043,2019-12-01
IDF55124398,2015-06-01
IDF55124398,2015-07-01
IDF55124398,2015-08-01
IDF55124398,2015-09-01
IDF55124398,2015-10-01
IDF55124398,2015-11-01
IDF55124398,2015-12-01
IDF55124398,2016-01-01
IDF55124398,2016-02-01
IDF55124398,2016-03-01
IDF55124398,2016-04-01
IDF55124398,2016-05-01
IDF55124398,2016-06-01
IDF55124398,2016-07-01
IDF55124398,2016-08-01
IDF55124398,2016-09-01
IDF55124398,2016-10-01
IDF55124398,2016-11-01
IDF55124398,2016-12-01
IDF55124398,2017-01-01
IDF55124398,2017-02-01
IDF55124398,2017-03-01
IDF55124398,2017-04-01
IDF55124398,2017-05-01
IDF55124398,2017-06-01
IDF55124398,2017-07-01
IDF55124398,2017-08-01
IDF55124398,2017-09-01
IDF55124398,2017-10-01
IDF55124398,2017-11-01
IDF55124398,2017-12-01
IDF55124398,2018-01-01
IDF55124398,2018-02-01
IDF55124398,2018-03-01
IDF55124398,2018-04-01
IDF55124398,2018-05-01
IDF55124398,2018-06-01
IDF55124398,2018-07-01
IDF55124398,2018-08-01
IDF55124398,2018-09-01
IDF55124398,2018-10-01
IDF55124398,2018-11-01
IDF55124398,2018-12-01
IDF55124398,2019-01-01
IDF55124398,2019-02-01
IDF55124398,2019-03-01
IDF55124398,2019-04-01
IDF55124398,2019-05-01
IDF55124398,2019-06-01
IDF55124398,2019-07-01
IDF55124398,2019-08-01
IDF55124398,2019-09-01
IDF55124398,2019-10-01
IDF55124398,2019-11-01
IDF55124398,2019-12-01
IDF55000586,2015-03-01
IDF55000586,2015-04-01
IDF55000586,2015-05-01
IDF55000586,2015-06-01
IDF55000586,2015-07-01
IDF55000586,2015-08-01
IDF55000586,2015-09-01
IDF55000586,2015-10-01
IDF55000586,2015-11-01
IDF55000586,2015-12-01
IDF55000586,2016-01-01
IDF55000586,2016-02-01
IDF55000586,2016-03-01
IDF55000586,2016-04-01
IDF55000586,2016-05-01
IDF55000586,2016-06-01
IDF55000586,2016-07-01
IDF55000586,2016-08-01
IDF55000586,2016-09-01
IDF55000586,2016-10-01
IDF55000586,2016-11-01
IDF55000586,2016-12-01
IDF55000586,2017-01-01
IDF55000586,2017-02-01
IDF55000586,2017-03-01
IDF55000586,2017-04-01
IDF55000586,2017-05-01
IDF55000586,2017-06-01
IDF55000586,2017-07-01
IDF55000586,2017-08-01
IDF55000586,2017-09-01
IDF55000586,2017-10-01
IDF55000586,2017-11-01
IDF55000586,2017-12-01
IDF55000586,2018-01-01
IDF55000586,2018-02-01
IDF55000586,2018-03-01
IDF55000586,2018-04-01
IDF55000586,2018-05-01
IDF55000586,2018-06-01
IDF55000586,2018-07-01
IDF55000586,2018-08-01
IDF55000586,2018-09-01
IDF55000586,2018-10-01
IDF55000586,2018-11-01
IDF55000586,2018-12-01
IDF55000586,2019-01-01
IDF55000586,2019-02-01
IDF55000586,2019-03-01
IDF55000586,2019-04-01
IDF55000586,2019-05-01
IDF55000586,2019-06-01
IDF55000586,2019-07-01
IDF55000586,2019-08-01
IDF55000586,2019-09-01
IDF55000586,2019-10-01
IDF55000586,2019-11-01
IDF55000586,2019-12-01
IDF54966294,2013-03-01
IDF54966294,2013-04-01
IDF54966294,2013-05-01
IDF54966294,2013-06-01
IDF54966294,2013-07-01
IDF54966294,2013-08-01
IDF54966294,2013-09-01
IDF54966294,2013-10-01
IDF54966294,2013-11-01
IDF54966294,2013-12-01
IDF54966294,2014-01-01
IDF54966294,2014-02-01
IDF54966294,2014-03-01
IDF54966294,2014-04-01
IDF54966294,2014-05-01
IDF54966294,2014-06-01
IDF54966294,2014-07-01
IDF54966294,2014-08-01
IDF54966294,2014-09-01
IDF54966294,2014-10-01
IDF54966294,2014-11-01
IDF54966294,2014-12-01
IDF54966294,2015-01-01
IDF54966294,2015-02-01
IDF54966294,2015-03-01
IDF54966294,2015-04-01
IDF54966294,2015-05-01
IDF54966294,2015-06-01
IDF54966294,2015-07-01
IDF54966294,2015-08-01
IDF54966294,2015-09-01
IDF54966294,2015-10-01
IDF54966294,2015-11-01
IDF54966294,2015-12-01
IDF54966294,2016-01-01
IDF54966294,2016-02-01
IDF54966294,2016-03-01
IDF54966294,2016-04-01
IDF54966294,2016-05-01
IDF54966294,2016-06-01
IDF54966294,2016-07-01
IDF54966294,2016-08-01
IDF54966294,2016-09-01
IDF54966294,2016-10-01
IDF54966294,2016-11-01
IDF54966294,2016-12-01
IDF54966294,2017-01-01
IDF54966294,2017-02-01
IDF54966294,2017-03-01
IDF54966294,2017-04-01
IDF54966294,2017-05-01
IDF54966294,2017-06-01
IDF54966294,2017-07-01
IDF54966294,2017-08-01
IDF54966294,2017-09-01
IDF54966294,2017-10-01
IDF54966294,2017-11-01
IDF54966294,2017-12-01
IDF54966294,2018-01-01
IDF54966294,2018-02-01
IDF54966294,2018-03-01
IDF54966294,2018-04-01
IDF54966294,2018-05-01
IDF54966294,2018-06-01
IDF54966294,2018-07-01
IDF54966294,2018-08-01
IDF54966294,2018-09-01
IDF54966294,2018-10-01
IDF54966294,2018-11-01
IDF54966294,2018-12-01
IDF54966294,2019-01-01
IDF54966294,2019-02-01
IDF54966294,2019-03-01
IDF54966294,2019-04-01
IDF54966294,2019-05-01
IDF54966294,2019-06-01
IDF54966294,2019-07-01
IDF54966294,2019-08-01
IDF54966294,2019-09-01
IDF54966294,2019-10-01
IDF54966294,2019-11-01
IDF54966294,2019-12-01
IDF54961883,2013-05-01
IDF54961883,2013-06-01
IDF54961883,2013-07-01
IDF54961883,2013-08-01
IDF54961883,2013-09-01
IDF54961883,2013-10-01
IDF54961883,2013-11-01
IDF54961883,2013-12-01
IDF54961883,2014-01-01
IDF54961883,2014-02-01
IDF54961883,2014-03-01
IDF54961883,2014-04-01
IDF54961883,2014-05-01
IDF54961883,2014-06-01
IDF54961883,2014-07-01
IDF54961883,2014-08-01
IDF54961883,2014-09-01
IDF54961883,2014-10-01
IDF54961883,2014-11-01
IDF54961883,2014-12-01
IDF54961883,2015-01-01
IDF54961883,2015-02-01
IDF54961883,2015-03-01
IDF54961883,2015-04-01
IDF54961883,2015-05-01
IDF54961883,2015-06-01
IDF54961883,2015-07-01
IDF54961883,2015-08-01
IDF54961883,2015-09-01
IDF54961883,2015-10-01
IDF54961883,2015-11-01
IDF54961883,2015-12-01
IDF54961883,2016-01-01
IDF54961883,2016-02-01
IDF54961883,2016-03-01
IDF54961883,2016-04-01
IDF54961883,2016-05-01
IDF54961883,2016-06-01
IDF54961883,2016-07-01
IDF54961883,2016-08-01
IDF54961883,2016-09-01
IDF54961883,2016-10-01
IDF54961883,2016-11-01
IDF54961883,2016-12-01
IDF54961883,2017-01-01
IDF54961883,2017-02-01
IDF54961883,2017-03-01
IDF54961883,2017-04-01
IDF54961883,2017-05-01
IDF54961883,2017-06-01
IDF54961883,2017-07-01
IDF54961883,2017-08-01
IDF54961883,2017-09-01
IDF54961883,2017-10-01
IDF54961883,2017-11-01
IDF54961883,2017-12-01
IDF54961883,2018-01-01
IDF54961883,2018-02-01
IDF54961883,2018-03-01
IDF54961883,2018-04-01
IDF54961883,2018-05-01
IDF54961883,2018-06-01
IDF54961883,2018-07-01
IDF54961883,2018-08-01
IDF54961883,2018-09-01
IDF54961883,2018-10-01
IDF54961883,2018-11-01
IDF54961883,2018-12-01
IDF54961883,2019-01-01
IDF54961883,2019-02-01
IDF54961883,2019-03-01
IDF54961883,2019-04-01
IDF54961883,2019-05-01
IDF54961883,2019-06-01
IDF54961883,2019-07-01
IDF54961883,2019-08-01
IDF54961883,2019-09-01
IDF54961883,2019-10-01
IDF54961883,2019-11-01
IDF54961883,2019-12-01
IDF55130407,2016-02-01
IDF55130407,2016-03-01
IDF55130407,2016-04-01
IDF55130407,2016-05-01
IDF55130407,2016-06-01
IDF55130407,2016-07-01
IDF55130407,2016-08-01
IDF55130407,2016-09-01
IDF55130407,2016-10-01
IDF55130407,2016-11-01
IDF55130407,2016-12-01
IDF55130407,2017-01-01
IDF55130407,2017-02-01
IDF55130407,2017-03-01
IDF55130407,2017-04-01
IDF55130407,2017-05-01
IDF55130407,2017-06-01
IDF55130407,2017-07-01
IDF55130407,2017-08-01
IDF55130407,2017-09-01
IDF55130407,2017-10-01
IDF55130407,2017-11-01
IDF55130407,2017-12-01
