ID,доход,сумма_кредита
IDF54965655,110772,2878890
IDF54945649,119704,1924245
IDF55043197,17705,3574830
IDF54992114,87798,1839255
IDF55089168,137136,2268180
IDF54911595,95960,1853535
IDF54907637,100979,570285
IDF55087258,124425,3267870
IDF55016440,72616,1469685
IDF55120961,104468,2041065
IDF54950095,61483,1259445
IDF54920158,42896,3189555
IDF55099878,108979,2093280
IDF55014483,82698,462345
IDF54928154,109857,679020
IDF55117206,100010,447300
IDF54976865,71226,693255
IDF55134823,125879,460860
IDF54958060,135354,2106540
IDF55031417,102074,3323475
IDF55127410,77299,348360
IDF55013627,35679,204210
IDF55103723,123726,1046310
IDF55037139,58789,3706260
IDF55087845,52274,2861670
IDF55147642,35653,1027905
IDF54938953,74265,1064565
IDF55117280,148712,80895
IDF55007278,143127,1481250
IDF55093165,35319,1768605
IDF55112202,22501,3670665
IDF54955089,140843,2687850
IDF54932727,144880,2503575
IDF54920641,137022,2349225
IDF55073676,56705,2050350
IDF54993813,40718,2666940
IDF55136367,45761,3624675
IDF54921203,42248,2143125
IDF54987548,130583,2612820
IDF55038770,55444,3089100
IDF55079880,142212,2263350
IDF55051708,41967,842340
IDF55065296,122797,305520
IDF54950353,111748,1570260
IDF54943971,51021,1126965
IDF55054158,147637,1518000
IDF55137444,42750,1188000
IDF54941100,140280,2965620
IDF55146903,62272,650385
IDF55082677,149486,1048095
IDF54963729,81130,704640
IDF54947073,36689,3538350
IDF55083598,42217,2380620
IDF54988706,64045,1519140
IDF55004999,37705,485040
IDF54947588,23501,426615
IDF55006196,27415,3681450
IDF55027529,15602,1416675
IDF55018598,36295,693585
IDF55074541,15696,2680725
IDF54958310,138660,861450
IDF55146338,56908,1357650
IDF55033187,148979,663375
IDF55149682,93063,2349090
IDF54897674,60616,3557550
IDF54935717,39204,2859480
IDF55010753,25803,2562645
IDF55057300,101817,1954950
IDF55073484,129044,1069185
IDF55060984,17675,1550925
IDF54903390,93929,2678880
IDF54963378,32075,2915865
IDF55066931,85279,885630
IDF54983782,68203,3619740
IDF54962449,114644,453735
IDF55045454,55493,1280835
IDF55139549,17553,2561490
IDF55064792,118057,3456570
IDF54948809,79655,1932075
IDF55030370,102793,2743320
IDF54956166,46298,1804545
IDF54910946,130070,1972950
IDF54912859,56713,2727375
IDF55001608,98735,1941810
IDF55057152,72718,1800180
IDF55108856,60627,2561280
IDF55091534,133312,2743845
IDF54943842,19449,2004630
IDF55014781,37412,1802835
IDF55013289,55100,1461645
IDF55135574,140930,3135570
IDF54908394,44005,2730180
IDF54928575,109310,598830
IDF55083023,31724,653220
IDF55134322,77273,293295
IDF55077911,135185,1712535
IDF54952239,106910,3144420
IDF55023374,16869,2507760
IDF54942136,50433,801090
IDF55103876,109202,2905950
IDF54942122,19840,2297475
IDF54913789,137532,1136055
IDF55103430,17168,2407980
IDF54933268,90830,3187755
IDF55045453,145772,571215
IDF54936480,57448,1293990
IDF54952741,92464,2815785
IDF55049135,116760,2164680
IDF54911143,72828,531195
IDF54947470,87472,801675
IDF54908876,125843,2081040
IDF55148652,117253,231240
IDF54996998,126244,1238625
IDF55016807,83902,1454760
IDF55104347,18581,1637130
IDF55124292,146892,3362895
IDF54911827,107812,2564430
IDF54991326,88534,501090
IDF54923926,83277,297030
IDF55028000,46326,2060100
IDF54899141,114597,2655675
IDF54949296,60165,2430645
IDF54959902,98660,2086965
IDF55136565,140048,3028275
IDF54911453,65714,2894835
IDF55082936,38645,3081180
IDF55096696,106637,2466480
IDF55002431,107340,431400
IDF54931550,21812,1605960
IDF55005333,34326,3595710
IDF54913843,38449,3208785
IDF55034700,56054,530715
IDF54903564,104867,3536235
IDF55148541,16256,643710
IDF55080262,20545,386295
IDF55022552,111758,1622730
IDF54974977,75277,467835
IDF55121123,142151,219525
IDF55088112,87041,3641010
IDF54937635,69813,3605415
IDF55027211,65397,564720
IDF55151243,131890,1495170
IDF55112234,149320,2825700
IDF55144729,54622,247785
IDF54970866,17802,2703810
IDF54969022,117352,3121815
IDF55066943,137131,1541085
IDF55112365,130482,3362265
IDF55057556,60978,89040
IDF54994278,20502,3647955
IDF55030157,105005,777105
IDF54977699,75743,1216995
IDF54995568,30082,351120
IDF55130313,58472,2118255
IDF55068499,121134,3055215
IDF55060791,33813,2578140
IDF55109725,149786,2275065
IDF55149278,123118,1434855
IDF55004271,53627,2304135
IDF55037298,16114,1249995
IDF54984344,56598,1341615
IDF54908420,103580,1133670
IDF55115422,35647,3404355
IDF55124474,147666,1940475
IDF55134391,45057,928395
IDF55010750,142036,3541380
IDF55079046,141815,2182785
IDF54945884,49550,989505
IDF55054757,81566,3284175
IDF54955285,31642,2063655
IDF55098351,132119,143295
IDF54965956,117544,2301060
IDF54929332,16465,3416025
IDF54902757,114143,2926680
IDF55007162,137195,3530535
IDF55077558,48786,2929530
IDF55136604,69494,1353060
IDF55139662,132623,1511925
IDF54906390,47822,2684415
IDF55090713,94594,1516485
IDF54932189,66323,3665595
IDF54935700,51290,472800
IDF54991185,122322,2980635
IDF55023386,107613,3705930
IDF54966890,87695,1417680
IDF55136936,143185,2766870
IDF55145869,62534,2960925
IDF55006944,81153,970650
IDF55076491,148811,3736365
IDF54908268,30426,1290660
IDF54971869,144261,3699090
IDF54992047,15844,1666560
IDF55035526,120776,2031300
IDF55147459,133761,3698295
IDF54962056,146161,1223955
IDF55134314,68940,3260205
IDF55149565,125197,1462650
IDF54917318,130531,3061155
IDF55055721,138926,2725515
IDF55077316,29314,191145
IDF55135645,91929,106230
IDF55053920,22430,1534905
IDF55131090,117003,689610
IDF54970108,63609,3498195
IDF55148299,18148,862410
IDF54914797,89323,2261550
IDF54899396,85329,219585
IDF55110176,140489,2445405
IDF55028814,21013,1298190
IDF54985144,107201,2868945
IDF55125836,60454,2077965
IDF54950729,44460,1920300
IDF55033789,70133,633405
IDF54998830,34298,3541245
IDF55090405,16437,2688975
IDF55053349,49807,1826415
IDF55030017,126438,2237235
IDF55083688,121370,2221185
IDF55012155,124030,3013305
IDF54927224,27857,1331970
IDF55144908,142602,3297930
IDF55008616,122950,788475
IDF54924011,134808,3600015
IDF55008355,33176,3151035
IDF54932948,136047,1468755
IDF54993489,115337,1830585
IDF54913262,26751,2018895
IDF54944653,137377,2971170
IDF55097155,44914,3180555
IDF55140147,44928,398550
IDF54943572,40587,342495
IDF54986476,135219,1851825
IDF55026936,99903,1346940
IDF55020899,63060,3554820
IDF54964409,57006,2693940
IDF55077499,66142,3011580
IDF54916638,120516,1209765
IDF54990707,35840,3336750
IDF55054524,130948,2672295
IDF55015473,17040,3642765
IDF54924366,79960,2685930
IDF54950608,131373,1102755
IDF55091972,56994,2297070
IDF55026948,128931,726390
IDF54942318,136337,620340
IDF54899994,35950,2770830
IDF55045412,92372,3692175
IDF55058614,17009,3553650
IDF54993638,36392,2871675
IDF55067358,101984,888675
IDF55009341,75179,2930835
IDF54947677,133502,2312970
IDF55040569,142149,509475
IDF55001224,34872,143265
IDF54998719,34262,2223765
IDF54914730,22247,2652720
IDF55056535,52489,600300
IDF55004766,39886,2908005
IDF55031799,44860,3105945
IDF55034832,44643,1818465
IDF54941324,66219,2345745
IDF54998427,95923,2816925
IDF54988292,81841,951300
IDF55150285,93216,2226525
IDF54940310,72761,181080
IDF54911085,52014,2042295
IDF54973963,77934,3640650
IDF55005248,65062,2379210
IDF55012253,80697,1648200
IDF54919099,121339,3133260
IDF55083810,77719,3497340
IDF55066741,21295,3424545
IDF54898812,93822,1275075
IDF54962356,95094,1060710
IDF55131181,129208,3002235
IDF55047039,126625,806220
IDF54960630,120157,2650335
IDF54961338,131381,378495
IDF55025948,118888,2222100
IDF54932809,41772,1303230
IDF54914243,138113,1833855
IDF54992292,105539,1535280
IDF54899429,33184,3182775
IDF54904623,53331,1956540
IDF55086585,35706,559350
IDF54958029,56753,3501465
IDF55092798,84097,2925405
IDF55071648,80927,198570
IDF55056618,56323,3149055
IDF55134889,63927,1553955
IDF54932550,109614,888300
IDF55027004,58532,1474530
IDF55083477,101131,2784750
IDF55028870,127736,550680
IDF54995739,147077,2380575
IDF55077182,60245,2729130
IDF54933775,17842,3654900
IDF54922763,56927,1198485
IDF55051235,111386,2626575
IDF54993919,124894,2029815
IDF55109548,118990,540060
IDF54969111,126808,2643465
IDF55132102,133716,180480
IDF55098408,41543,602415
IDF55035418,33295,989430
IDF55037661,96883,2226435
IDF55058629,76880,1169250
IDF55079484,29048,1786635
IDF55145921,96687,1731270
IDF55122254,127719,561270
IDF55087016,96015,2793975
IDF55071141,89637,136335
IDF55041888,85044,2496480
IDF55119477,90212,2537910
IDF55032622,24716,2383290
IDF55121776,127031,2714565
IDF54926471,54059,2516475
IDF55059331,66489,2633340
IDF55022518,20406,832185
IDF55055395,18033,3106650
IDF54968029,115190,649890
IDF55071725,116236,2613570
IDF54930253,66341,3680895
IDF54913009,35652,2851905
IDF55023596,46595,2891715
IDF55142954,113339,1351230
IDF54997534,109765,965235
IDF55124881,79310,2421510
IDF55049310,146786,3704175
IDF54925218,146459,3526785
IDF55083637,86997,2310420
IDF55011007,26136,3442890
IDF55040744,15165,839985
IDF55126378,15945,2066550
IDF54917470,15541,2767305
IDF55120877,21076,3365400
IDF54933102,54969,2838105
IDF54964991,64278,3291225
IDF55050122,143000,3502245
IDF54971772,143619,277995
IDF54961345,17625,2138460
IDF54934737,19958,2963730
IDF55023058,73782,280875
IDF55151442,50640,1149975
IDF54946994,71232,1620270
IDF54951955,117975,3252300
IDF54934287,142981,3316860
IDF54945219,79149,297690
IDF54914573,86652,1478925
IDF55106978,76537,1242585
IDF54992216,113563,3632490
IDF54996521,72506,3491835
IDF54958467,55287,970440
IDF55102100,69505,2125740
IDF55105838,94137,1707735
IDF55130770,76419,2237100
IDF54955601,57766,399870
IDF55038022,129128,389805
IDF55005385,15356,1738755
IDF55136642,47139,2424630
IDF55106272,21198,2667555
IDF54952129,47026,119505
IDF55097916,112113,3457920
IDF54908914,25753,2005260
IDF54959195,82512,3048165
IDF54970674,67884,1634715
IDF54953476,20925,2185485
IDF55122252,25332,134595
IDF54961500,33611,432945
IDF54987523,122267,1202070
IDF55078466,64024,1761000
IDF54937458,18586,1461540
IDF54961265,31676,3204045
IDF54986644,22207,3613830
IDF54910802,95235,807285
IDF55015910,137286,3326085
IDF54905178,37059,789030
IDF54960053,115743,773655
IDF55106035,90180,3230085
IDF55002840,79732,3044595
IDF55141877,52888,2067660
IDF54960526,90767,1584045
IDF55104520,133990,1363500
IDF54940201,20879,948705
IDF55107256,83505,1802505
IDF54960163,145698,2584425
IDF54965242,31581,658905
IDF54972707,86371,2130960
IDF55018622,88404,3184260
IDF55113358,130315,924315
IDF54942794,85773,1404270
IDF54915569,101207,2111625
IDF55016054,113689,2723190
IDF55097128,19007,1420875
IDF55036302,18812,3481875
IDF55077462,122415,2211090
IDF55130741,126273,667095
IDF55001437,101832,423345
IDF55076344,78505,662385
IDF55118111,67815,3042615
IDF55114031,149213,731640
IDF55016884,40548,680400
IDF55002449,65739,2325300
IDF55066809,15977,658050
IDF54999222,67185,2445000
IDF55053998,55741,1706655
IDF54969752,103855,1944270
IDF54970570,89552,3149580
IDF55051322,44857,2624130
IDF54932956,116519,2604180
IDF55059589,148032,1192050
IDF54921498,108824,1159425
IDF54999420,90510,2217780
IDF55051719,115403,3598125
IDF54932889,127122,953670
IDF54989919,134304,188190
IDF54898257,95855,3356385
IDF54962304,86943,156945
IDF54997284,31986,2670915
IDF54968621,142634,205605
IDF55017661,140824,718245
IDF55093249,88226,520425
IDF55147245,90865,1806630
IDF55142483,105282,2840430
IDF54921601,117370,1558305
IDF54967147,39338,1986255
IDF55111316,103729,2040510
IDF54910959,123096,2000415
IDF54996525,17774,3369030
IDF54962331,20224,1418700
IDF54943943,21023,611370
IDF55105021,61907,3685920
IDF54962874,105082,2882070
IDF55039404,39424,2408625
IDF54986691,27522,2908860
IDF55114091,58914,1339485
IDF55131938,22819,2181435
IDF55089453,24056,2870985
IDF55147244,89869,2071980
IDF55123822,46138,385260
IDF55003912,15171,977205
IDF55047123,101800,2909280
IDF54932683,122993,875715
IDF55012086,46562,1703310
IDF55115253,18125,2370420
IDF54965599,20678,2838915
IDF55070787,60197,948585
IDF55052448,16435,3475920
IDF55049424,132791,1791330
IDF55023495,110347,3658920
IDF55133513,123350,1065240
IDF55136528,94713,2914050
IDF55024285,74331,2864700
IDF55016301,136581,3564705
IDF54932114,142340,2083485
IDF55147309,19898,1501875
IDF55050377,30366,3360885
IDF55143010,105739,1885980
IDF54913496,52506,2906565
IDF55082128,28722,3048180
IDF54963113,52085,2753400
IDF55037159,55529,3461685
IDF54943486,34653,3431310
IDF54896852,119186,2422635
IDF55005969,44598,1578585
IDF55056753,126363,2503365
IDF55136268,54675,1687920
IDF54898903,46916,3650805
IDF54916571,35065,2433510
IDF54985336,19735,2444115
IDF55073446,55496,670725
IDF54988119,101102,615570
IDF55003518,50182,2536050
IDF54981349,36228,1324200
IDF54898025,74978,2940180
IDF54990060,137999,3172410
IDF54946213,17732,2400945
IDF55018826,95679,275145
IDF55146010,83962,528495
IDF54942954,41413,142995
IDF55126249,121056,1773945
IDF55061086,129450,3538545
IDF55148209,31929,2710785
IDF55102269,64042,3102555
IDF54960467,84941,3590490
IDF54945034,22358,2884515
IDF54907257,26924,3435315
IDF55065714,140405,3044235
IDF55038276,54059,2922195
IDF55144664,142492,3639840
IDF55116339,116786,181365
IDF54947492,108775,1233840
IDF55047115,86491,3568920
IDF55080959,37326,3096585
IDF54923044,106809,1403445
IDF55071816,132987,2493450
IDF55097311,140548,3067710
IDF54929884,46530,3027120
IDF55005774,112624,2661600
IDF55107395,35280,1595175
IDF55044601,68599,3345660
IDF54966516,44013,2527260
IDF54896572,51990,1792740
IDF54936994,148535,3270885
IDF54926001,76800,1859550
IDF55123664,27200,2583300
IDF54936551,134468,1906560
IDF55039646,46843,114615
IDF54960944,64888,1572165
IDF55036062,43268,1288095
IDF55024396,46657,843045
IDF54979059,24236,2338815
IDF55119982,24554,1946805
IDF54992079,26645,956295
IDF55110317,76380,2323005
IDF55030300,133693,1799775
IDF54946125,84028,1429245
IDF54997034,21021,1612335
IDF55054108,125319,2925285
IDF55091196,72772,1189875
IDF55053977,86621,1267215
IDF55113043,129493,2891445
IDF54968200,29567,738255
IDF55048571,124028,3613695
IDF55036602,42679,1649850
IDF54967460,31663,2562525
IDF55118846,67214,1206675
IDF54985100,134796,3682770
IDF55132740,49644,1775340
IDF54964160,107652,2668575
IDF55013864,100443,287175
IDF55006973,84267,1227450
IDF54915518,16134,3702525
IDF55049521,114552,3529830
IDF54907574,79595,865395
IDF55071803,113246,3568515
IDF55050895,47763,2460300
IDF55103034,58904,2364525
IDF54925507,70221,1690110
IDF55022393,51986,3679080
IDF55106471,60394,696450
IDF55079098,41382,3669285
IDF55047389,52805,3634380
IDF54900737,117640,710625
IDF55073975,137441,359745
IDF55117992,75801,2159520
IDF55079644,119544,2505615
IDF55004399,49895,813300
IDF54934842,135190,2976885
IDF54979156,76659,1105050
IDF55129645,28507,2689065
IDF54998587,116521,3403620
IDF54934794,28312,2665260
IDF54989274,124855,1754160
IDF54914183,37431,3674715
IDF54931855,105298,2792880
IDF55002184,74500,1419945
IDF55059706,25836,953910
IDF55150264,103242,2517360
IDF54926713,17625,2183295
IDF55122294,56342,1455375
IDF55127956,92592,3177720
IDF54962113,60151,2611425
IDF55141469,20138,2565285
IDF55151059,72676,1214670
IDF55113197,69675,832155
IDF55059572,81353,1717155
IDF55021856,60784,2865180
IDF55101509,112437,762030
IDF55049405,130698,3332550
IDF55032590,108647,392475
IDF54945942,46023,3088140
IDF55058156,66706,2335320
IDF54902811,59479,2105070
IDF54959276,118020,1828365
IDF55124193,130970,1671315
IDF55079861,59914,2738970
IDF55100503,133999,1266075
IDF55126514,138514,984135
IDF55025053,127829,2569170
IDF55131724,148358,337260
IDF55064875,141339,2606010
IDF54953262,59506,1123095
IDF54899494,68466,2362485
IDF55060997,147215,1455075
IDF55055023,60431,2240475
IDF55015937,108957,3219165
IDF55081155,63854,2661225
IDF54973203,121067,3156780
IDF54908767,116612,3058155
IDF54985424,118278,2601180
IDF54978159,81127,3573225
IDF55088430,16965,208350
IDF54985966,28917,3471300
IDF54931313,28582,2359380
IDF54978181,30055,1308840
IDF54899965,145757,2055135
IDF55081250,71736,519750
IDF54995236,23978,2768580
IDF55121298,38566,963900
IDF55069777,143873,1729785
IDF54921284,34349,3059250
IDF55098638,58906,2134995
IDF54928212,105500,548430
IDF55062301,80372,2932065
IDF55096064,117328,3066375
IDF54929638,59345,3540780
IDF55143063,47554,325785
IDF55113754,48235,3604560
IDF54967117,16736,2049435
IDF54986055,99188,2562960
IDF54957456,111293,1214370
IDF54908289,102336,2811675
IDF54975553,37640,3277440
IDF55013186,101244,404730
IDF55144051,84811,3147780
IDF55112396,106550,3362040
IDF54956969,81302,1729680
IDF54976297,57526,1739805
IDF55110180,107279,3724830
IDF54945669,80753,1515735
IDF55047741,129230,153495
IDF55046474,37966,3575580
IDF54935765,17816,2561985
IDF55014028,68477,2616870
IDF55025189,83761,370800
IDF55055726,139076,511875
IDF55023974,15269,2781840
IDF55148074,62482,2800245
IDF54918141,63453,626700
IDF54963883,37224,538815
IDF54964576,67315,3370815
IDF54995126,39141,621630
IDF54963531,27217,3447990
IDF54933408,139016,1686195
IDF55027292,34418,2508090
IDF54922883,28375,3621570
IDF55082762,73523,1905030
IDF55040549,139581,1762095
IDF55111284,40896,3279255
IDF55089693,40347,1021560
IDF54967913,141033,2369070
IDF55019680,71429,3324885
IDF54901552,23117,3296445
IDF55022826,38346,3652890
IDF54936714,88542,2082315
IDF54987774,31607,3601545
IDF54916343,77450,492660
IDF54963186,123994,1396395
IDF55083618,36438,3555045
IDF54910276,73552,757305
IDF55047251,64307,1979685
IDF55060727,39229,402810
IDF55144017,142575,2205330
IDF55066665,103298,1678530
IDF54940562,57562,581520
IDF55028114,15022,3614040
IDF54965536,21631,420960
IDF55062652,108250,2609190
IDF55002414,107637,1244565
IDF55020365,43619,2968500
IDF54986724,99251,1040175
IDF54919579,90783,538545
IDF55122884,45144,3738810
IDF55083416,40245,3343740
IDF54968285,16140,3622515
IDF54988358,135881,2427525
IDF54947636,15165,3639660
IDF54919703,50000,1927905
IDF54958407,62207,300810
IDF55041182,137793,2590095
IDF55022733,30797,3288675
IDF54900370,76495,2855490
IDF55106098,98016,3121230
IDF55123114,17288,1126155
IDF55006696,37500,1962120
IDF55141707,47879,3302400
IDF54950469,49781,2429805
IDF55069308,82935,1195710
IDF55106428,80212,2979975
IDF55138377,125795,2167755
IDF54934387,82424,3160680
IDF54990973,23709,3190230
IDF54943478,98996,2697315
IDF54949726,75406,3336000
IDF55037458,99498,1249740
IDF54984349,45765,1305960
IDF55059080,124306,3242670
IDF54925913,53839,1970475
IDF55041708,21848,3080715
IDF54930102,91601,1674150
IDF55031539,17227,3173010
IDF54929021,23593,1267320
IDF54942409,30167,2952630
IDF54973504,33000,3695205
IDF54911186,78002,3403905
IDF54901434,17624,239700
IDF55070215,132751,2798835
IDF55141553,112005,3559095
IDF55009688,100485,1910580
IDF55029043,99884,1857675
IDF55110196,99092,2592630
IDF55150198,90518,1597635
IDF55069059,31169,2053245
IDF55116168,40726,2627010
IDF55051236,20918,2179785
IDF54989790,25469,3197490
IDF54996159,64630,2354970
IDF55130250,17891,3512265
