user_id,days_since_last_order,order_frequency_month,order_frequency_week,avg_order_value,median_order_value,total_spent_last_month,total_spent_last_week,discount_usage_rate,last_coffee_type,preferred_roast,milk_preference,seasonal_menu_tried,coffee_bean_origin,last_drink_size,subscription_status,app_opens_per_week,notifications_enabled,review_rating_last_10,review_rating_last_1,app_crashes_last_month,seasons,days_since_last_promo,phone_type,coffee_preference_change,geo_location,churn
user_03846,17.0,5.2925060983797,1.031946988969854,3189.274923961135,977.7301689518301,5369.16805444122,746.6309586391972,0.015415465333206892,arabica,light,,,kenya,large,none,,1.0,3.883339017638418,4.323736549234215,1.0,summer,2.0,ios,0.0,geo_1,0
user_05957,2.0,1.29094192567595,0.3480135468507213,1254.7402300712897,601.0233617801265,5246.18328019237,186.03862956868977,0.283354245034855,blend,light,soy,1.0,ethiopia,small,premium,,0.0,2.444482176149056,4.575863180692307,1.0,,15.0,ios,0.0,geo_2,0
user_06584,5.0,4.938620004311418,1.2543295827107093,380.26898239156685,300.8072052300719,1635.7803496327228,443.1436279105222,0.2486422202854175,arabica,dark,none,1.0,brazil,large,pro,10.386018124611825,1.0,4.537490075539866,4.1118615034695924,1.0,spring,6.0,web,0.0,geo_45,0
user_02586,0.0,6.372285429068761,1.4063818484144512,1172.8779705423665,449.6662158916684,2439.9127133920647,770.4304748251194,0.035350215635715866,robusta,medium,,0.0,brazil,medium,basic,,0.0,5.085494690408224,1.726137082650872,0.0,winter,2.0,ios,1.0,geo_71,0
user_10121,0.0,2.2438257871863843,0.3873483573955227,901.1271419147636,366.72669294448326,683.6601021993022,169.86250801713743,0.152937173169241,arabica,light,skim,1.0,colombia,large,none,8.352570165372732,1.0,2.9574165790317632,4.2516234064997445,0.0,winter,8.0,android,0.0,geo_2,0
user_05833,2.0,3.096586481939027,0.7078690594445906,293.1758904860282,188.3148170930475,624.6804493665217,130.82908429115898,0.5791791661248704,arabica,medium,skim,0.0,brazil,small,basic,7.663872199585796,0.0,5.204450590646583,1.9891848679555486,0.0,spring,20.0,web,0.0,geo_3,0
user_03689,0.0,5.054619989115232,1.081584294649563,420.8732199991093,273.4991380238138,1636.8465423713408,,0.19949198657697387,arabica,light,skim,1.0,guatemala,medium,premium,11.835972847076723,1.0,3.7633218156285655,4.893833331291874,4.0,summer,5.0,android,0.0,geo_100,1
user_00543,,4.568128627819495,1.048569506429501,553.8441528065571,221.21999546917925,1204.8840413747255,163.6911119358741,0.26767713355033684,arabica,medium,soy,1.0,colombia,medium,premium,13.108564117663558,0.0,4.4708126016870064,3.2913877899486157,0.0,summer,19.0,android,0.0,geo_50,0
user_10240,20.0,0.5139452332846105,0.02409761322970909,972.0070169628588,360.16565440696917,181.31983035937043,8.264976760920627,0.22699942516284874,blend,medium,oat,1.0,guatemala,large,premium,2.445660525590373,0.0,5.492286833806117,,2.0,spring,0.0,ios,0.0,geo_74,0
user_06027,0.0,3.2079715163050477,0.6004598375902075,566.2347821392666,233.5346469078247,790.9165770344883,161.55893172791625,0.17621671324134916,arabica,medium,,1.0,guatemala,small,none,9.927746344516652,1.0,4.048941961601401,3.4957129683151713,3.0,autumn,32.0,android,0.0,geo_3,1
user_01090,14.0,2.2992057741774,0.4424467073035925,1126.4618697962778,370.7342362291163,764.4691445951127,119.8414951745624,0.18979194263070165,robusta,medium,none,0.0,ethiopia,medium,none,0.7196494992155436,1.0,5.5782018278168435,,2.0,summer,9.0,android,0.0,geo_54,0
user_06189,0.0,4.49229369461429,1.0139772672097516,431.59507798364444,348.6177331142913,1870.3095633717187,410.32555403815644,0.23342962086737365,robusta,dark,none,1.0,guatemala,,basic,18.21752851397557,1.0,4.715036875668384,4.909530543153262,0.0,winter,12.0,ios,0.0,geo_1,0
user_04929,12.0,5.404804666354975,1.3633831137896322,351.41769420668123,261.2912651883694,1416.2535765810971,379.1993783532265,,robusta,light,soy,1.0,ethiopia,medium,premium,11.474687601870743,1.0,3.583528896520872,2.747711640515758,1.0,spring,0.0,android,,geo_1,0
user_00487,1.0,1.7734964106273976,0.3053038602758156,670.9233676130543,218.69793906435842,411.5318677988296,60.45563444193332,0.06366234499983249,arabica,dark,almond,0.0,kenya,large,none,7.011486287349775,1.0,3.8281728083968445,5.249016757766558,,summer,11.0,ios,0.0,geo_65,0
user_09651,0.0,6.11102969572244,1.4946056972700237,1250.5988187580595,523.9773016317516,2979.8482482343916,990.5682860789345,0.1975515657569009,arabica,medium,whole,0.0,brazil,small,pro,8.491924624107053,1.0,4.198884287307745,2.5523598957674114,2.0,summer,5.0,android,,geo_1,0
user_08454,14.0,2.3521813928186104,0.5706997302028568,993.7535736647703,566.9615169663042,1307.5371084503797,281.7088950626878,0.3259842023939061,robusta,light,whole,1.0,vietnam,medium,premium,7.381372124741793,1.0,5.566681603556077,3.5602016342458733,1.0,winter,1.0,ios,0.0,geo_3,0
user_05654,0.0,5.821779482991482,1.303440260563115,725.3269451077651,295.97852061124865,1824.108599647299,491.1067441148428,0.33927720387108645,arabica,medium,none,0.0,vietnam,large,basic,9.60434585467206,1.0,5.518402420167865,3.708973267450168,2.0,autumn,9.0,android,0.0,geo_32,0
user_10440,,4.208999365658488,1.02025851734939,473.29975472693275,,749.371188891821,202.53802037548448,0.0858819900570551,blend,medium,oat,1.0,brazil,large,none,9.40632928050759,1.0,4.87266885302105,1.4271683418994363,4.0,winter,22.0,ios,0.0,geo_14,1
user_05936,5.0,5.867441670133452,1.2070115506716168,1099.3537544653188,897.0400489628953,5676.489498599831,1138.4955691136483,0.08968389949649604,arabica,medium,soy,1.0,guatemala,small,none,10.181034217405632,0.0,4.337094942242905,5.430547645032608,2.0,summer,9.0,android,1.0,geo_3,0
user_08557,4.0,0.526198061205982,0.2292302335935376,285.9334879670164,214.43277422871142,96.17234616244238,57.96960856262864,0.16695057386593376,arabica,medium,almond,1.0,guatemala,small,premium,11.547733535280779,1.0,5.35811679747048,5.4435263232217945,,autumn,0.0,android,0.0,geo_3,0
user_07624,3.0,5.0889944956117725,1.0478248281714655,548.103697851611,321.52762073276267,1420.1695211714043,285.65207067659475,0.17216139976419068,arabica,light,almond,0.0,guatemala,large,basic,12.520159001305695,1.0,4.328738554351078,4.904486435169388,1.0,autumn,26.0,android,0.0,geo_72,0
user_04091,2.0,10.741785476594996,2.357087473933269,827.0885999423208,242.0111373934734,2922.099170160636,,0.2204779446419881,blend,light,whole,,kenya,medium,premium,18.286286965370948,1.0,6.355388395418293,5.2163717151806965,0.0,spring,1.0,ios,1.0,geo_1,0
user_08736,2.0,3.0319219378306514,0.7603048010043588,3751.031676045331,1501.9353352072658,4459.6277687377105,995.466958687282,0.27928780130436304,arabica,medium,skim,1.0,vietnam,large,pro,8.785171413411462,1.0,3.0336362601481683,5.200406187666239,0.0,spring,2.0,ios,0.0,geo_2,0
user_05058,4.0,1.908869596849037,0.4436714315140366,1444.942764257285,488.7461239672082,973.4767480297803,155.1851014582384,0.4431566727649894,arabica,medium,almond,0.0,brazil,medium,basic,10.355777885016716,0.0,5.115874820250321,3.0837361511258035,1.0,spring,37.0,android,0.0,geo_1,0
user_07297,3.0,5.805716522921963,1.3602204792295127,499.0989269330819,306.54036501449565,1452.6461835833236,400.13232806599916,0.27275965284771214,arabica,light,soy,1.0,brazil,medium,basic,13.634359287145879,1.0,2.9231206565516494,2.9211000146135078,2.0,winter,2.0,ios,,geo_29,0
user_03995,2.0,3.2630803323147206,0.6887455772370003,117.58174365783778,43.8605884337518,168.82603017732805,28.485879008718282,0.21850236186757815,arabica,medium,whole,1.0,vietnam,medium,none,0.0321466772356378,0.0,4.715828697159146,4.256883375940291,3.0,spring,,ios,0.0,geo_2,0
user_08495,19.0,2.131690811397449,0.3564790897995249,441.4883779026604,128.51206537287604,249.59206527420602,,,blend,light,oat,1.0,vietnam,medium,,4.073477789749201,0.0,4.106322891406949,5.397640869522067,,winter,36.0,ios,0.0,,0
user_08693,0.0,3.31429172712355,0.7197510297179078,847.1900909641317,384.781178346374,1056.7908108514632,284.46800555724656,0.3682249377601255,robusta,medium,oat,,guatemala,medium,none,2.1649743791014253,1.0,4.529803738317434,4.396521846378966,3.0,winter,20.0,android,0.0,geo_2,0
user_08268,4.0,9.69286102172625,2.1905646204257234,2110.2660702478024,844.9907497989774,7901.439706789403,1393.1170642288553,0.3339964827348149,robusta,light,whole,0.0,guatemala,large,premium,18.885353782557694,0.0,5.997255166562885,3.8143890332082284,3.0,summer,1.0,ios,1.0,geo_9,1
user_00836,12.0,3.243926258310783,0.676031125138129,1108.5947189805622,802.7791466371668,10460.139135329055,,0.34007519489890453,arabica,medium,oat,1.0,brazil,medium,,182.11498474931696,1.0,4.13857993656484,1.6651967661912401,3.0,summer,7.0,android,1.0,geo_93,1
user_01330,4.0,4.652823560195318,1.1296574849505876,2926.213757566121,860.2655866957355,4156.109527472267,998.3010766454452,0.44164349198727126,arabica,dark,oat,1.0,vietnam,medium,none,8.868803650457393,1.0,2.969129039200412,5.680274707018193,2.0,autumn,34.0,ios,0.0,geo_3,0
user_09350,,3.8032436560290823,0.9157044510941893,658.8614398034097,288.50399105037417,1103.4094746642863,204.27611476665842,0.17116960472928483,robusta,light,,0.0,colombia,medium,basic,10.564002789759652,1.0,5.481489434398711,0.9363213714575744,0.0,autumn,8.0,web,0.0,geo_2,0
user_06518,19.0,6.728289565701055,1.6154272480899625,1069.6921117303227,318.34641150395754,2343.6916478666085,602.7687835861001,0.09556541338266905,robusta,medium,none,,brazil,small,,11.41734757199631,1.0,2.6676742020191604,3.996328792821422,2.0,winter,5.0,ios,0.0,geo_83,0
user_02609,0.0,1.9999649501894978,0.4519915450755248,834.3850847880483,274.8090310880028,524.172873930838,159.60390495725235,0.006312767347358921,arabica,dark,whole,0.0,,,premium,0.0,1.0,4.111080423507126,4.649777970151262,1.0,winter,23.0,android,,geo_3,0
user_07914,,9.775554543597503,2.5117558267373004,1105.1742175527208,827.8103994701739,7144.012860265728,2559.5954821040978,,arabica,light,oat,1.0,vietnam,large,premium,18.086552417172506,0.0,5.237941209466623,4.812748025324802,1.0,summer,27.0,web,0.0,geo_11,0
user_02303,1.0,6.639268611855011,1.5318194345274694,973.7641168870808,585.2299090437728,4354.741190774808,765.8185734646347,0.19135986315684106,arabica,dark,whole,1.0,brazil,medium,none,3.63299135313677,1.0,,4.92030795308668,2.0,autumn,77.0,android,0.0,geo_91,0
user_08064,16.0,1.0601352644060118,0.19637740155004638,1859.0691169836189,652.2516019012586,690.3059594113618,98.84999332134616,0.6090004345624231,arabica,medium,soy,1.0,kenya,small,premium,10.346066495808515,0.0,4.765972885385584,5.837815040489252,0.0,spring,12.0,android,0.0,geo_3,0
user_04111,3.0,4.59381984858193,1.1199632193947267,535.1281790293365,310.4979832824986,1162.1921583600506,,0.13552030612336533,arabica,dark,whole,1.0,colombia,medium,basic,19.66131817644315,1.0,3.9563701268508193,4.575649540981762,,autumn,3.0,ios,1.0,geo_29,0
user_07592,6.0,5.47254742050279,1.1561765847014513,801.8999221000475,293.3525519377939,1778.439998051552,429.0876776958357,0.3303051286839721,robusta,light,none,0.0,guatemala,large,none,10.100084558395462,,4.10640121082905,3.0794974559848405,1.0,summer,20.0,ios,0.0,geo_12,0
user_08690,2.0,,1.024566366370375,1757.346757791441,998.1521296131198,4006.438115271448,1204.6275871113894,0.09429391975202697,arabica,dark,oat,1.0,ethiopia,medium,basic,11.216185919904667,0.0,4.522376092601841,1.650017972062789,0.0,winter,5.0,ios,0.0,geo_76,0
user_02165,19.0,2.4829314539834524,0.41907368209796436,320.95593924325317,234.7437616047882,563.8725605693807,123.04634746797856,0.449240595423975,arabica,dark,skim,0.0,kenya,medium,none,9.175633637529028,0.0,4.801241155603488,2.762382144703367,1.0,summer,35.0,ios,0.0,geo_95,0
user_05362,3.0,4.249936819255982,1.1059889219641903,2179.4544490885805,714.5208886116599,2856.6206608697366,775.2251960413683,0.0828938122543655,blend,light,soy,,vietnam,medium,none,5.138661797269964,1.0,,5.723346316565166,0.0,winter,14.0,ios,0.0,geo_92,0
user_05761,13.0,0.5604868846037465,0.11741617282732483,672.2845758839178,287.4279468575017,168.9073612058908,34.58781677800393,0.4126559695203353,blend,light,almond,1.0,ethiopia,large,premium,4.84172016777246,0.0,4.307319687538722,2.7689702018661855,0.0,autumn,13.0,web,0.0,geo_64,0
user_05920,0.0,2.5030782451872367,0.6596551177032506,1311.0597683854937,410.2679596264228,1148.1922852341345,333.31511048571946,0.7339937207907216,arabica,medium,oat,1.0,ethiopia,large,pro,12.791096949335325,0.0,4.174802906913492,2.250649284130035,1.0,spring,14.0,android,,geo_84,0
user_09498,15.0,4.957488606276693,1.2794177815725036,660.2385852429694,347.8394934712347,1713.278321980468,315.0979736331089,0.1335551697070941,blend,dark,oat,1.0,colombia,medium,premium,14.010784647679689,0.0,3.6151732822919556,,1.0,winter,31.0,android,0.0,geo_2,0
user_02974,,2.902274684043819,0.5440559796250749,1027.0706795087478,454.29793192572396,1525.1399160983433,314.5753735957885,0.4551858908452262,arabica,light,whole,,kenya,small,basic,8.60549088956831,1.0,4.527124490363125,4.895114016325629,1.0,winter,3.0,ios,0.0,geo_2,0
user_02138,1.0,4.781022376395198,1.3411560404623215,2784.392476234987,821.9331174528818,3464.1144369274143,1147.0996856594484,0.2560951343035843,arabica,light,oat,0.0,kenya,large,basic,6.769083784166335,1.0,4.410235078935015,3.1610379852738104,0.0,winter,49.0,ios,0.0,geo_31,0
user_04766,9.0,2.5316958508462735,0.534718597854239,385.7597304026224,162.08644162284003,416.49878244504043,86.25304569708852,0.43643413761409905,robusta,medium,none,0.0,guatemala,large,basic,4.726212455181286,1.0,4.713513404070638,,1.0,spring,6.0,android,0.0,geo_91,0
user_10138,3.0,1.3731831090304205,0.3875707990902877,474.448729661488,213.1345593147882,311.64499435354884,89.34454671805804,0.4600103196761715,robusta,light,,1.0,,large,basic,12.448248057485786,1.0,3.9864076930768597,2.057000359464224,0.0,spring,46.0,android,0.0,geo_1,0
user_08561,11.0,,0.1664153648977673,360.7619090302675,298.5497994102599,310.6804004877379,50.96246304083494,0.20634035750849183,robusta,medium,oat,1.0,kenya,medium,premium,6.995038138295493,1.0,5.820881445789068,,1.0,spring,15.0,android,0.0,geo_2,0
user_04700,1.0,4.199989212605704,0.8959828222491547,1318.3152969919686,393.2086315367221,1452.8146694206043,285.95607129530725,0.351283637253009,arabica,light,oat,1.0,,medium,none,8.677562443147831,1.0,4.215257547931206,4.369410137711349,0.0,,3.0,ios,1.0,geo_34,0
user_06351,3.0,3.4397874393144843,0.7959196356147439,916.2767836259904,350.0134640194844,1060.2979192824791,,0.10888460271006319,arabica,light,whole,1.0,colombia,large,basic,9.571736657214283,1.0,5.25660019796421,5.729897787701174,,autumn,9.0,android,0.0,geo_92,0
user_04657,3.0,5.544568792389661,1.3697672412513202,1069.806313064788,374.7349543271499,2322.7139197607235,642.3536555263654,0.439187295678552,arabica,light,almond,1.0,ethiopia,medium,basic,7.622510992577442,1.0,2.8695767751744947,4.598976936769787,1.0,summer,5.0,ios,0.0,geo_41,0
user_10435,8.0,3.669543616947668,0.8018578010698952,4050.492082602902,,4244.906013953691,,,blend,dark,oat,1.0,vietnam,large,basic,8.175295610131123,1.0,1.8196681504432544,4.719890487006957,0.0,winter,101.0,android,0.0,geo_12,0
user_08961,3.0,7.039271854604403,1.6807436241450646,240.11810153884315,72.4105466550273,589.6449077268186,125.29689828964413,0.12081229126799861,robusta,medium,almond,1.0,ethiopia,large,,9.773659117827965,1.0,4.165540801462036,,0.0,spring,105.0,ios,0.0,geo_18,0
user_05186,5.0,6.36080337146298,1.5241932141464243,952.3577950526746,285.90597671869665,2039.833948315655,547.3337408864786,0.23619522118474387,arabica,light,soy,0.0,guatemala,small,,12.562042164147869,1.0,4.207636731747468,3.7633207082339486,2.0,spring,1.0,ios,0.0,geo_24,1
user_09665,6.0,3.157998577505597,0.7797317556429495,756.3406395146454,318.0747631727022,1059.128623823175,283.44269770981947,0.16850403911962294,arabica,medium,skim,1.0,brazil,medium,,5.624346643530249,1.0,3.9648122065849174,2.7685209994897297,1.0,autumn,,web,0.0,geo_32,0
user_07797,0.0,4.721500929502055,0.9811433390345641,,913.5365597872577,3954.217170756873,,0.4148679488457943,arabica,light,whole,1.0,brazil,medium,basic,12.922818446307895,1.0,3.4155489263234102,4.577915951034431,2.0,winter,1.0,android,0.0,geo_85,0
user_02970,2.0,5.694647458796388,1.4529110953352187,786.6100240735298,576.8519562503463,3262.4397436159456,608.6848368830957,,robusta,dark,whole,0.0,colombia,,none,10.122364031456511,1.0,4.364140620865582,4.901709714090379,0.0,summer,9.0,ios,0.0,geo_85,0
user_09979,5.0,2.8392482521035225,0.45505178139364344,596.0889872858071,308.8337710350729,967.4812247280538,104.3790578123999,0.47087660334984177,arabica,dark,almond,1.0,brazil,medium,pro,7.618181685341522,1.0,3.1990853627977405,3.9522846717192297,,autumn,,ios,1.0,geo_100,0
user_01180,16.0,7.643257918308883,1.7239863738141314,652.3856152506968,282.270392722933,2004.0003487341276,503.1181179644286,0.4400807048264907,blend,medium,whole,0.0,ethiopia,small,premium,6.2349059186596305,1.0,3.984577988629989,6.938710766164719,,summer,7.0,ios,0.0,geo_42,0
user_03815,4.0,1.6243837172683482,0.4708142421267059,621.3322709566079,201.76671540706621,372.9518068746093,84.64559236640774,0.22442971952763555,arabica,light,whole,1.0,ethiopia,medium,basic,,1.0,3.7292659399876156,5.682964778642346,2.0,autumn,28.0,android,0.0,geo_2,0
user_02406,2.0,2.908722763495976,0.7307136693308278,784.6289607582968,323.04981721252534,1057.6121058017145,261.0131932079212,,arabica,medium,almond,1.0,guatemala,small,basic,6.087910644274336,0.0,4.946665772041656,3.0531075414596556,0.0,spring,21.0,ios,0.0,geo_1,0
user_09320,1.0,3.7012259418763125,0.7071856291514381,933.6465443998597,421.00413947090067,1574.7947638284472,358.64728784967974,0.4508412912026057,robusta,light,soy,1.0,ethiopia,medium,premium,7.566371912364536,1.0,3.9137970850315567,4.206611974226328,1.0,winter,37.0,web,0.0,geo_3,0
user_09074,2.0,0.7796466251103532,0.18023108783855746,1894.5308862115842,772.1852313583532,635.9616994223603,127.22562409528473,0.39318123695057605,arabica,medium,oat,0.0,kenya,medium,none,4.181792332103438,1.0,3.719723731012494,2.592283618974285,1.0,spring,3.0,android,0.0,geo_3,0
user_07307,1.0,3.497742112354306,0.8021173204255425,811.1074241635546,248.2880604824358,719.100147557023,257.17486621309934,0.38675655817113375,arabica,dark,skim,,colombia,medium,none,6.212670137192514,1.0,4.979809672534911,1.2352336606581007,2.0,autumn,26.0,ios,0.0,geo_14,0
user_07044,13.0,1.7424012549943217,0.5122898570203603,1052.4408360228197,,524.0393131686619,122.07463559831136,0.577234923958616,arabica,dark,whole,1.0,vietnam,medium,basic,8.068392028565302,1.0,3.575585516594913,5.004991722326309,3.0,winter,17.0,web,1.0,geo_3,1
user_05981,0.0,1.677618507600172,0.30923710708550556,1141.9875202283743,587.9213215721111,,213.35093660842665,0.13031271033858896,robusta,dark,whole,0.0,ethiopia,medium,none,5.733523145920689,1.0,4.811658479749013,5.090403761499149,3.0,,20.0,ios,,geo_97,1
