song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
77,219466,0.151,0.851,0.551,0.0,4,0.0827,-5.1770000000000005,1,0.0396,131.922,4,0.807
63,185093,0.000372,0.615,0.657,0.0204,7,0.132,-6.872999999999999,1,0.0289999999999999,109.95,4,0.792
57,263280,0.00131,0.417,0.946,0.0,10,0.154,-4.056,0,0.0507,95.245,4,0.517
75,300773,0.171,0.618,0.8959999999999999,0.0,2,0.0875,-5.357,1,0.0307,113.961,4,0.711
70,134200,0.00468,0.499,0.873,0.0,6,0.165,-3.902,1,0.0386,142.726,4,0.8640000000000001
63,243333,0.0108,0.743,0.67,0.0702,1,0.22,-4.547,0,0.0293,110.832,4,0.934
60,196333,0.0558,0.6,0.8109999999999999,6.82e-06,5,0.109,-7.693,1,0.0788,124.303,4,0.622
64,217266,0.0018399999999999,0.351,0.899,0.0001159999999999,7,0.284,-4.119,1,0.0432,145.015,4,0.508
57,156866,0.0196,0.477,0.965,0.000126,0,0.138,-5.735,1,0.0361,116.251,4,0.642
54,205413,0.00913,0.444,0.904,0.000111,6,0.145,-6.733,1,0.0633,124.253,4,0.341
73,169026,0.00129,0.494,0.946,0.0,4,0.3979999999999999,-2.757,1,0.0637,103.408,4,0.741
62,299506,0.083,0.2689999999999999,0.895,0.00266,9,0.153,-6.382000000000001,1,0.118,168.479,4,0.16
61,254546,0.0281,0.482,0.807,0.0,0,0.177,-6.976,1,0.0457,187.918,4,0.516
65,257093,0.154,0.653,0.8740000000000001,1.36e-05,6,0.307,-5.66,0,0.0341,120.84,4,0.902
65,257066,0.0504,0.637,0.759,0.0,3,0.0642,-6.388999999999999,0,0.0305,93.898,4,0.741
51,271200,0.0391,0.637,0.902,3.57e-06,0,0.128,-5.064,1,0.0292,136.575,4,0.843
34,148573,0.0133,0.3979999999999999,0.954,0.000218,6,0.0891,-7.372999999999999,1,0.0715,157.766,4,0.433
75,217106,0.619,0.389,0.476,5.09e-05,9,0.255,-9.342,1,0.0316,148.11700000000002,4,0.5660000000000001
55,229360,0.123,0.659,0.949,0.0,6,0.133,-4.682,1,0.105,92.025,4,0.512
56,242453,0.000405,0.47,0.644,0.293,8,0.134,-6.721,1,0.0269,75.597,4,0.521
5,273933,0.0328,0.471,0.7709999999999999,1.19e-06,2,0.0594,-6.172000000000001,1,0.0365,160.958,4,0.221
15,316426,0.0409999999999999,0.436,0.682,0.000155,7,0.0712,-10.598,1,0.0384,132.66299999999998,4,0.416
80,295493,0.16,0.561,0.555,0.0,11,0.114,-9.734,0,0.0287,134.369,4,0.497
65,213948,0.0019199999999999,0.263,0.784,0.0,7,0.15,-6.513999999999999,1,0.054,114.671,4,0.385
61,224165,0.3229999999999999,0.785,0.6859999999999999,1.83e-06,0,0.5660000000000001,-7.747999999999999,1,0.0497,124.918,4,0.838
73,224693,0.2,0.537,0.84,2.15e-06,9,0.0998,-4.626,1,0.0363,124.269,4,0.211
70,265866,0.0132,0.613,0.72,0.0,0,0.104,-7.957000000000001,1,0.0425,117.341,4,0.561
73,180880,0.000479,0.467,0.958,0.1989999999999999,4,0.299,-4.808,0,0.0775,145.92,4,0.701
32,358426,0.0415,0.389,0.889,0.0,9,0.4629999999999999,-6.546,1,0.0442,171.12099999999998,4,0.524
66,262746,0.2739999999999999,0.499,0.7609999999999999,9.38e-06,5,0.1369999999999999,-5.436,0,0.0367,76.118,4,0.5820000000000001
56,189293,0.0088,0.657,0.608,3.45e-06,2,0.103,-13.565,1,0.0287,106.862,4,0.723
56,202026,0.000487,0.457,0.926,5.69e-05,0,0.0949,-5.461,1,0.038,93.964,4,0.41
56,169760,0.00854,0.7020000000000001,0.898,0.000154,9,0.0917,-6.002999999999999,1,0.0373,112.845,4,0.731
70,173493,0.238,0.67,0.5579999999999999,0.0,2,0.106,-9.159,1,0.0251,80.51100000000001,4,0.63
57,261706,0.15,0.493,0.775,5.73e-06,0,0.142,-6.492999999999999,1,0.0752,119.384,4,0.6859999999999999
47,209000,0.00325,0.547,0.718,0.672,0,0.0718,-8.309,1,0.0269,137.97799999999998,4,0.868
50,238093,0.00913,0.638,0.6659999999999999,0.000843,8,0.111,-7.056,0,0.0233,100.01,4,0.47
52,207546,0.0187,0.675,0.6659999999999999,0.6920000000000001,11,0.1119999999999999,-6.067,1,0.027,120.558,4,0.434
53,522760,0.0323,0.529,0.665,1.11e-06,0,0.068,-8.658,1,0.0997,80.821,4,0.618
7,267760,0.122,0.667,0.877,0.0,9,0.124,-4.541,0,0.0291,125.416,4,0.8109999999999999
11,209813,0.000341,0.637,0.8490000000000001,0.0386,1,0.141,-6.855,1,0.0362,104.074,4,0.936
6,224939,0.000136,0.452,0.85,0.0,7,0.0988,-4.918,1,0.0503,118.1,4,0.324
72,241840,0.36,0.617,0.84,8.85e-05,4,0.179,-4.063,1,0.0512,94.676,4,0.57
11,197800,0.0943,0.514,0.884,1.52e-06,7,0.0654,-3.765,1,0.151,158.262,4,0.898
83,200373,0.0319,0.731,0.861,0.0,11,0.0829,-5.881,1,0.0323,104.034,4,0.78
68,189333,0.000891,0.481,0.94,0.0,7,0.0939,-5.204,1,0.066,96.493,4,0.66
60,132306,0.417,0.5660000000000001,0.804,0.0,6,0.1119999999999999,-5.783,1,0.0364,149.989,4,0.858
4,208493,0.0437,0.637,0.846,0.0,1,0.105,-3.663,1,0.0346,103.119,4,0.634
68,219466,0.114,0.483,0.818,0.0,11,0.367,-7.666,1,0.0444,175.668,4,0.691
69,144333,0.2189999999999999,0.701,0.261,0.0,0,0.0821,-19.846,1,0.0938,97.042,4,0.89
8,215573,0.00971,0.498,0.685,0.775,3,0.365,-11.795,1,0.0394,112.49,4,0.765
79,289906,0.00133,0.291,0.79,5.61e-06,11,0.0811,-5.683,0,0.0363,155.667,3,0.513
6,164466,0.0271,0.48,0.8909999999999999,3.24e-06,2,0.185,-5.001,1,0.0332,123.961,4,0.662
59,235173,0.25,0.58,0.575,1.83e-05,3,0.0813,-7.72,1,0.0231,92.934,4,0.37
68,191506,0.156,0.491,0.942,0.0,7,0.367,-5.332999999999999,1,0.132,100.446,4,0.387
67,246933,0.026,0.3829999999999999,0.893,0.0,7,0.0251,-8.638,1,0.037,205.544,4,0.8029999999999999
67,306040,0.294,0.54,0.423,0.0884,6,0.152,-8.799,1,0.0283,150.135,4,0.353
61,280093,0.0721,0.58,0.899,0.0,7,0.0942,-5.502999999999999,1,0.0818,152.311,4,0.847
52,329866,0.0211,0.626,0.731,0.00231,7,0.249,-8.0,1,0.0455,79.971,4,0.545
66,289440,0.119,0.765,0.502,0.0011,9,0.171,-7.393,1,0.0321,144.204,4,0.836
66,218706,0.0399,0.631,0.7559999999999999,4.3700000000000005e-05,8,0.0924,-6.377999999999999,1,0.0376,137.039,4,0.6709999999999999
77,274706,0.0783,0.439,0.434,4.8700000000000005e-05,7,0.14,-14.918,1,0.0265,94.845,4,0.204
60,225933,0.25,0.295,0.593,0.0,11,0.236,-7.572,1,0.0555,85.48200000000001,4,0.37
68,257373,0.12,0.628,0.8290000000000001,0.0,2,0.0969999999999999,-5.484,1,0.0293,110.377,4,0.503
68,316466,0.122,0.541,0.677,0.0191,4,0.0938,-10.764,1,0.0373,101.1,4,0.555
60,291906,0.0105,0.461,0.802,2.18e-05,2,0.253,-4.279,1,0.0289999999999999,100.179,4,0.384
49,202293,0.0273,0.406,0.888,0.0,6,0.0848,-4.204,1,0.131,159.386,4,0.5920000000000001
75,193893,0.0646,0.64,0.602,0.0,9,0.375,-7.902,1,0.0299,111.87,4,0.951
59,258133,0.00336,0.588,0.804,0.00172,11,0.0358,-4.006,1,0.0333,120.015,4,0.736
65,269466,0.0757,0.5710000000000001,0.505,1.04e-05,1,0.109,-9.312,0,0.0238,99.562,4,0.276
15,266493,0.0365,0.447,0.337,0.00124,5,0.0945,-11.402,1,0.0325,114.422,4,0.0827
63,179600,0.0095,0.456,0.752,0.00145,11,0.0573,-8.121,0,0.09,183.569,4,0.897
66,194760,0.0908,0.425,0.936,0.00469,4,0.201,-5.354,1,0.145,182.318,4,0.665
55,299733,0.00187,0.552,0.645,1.38e-06,7,0.0424,-6.595,1,0.0268,89.51799999999999,4,0.588
72,159586,0.00611,0.535,0.931,7.26e-05,8,0.0887,-4.012,1,0.0451,120.958,4,0.825
20,171066,0.0172,0.795,0.706,0.000384,7,0.326,-7.494,1,0.1009999999999999,95.593,4,0.623
75,258732,0.000453,0.372,0.865,0.0,2,0.2339999999999999,-4.918,1,0.0381,174.53,4,0.478
24,204753,0.1159999999999999,0.529,0.741,1.23e-06,3,0.0736,-5.6610000000000005,1,0.0268,100.004,4,0.455
55,241600,0.368,0.54,0.677,0.0,9,0.2239999999999999,-6.349,1,0.0286,98.339,4,0.748
65,266560,0.0681,0.6829999999999999,0.7509999999999999,8.36e-06,5,0.248,-10.184,1,0.0346,103.036,4,0.841
72,295600,0.245,0.42,0.33,0.000679,9,0.0677,-13.925,1,0.0275,157.143,3,0.175
0,199087,0.105,0.632,0.6459999999999999,0.0,2,0.0454,-7.2,1,0.0519,137.933,4,0.777
66,214400,0.000972,0.526,0.762,0.0001159999999999,0,0.3379999999999999,-12.437,0,0.0342,136.203,4,0.505
74,257480,0.0718,0.418,0.3829999999999999,0.0177,4,0.0896,-11.782,1,0.0257,87.773,4,0.352
70,235000,0.0341,0.66,0.627,9.64e-05,6,0.385,-10.397,0,0.124,85.44,4,0.789
58,222278,0.207,0.33,0.556,4.39e-05,7,0.315,-11.494000000000002,1,0.0796,173.828,4,0.506
47,255160,0.00878,0.494,0.8170000000000001,2.26e-06,1,0.0958,-8.408999999999999,1,0.0516,122.671,4,0.755
49,234133,0.0465,0.573,0.818,0.0,4,0.111,-5.157,1,0.0471,128.987,4,0.789
45,200640,0.000543,0.618,0.82,0.0,11,0.546,-4.593,0,0.0577,130.709,4,0.51
54,207026,0.173,0.758,0.8959999999999999,3.18e-05,9,0.136,-3.3110000000000004,1,0.0501,94.911,4,0.797
55,336800,0.136,0.725,0.614,0.792,0,0.062,-7.015,1,0.0409,95.039,4,0.429
55,223213,0.0001139999999999,0.621,0.495,0.00126,6,0.0592,-7.492000000000001,1,0.0618,119.207,4,0.638
77,301920,2.8600000000000004e-05,0.516,0.906,0.000101,1,0.105,-4.525,1,0.0658,116.775,4,0.728
75,258732,0.000453,0.372,0.865,0.0,2,0.2339999999999999,-4.918,1,0.0381,174.53,4,0.478
81,181533,0.00293,0.442,0.943,8.71e-06,3,0.091,-3.205,1,0.0602,85.064,4,0.7809999999999999
82,306410,0.0163,0.299,0.613,0.00359,7,0.368,-9.012,1,0.0347,166.96,4,0.306
75,211933,0.00165,0.619,0.67,0.0109,11,0.331,-10.319,0,0.0353,129.267,4,0.777
41,200373,0.0395,0.731,0.867,0.0,11,0.0861,-5.881,1,0.032,104.019,4,0.7759999999999999
74,218920,0.000182,0.505,0.825,0.000948,4,0.0855,-5.721,0,0.0401,119.987,4,0.541
71,257826,0.0204,0.488,0.862,0.0,0,0.359,-7.595,1,0.0476,104.56,4,0.706
20,268933,0.0943,0.7,0.6859999999999999,1.93e-06,9,0.0847,-10.338,0,0.0279,125.412,4,0.815
83,264306,0.0576,0.5589999999999999,0.345,0.000105,4,0.141,-13.496,1,0.0459,84.581,4,0.4579999999999999
77,121160,0.00178,0.674,0.789,0.0071,8,0.0754,-6.903,1,0.0676,129.804,4,0.918
32,358426,0.0415,0.389,0.889,0.0,9,0.4629999999999999,-6.546,1,0.0442,171.12099999999998,4,0.524
24,235666,0.00563,0.532,0.344,0.000473,7,0.115,-13.057,1,0.035,91.834,4,0.126
29,388733,0.0505,0.5579999999999999,0.364,5.02e-06,4,0.0753,-11.258,0,0.0265,142.171,3,0.17
39,180160,0.00594,0.527,0.941,2.89e-05,1,0.0641,-4.213,1,0.0377,99.636,4,0.7929999999999999
80,168000,0.0122,0.439,0.8909999999999999,0.0,0,0.547,-4.763999999999999,1,0.057,148.599,4,0.695
39,263000,0.24,0.522,0.7070000000000001,2.04e-05,5,0.156,-7.113,0,0.0354,76.05,4,0.5720000000000001
79,313573,0.0266,0.466,0.833,0.0,7,0.0327,-4.215,1,0.304,88.785,4,0.6609999999999999
33,273533,0.0204,0.481,0.865,1.24e-06,7,0.17,-5.497999999999999,1,0.0283,92.086,4,0.241
70,235000,0.0341,0.66,0.627,9.64e-05,6,0.385,-10.397,0,0.124,85.44,4,0.789
66,289559,0.0596,0.3329999999999999,0.922,2.05e-06,0,0.126,-4.087,1,0.0592,162.97799999999998,4,0.335
78,250546,5.96e-05,0.412,0.882,0.00031,11,0.0805,-5.54,0,0.0369,158.066,4,0.356
76,266200,0.0166,0.765,0.7879999999999999,0.588,3,0.0513,-9.896,1,0.0332,126.879,4,0.964
68,232533,0.0538,0.6509999999999999,0.7929999999999999,0.01,4,0.1369999999999999,-7.312,0,0.0338,90.573,4,0.682
38,537506,0.0165,0.1969999999999999,0.629,0.2789999999999999,11,0.125,-9.291,1,0.03,79.495,4,0.221
24,183200,0.0223,0.6729999999999999,0.772,1.23e-06,1,0.141,-5.246,0,0.0427,90.356,4,0.585
78,318586,0.0002029999999999,0.354,0.825,6.95e-05,6,0.0758,-5.325,1,0.0406,105.495,4,0.16
75,217106,0.619,0.389,0.476,5.09e-05,9,0.255,-9.342,1,0.0316,148.11700000000002,4,0.5660000000000001
19,341160,0.00541,0.298,0.825,1.46e-05,2,0.44,-8.052999999999999,1,0.0408,75.592,4,0.54
76,268360,0.00832,0.64,0.8640000000000001,0.0,7,0.123,-6.5760000000000005,1,0.0315,102.026,4,0.7
74,413320,0.921,0.3389999999999999,0.143,0.000636,0,0.372,-10.78,1,0.0317,101.213,3,0.0948
73,180880,0.000479,0.467,0.958,0.1989999999999999,4,0.299,-4.808,0,0.0775,145.92,4,0.701
74,256880,0.00328,0.635,0.435,6.78e-06,3,0.071,-7.521,1,0.031,76.098,4,0.4589999999999999
73,178440,0.032,0.324,0.938,0.0321,6,0.0961,-7.332000000000001,0,0.102,168.13099999999997,4,0.5429999999999999
18,257706,5.01e-05,0.389,0.705,0.86,10,0.09,-10.331,0,0.0553,122.154,4,0.555
73,193613,0.000552,0.214,0.947,0.00352,4,0.238,-5.053,1,0.0507,170.616,4,0.483
69,213800,2.7e-05,0.478,0.923,0.7190000000000001,10,0.325,-7.547000000000001,1,0.0569,133.134,4,0.165
70,134200,0.00468,0.499,0.873,0.0,6,0.165,-3.902,1,0.0386,142.726,4,0.8640000000000001
28,266493,0.0325,0.427,0.337,0.00215,5,0.0872,-11.38,1,0.0324,114.075,4,0.0849
69,293653,0.0222,0.358,0.893,0.0524,4,0.126,-7.486000000000001,0,0.12,174.238,4,0.262
26,162493,1.35e-05,0.4429999999999999,0.8959999999999999,0.000101,9,0.369,-6.162999999999999,1,0.0457,134.145,4,0.733
69,373306,0.000365,0.5589999999999999,0.725,0.5529999999999999,10,0.1119999999999999,-8.631,0,0.0426,90.012,4,0.501
63,179600,0.0095,0.456,0.752,0.00145,11,0.0573,-8.121,0,0.09,183.569,4,0.897
59,258133,0.00336,0.588,0.804,0.00172,11,0.0358,-4.006,1,0.0333,120.015,4,0.736
62,207360,0.0874,0.563,0.536,0.000105,10,0.1639999999999999,-9.488,1,0.0286,81.094,4,0.312
72,206773,0.000332,0.305,0.8320000000000001,2.4e-05,6,0.091,-7.981,1,0.0398,100.677,4,0.585
63,246266,0.0249,0.384,0.733,2.61e-05,7,0.114,-6.522,1,0.0318,137.834,4,0.314
67,266280,0.000658,0.292,0.7140000000000001,0.000109,2,0.102,-4.919,1,0.0316,151.412,3,0.462
68,213693,0.00915,0.502,0.758,0.7829999999999999,3,0.284,-9.76,1,0.0407,112.508,4,0.7290000000000001
61,220586,0.0075099999999999,0.444,0.884,8.94e-05,7,0.1159999999999999,-6.104,1,0.119,94.82,4,0.296
75,162466,0.416,0.5539999999999999,0.7829999999999999,1.54e-06,6,0.631,-5.852,1,0.0457,105.39,4,0.813
87,218868,0.0445,0.74,0.669,0.0,0,0.184,-5.199,1,0.0373,122.007,4,0.536
40,242733,9.44e-05,0.545,0.6990000000000001,5.79e-05,0,0.12,-8.76,1,0.0338,119.589,4,0.6
59,197666,0.0423,0.518,0.73,0.000788,0,0.11,-6.232,0,0.0409999999999999,98.966,4,0.591
31,222733,0.218,0.69,0.54,0.00657,4,0.115,-10.515999999999998,1,0.0317,114.846,4,0.764
73,217633,0.0632,0.5539999999999999,0.667,1.4300000000000002e-05,7,0.0686,-9.343,1,0.0439,100.017,4,0.281
55,152520,0.0252,0.644,0.777,0.0,6,0.0554,-6.165,0,0.0284,126.257,4,0.966
94,198160,0.0211,0.568,0.6559999999999999,1.3699999999999998e-05,8,0.213,-5.412999999999999,1,0.0433,100.049,4,0.364
86,242186,0.595,0.6859999999999999,0.457,0.0,11,0.105,-8.322000000000001,1,0.0468,150.953,4,0.718
75,223080,0.0415,0.69,0.524,3.16e-06,6,0.17,-8.39,0,0.103,164.023,4,0.562
67,174774,0.00418,0.629,0.596,0.0,0,0.286,-4.44,1,0.193,172.032,4,0.649
76,220866,0.0485,0.746,0.79,0.0261,11,0.0534,-4.7,0,0.0257,107.231,4,0.8909999999999999
87,205463,0.161,0.55,0.415,0.0,9,0.108,-6.557,0,0.052,172.065,4,0.2739999999999999
90,190000,0.288,0.531,0.8540000000000001,0.0,10,0.0773,-3.149,1,0.198,94.419,4,0.456
67,244826,0.0179,0.647,0.742,0.000594,8,0.046,-8.788,1,0.0953,100.645,4,0.868
68,214880,0.00818,0.527,0.941,2.37e-06,6,0.397,-3.3760000000000003,1,0.0551,94.056,4,0.44
60,210500,0.266,0.8059999999999999,0.74,0.00237,2,0.1369999999999999,-4.695,1,0.0313,116.507,4,0.7390000000000001
83,186080,0.314,0.755,0.769,2.38e-06,10,0.0628,-5.658,0,0.186,114.966,4,0.642
70,257186,0.113,0.624,0.826,0.0,2,0.0938,-5.534,1,0.0287,110.372,4,0.526
59,173071,0.0242,0.672,0.953,0.0,10,0.0526,-2.82,1,0.105,117.045,4,0.633
20,230893,0.336,0.469,0.415,0.0,11,0.4629999999999999,-9.509,1,0.0404,76.53399999999999,4,0.611
79,190626,0.2339999999999999,0.7509999999999999,0.501,0.1119999999999999,5,0.0467,-12.151,1,0.0552,167.058,4,0.902
93,201287,0.286,0.672,0.735,0.0,5,0.242,-4.7330000000000005,1,0.0457,115.741,4,0.754
66,208493,0.00462,0.688,0.733,0.0,9,0.0756,-4.569,1,0.0274,140.004,4,0.4589999999999999
75,177140,0.69,0.7959999999999999,0.53,0.0,8,0.0646,-5.9670000000000005,1,0.0558,105.031,4,0.754
67,179760,0.8959999999999999,0.593,0.205,5.4600000000000006e-05,9,0.119,-14.601,1,0.0479,140.279,4,0.377
72,182587,0.892,0.691,0.271,0.0,6,0.109,-7.582999999999999,1,0.0335,89.99,4,0.5479999999999999
64,208395,0.156,0.599,0.78,0.0,11,0.1889999999999999,-5.033,1,0.0527,122.077,4,0.529
62,191726,0.00461,0.46,0.965,7.020000000000001e-05,7,0.276,-3.011,1,0.0555,147.278,4,0.81
32,232120,0.00274,0.662,0.736,0.0008439999999999,7,0.0464,-6.511,1,0.0374,104.003,4,0.674
66,176960,0.00205,0.634,0.865,1.25e-06,9,0.307,-4.363,0,0.0367,112.021,4,0.879
74,193597,0.168,0.621,0.524,0.0,5,0.0925,-7.056,1,0.0248,97.456,3,0.434
19,226946,0.205,0.608,0.745,0.0,4,0.342,-5.82,1,0.0354,82.00299999999999,4,0.595
73,216239,0.452,0.603,0.5539999999999999,0.0,2,0.0545,-4.381,1,0.0646,111.989,4,0.354
70,297853,0.607,0.5820000000000001,0.6890000000000001,0.0571,7,0.145,-12.203,1,0.0277,111.166,4,0.531
58,393960,0.593,0.509,0.5820000000000001,0.000811,10,0.0996,-7.172000000000001,1,0.0333,92.044,4,0.552
41,176333,0.29,0.639,0.5479999999999999,9.68e-05,8,0.366,-13.534,1,0.0394,98.359,4,0.887
67,222013,0.135,0.657,0.655,0.00303,0,0.102,-8.3,1,0.0248,92.259,4,0.6679999999999999
41,230694,0.0612,0.5760000000000001,0.795,0.0,0,0.14,-4.87,1,0.0346,123.071,4,0.427
39,180266,0.0111,0.8140000000000001,0.482,1.57e-06,9,0.0476,-10.493,1,0.0588,148.404,4,0.615
69,233880,0.201,0.657,0.569,1.3800000000000002e-05,2,0.126,-6.287000000000001,1,0.0542,102.054,4,0.3989999999999999
51,162003,0.00226,0.716,0.6609999999999999,0.000136,7,0.109,-7.032,1,0.0486,102.009,4,0.6629999999999999
62,180240,0.2,0.901,0.654,0.0,10,0.165,-10.15,1,0.0655,110.131,4,0.7809999999999999
55,276333,0.035,0.534,0.893,1.76e-05,9,0.134,-6.311,0,0.0329,153.965,4,0.3379999999999999
63,216346,0.174,0.6890000000000001,0.912,0.000243,9,0.298,-3.673,1,0.0302,125.94,4,0.982
50,227299,0.504,0.7290000000000001,0.575,1.18e-05,6,0.104,-9.11,0,0.138,172.012,4,0.924
60,220080,0.2239999999999999,0.649,0.5760000000000001,0.0,1,0.445,-5.936,0,0.0449,107.989,4,0.311
52,213174,0.286,0.5529999999999999,0.825,0.0,0,0.314,-4.328,1,0.0603,101.657,4,0.897
73,277173,0.0488,0.759,0.455,0.0134,7,0.25,-10.319,1,0.0457,92.02,4,0.134
72,207266,0.0916,0.575,0.912,0.00211,7,0.0562,-7.275,0,0.0393,117.399,4,0.843
56,199000,0.272,0.6609999999999999,0.602,0.0,7,0.079,-5.934,0,0.0275,110.045,4,0.433
67,223533,0.1689999999999999,0.7490000000000001,0.461,0.0,9,0.0681,-13.652,1,0.0362,98.783,4,0.5660000000000001
58,165228,0.1669999999999999,0.498,0.908,0.000235,0,0.281,-5.005,1,0.0416,153.576,4,0.535
76,201173,0.159,0.5770000000000001,0.7559999999999999,0.0002319999999999,2,0.249,-5.82,1,0.115,176.75,4,0.6629999999999999
54,197280,0.22,0.645,0.6990000000000001,1.89e-06,9,0.314,-3.573,1,0.0731,114.965,4,0.743
21,256826,0.0393,0.598,0.6679999999999999,4.68e-05,6,0.2189999999999999,-8.312000000000001,1,0.0408,112.928,4,0.733
51,186040,0.423,0.6829999999999999,0.787,0.0,9,0.0864,-4.099,1,0.0291,96.997,4,0.502
48,216346,0.191,0.6579999999999999,0.72,0.0,5,0.356,-6.075,1,0.0298,140.864,4,0.5479999999999999
77,231173,0.0188,0.743,0.752,0.0,4,0.287,-4.813,1,0.0414,110.015,4,0.545
71,228640,0.0112,0.523,0.865,0.0,7,0.153,-4.697,1,0.0989,135.115,4,0.325
67,192213,0.0167,0.569,0.6920000000000001,3.78e-05,9,0.126,-4.683,1,0.0323,141.632,4,0.737
58,197093,0.0526,0.769,0.721,2.54e-06,0,0.27,-6.412999999999999,1,0.0946,102.999,4,0.667
79,208680,0.023,0.526,0.7490000000000001,1.76e-06,3,0.0692,-6.964,1,0.0283,99.982,4,0.421
58,184141,0.355,0.847,0.703,3.9500000000000005e-05,6,0.0938,-4.434,1,0.0746,112.045,4,0.777
54,184880,0.00292,0.57,0.8959999999999999,0.0,5,0.11,-2.926,1,0.0381,110.986,4,0.622
72,215880,0.0014,0.517,0.8390000000000001,0.000365,0,0.108,-3.5210000000000004,1,0.0287,94.016,4,0.416
53,205333,0.0727,0.687,0.677,0.0,7,0.145,-6.299,1,0.0357,100.98,4,0.364
49,165613,0.255,0.611,0.8490000000000001,0.0,2,0.124,-3.7,1,0.174,101.874,4,0.528
61,203208,0.0252,0.544,0.865,0.0,8,0.363,-3.297,0,0.0389,133.997,4,0.748
57,212259,0.00337,0.787,0.846,0.00193,9,0.6679999999999999,-6.332999999999999,1,0.0436,129.023,4,0.506
68,196893,0.00143,0.632,0.639,0.0,5,0.221,-5.938,1,0.0259,95.506,4,0.733
58,213160,0.0069999999999999,0.73,0.518,6.15e-06,2,0.136,-10.98,1,0.0324,130.041,4,0.149
52,194946,0.0964,0.669,0.643,3.76e-05,9,0.0867,-8.658,0,0.0465,121.318,4,0.959
62,202573,0.257,0.597,0.581,0.0,3,0.105,-9.72,1,0.0449,107.202,4,0.885
81,193377,0.293,0.652,0.897,0.0,7,0.0722,-4.481,0,0.036,114.033,4,0.475
68,234704,0.0207,0.5529999999999999,0.752,0.0,6,0.105,-5.29,1,0.0302,103.136,4,0.47
48,198383,0.272,0.6629999999999999,0.6970000000000001,0.00886,0,0.153,-5.502999999999999,1,0.0508,180.035,4,0.873
55,164101,0.0244,0.77,0.6759999999999999,0.0,6,0.103,-7.223,1,0.0369,108.944,4,0.606
56,201960,0.123,0.794,0.8440000000000001,3.16e-06,11,0.0988,-3.222,1,0.0904,119.989,4,0.794
75,165106,0.113,0.598,0.8909999999999999,0.0,9,0.168,-3.458,0,0.262,202.039,4,0.942
91,225199,0.071,0.826,0.615,0.0,8,0.0965,-7.979,0,0.2189999999999999,98.056,4,0.5429999999999999
55,200000,0.0061,0.885,0.737,0.0,1,0.5920000000000001,-6.468,1,0.0677,89.977,4,0.496
85,224903,0.0403,0.917,0.7859999999999999,0.0,11,0.195,-4.921,0,0.208,143.03799999999998,4,0.441
89,194732,0.0716,0.757,0.69,0.0,1,0.192,-5.327000000000001,0,0.282,132.064,4,0.914
87,121346,0.073,0.754,0.342,0.0,10,0.193,-8.677,0,0.0991,128.981,4,0.423
60,287272,0.0618,0.8859999999999999,0.57,0.0,6,0.0586,-7.353,0,0.171,132.001,4,0.5379999999999999
90,180897,0.268,0.738,0.629,0.00114,6,0.163,-4.882,0,0.0495,146.067,4,0.319
91,253579,0.0989,0.892,0.6509999999999999,0.0,0,0.371,-8.645,0,0.3779999999999999,105.814,4,0.599
53,161832,0.0827,0.8009999999999999,0.5670000000000001,2.71e-05,8,0.099,-8.097999999999999,1,0.214,135.06,4,0.518
92,324189,0.371,0.855,0.6940000000000001,0.0,2,0.109,-4.393,1,0.1689999999999999,122.078,4,0.49
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.3289999999999999
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273
80,298133,0.00606,0.39,0.779,0.0,1,0.291,-5.612,1,0.243,175.89,4,0.213
81,156195,0.129,0.853,0.637,0.0,3,0.267,-5.924,0,0.331,86.04799999999999,4,0.496
0,196333,0.00151,0.753,0.616,7.1e-06,2,0.291,-7.34,1,0.165,156.83,4,0.287
82,127200,0.0152,0.877,0.562,0.0,9,0.0933,-7.096,1,0.26,99.977,4,0.376
90,152000,0.13,0.733,0.63,0.0,11,0.162,-4.296,1,0.395,149.989,4,0.8320000000000001
88,150043,0.283,0.785,0.5539999999999999,3.4e-06,0,0.1159999999999999,-6.571000000000001,1,0.0409,128.047,4,0.144
53,253000,0.4029999999999999,0.642,0.703,1.2e-05,10,0.086,-6.9270000000000005,1,0.0845,133.968,4,0.304
83,130929,0.1,0.715,0.617,3.62e-06,11,0.186,-5.558,0,0.242,176.108,4,0.289
91,192172,0.0215,0.765,0.7040000000000001,0.0,5,0.2269999999999999,-4.589,0,0.127,147.055,4,0.498
91,165000,0.462,0.6990000000000001,0.5579999999999999,0.0,11,0.1159999999999999,-7.622000000000001,1,0.0603,79.992,4,0.493
92,204664,0.00381,0.8,0.578,0.0,4,0.359,-5.144,0,0.0485,143.01,4,0.367
88,186872,0.0414,0.902,0.8190000000000001,0.0,1,0.106,-3.321,1,0.317,89.0,4,0.746
88,195637,0.107,0.792,0.743,0.0,7,0.183,-2.806,1,0.0851,150.024,4,0.742
56,169466,0.0556,0.8,0.695,0.0,0,0.0542,-8.215,1,0.092,85.006,4,0.515
91,145603,0.0945,0.9,0.653,0.0,1,0.528,-6.962000000000001,0,0.289,112.503,4,0.3989999999999999
